job_id,arrival_time,time_m1,time_m2,time_m3,due_date,completion_time_edd,delay_edd
40,1280.84,5.61,14.17,15.69,5245.75,3968.58,0.0
106,3939.32,17.94,16.48,12.71,4398.66,4015.7,0.0
108,3981.27,13.46,11.84,6.85,4100.77,4047.85,0.0
107,3969.67,11.9,15.03,17.78,4897.16,4092.56,0.0
110,4055.94,14.05,5.09,9.65,4402.65,4121.36,0.0
111,4081.97,6.84,14.45,14.18,4918.96,4156.83,0.0
99,3543.11,17.23,19.39,11.95,5317.06,4205.4,0.0
113,4184.24,16.51,8.63,9.41,4259.78,4239.95,0.0
73,2593.45,9.42,9.29,19.08,5535.27,4277.73,0.0
114,4245.06,17.9,19.05,14.01,5552.71,4328.68,0.0
112,4108.92,13.36,6.7,17.4,5733.55,4366.15,0.0
109,4004.96,19.11,15.54,5.84,5991.7,4406.64,0.0
116,4368.64,14.29,10.94,17.88,4674.54,4449.75,0.0
119,4391.23,7.31,10.14,11.59,5149.14,4478.8,0.0
117,4370.84,17.05,5.92,15.74,5232.09,4517.51,0.0
120,4507.94,9.81,7.22,14.39,4973.37,4548.93,0.0
118,4375.46,11.55,9.08,17.11,5589.22,4586.68,0.0
121,4561.32,14.93,13.21,17.24,4777.38,4632.05,0.0
123,4626.37,11.89,9.21,9.15,5085.17,4662.3,0.0
122,4621.68,7.74,12.19,13.34,5269.3,4695.57,0.0
125,4655.33,8.48,11.1,13.92,5613.63,4729.07,0.0
127,4701.97,16.51,5.54,19.22,5689.5,4770.33,0.0
126,4690.5,12.4,19.98,19.42,6017.68,4822.13,0.0
129,4812.25,5.13,9.2,14.97,5445.17,4851.43,0.0
128,4804.48,11.36,15.67,8.76,6872.58,4887.21,0.0
130,4877.3,15.26,16.71,19.14,4982.1,4938.31,0.0
132,4889.64,12.44,8.7,5.26,5157.08,4964.71,0.0
134,4926.49,14.42,7.23,19.34,5219.8,5005.7,0.0
138,4992.09,9.13,12.18,19.16,5393.78,5046.16,0.0
133,4901.82,15.32,19.53,6.01,5470.57,5087.03,0.0
135,4960.63,11.12,13.43,18.21,5756.58,5129.79,0.0
136,4977.11,19.29,7.64,19.39,5900.34,5176.1,0.0
131,4881.72,9.33,7.0,13.28,5907.72,5205.71,0.0
139,5183.18,13.7,15.77,16.73,5340.51,5251.91,0.0
137,4988.2,19.79,17.99,12.63,6334.56,5302.31,0.0
140,5282.41,13.9,6.83,7.27,6567.62,5330.31,0.0
141,5315.0,18.91,17.9,13.24,5790.11,5380.36,0.0
142,5371.72,19.67,9.6,12.79,5512.42,5422.42,0.0
143,5373.51,5.92,10.62,14.26,6964.94,5453.22,0.0
145,5446.87,13.15,19.95,11.97,5539.09,5498.29,0.0
146,5464.9,13.51,15.25,7.3,5763.26,5534.35,0.0
144,5428.3,19.46,8.83,17.81,5777.36,5580.44,0.0
149,5532.3,6.08,6.45,12.21,5864.59,5605.18,0.0
147,5472.09,12.69,10.9,9.78,6061.53,5638.56,0.0
150,5541.05,5.11,16.81,5.87,6350.37,5666.35,0.0
124,4647.47,8.1,15.28,18.97,7005.02,5708.7,0.0
151,5674.61,8.78,13.83,18.26,6167.35,5749.57,0.0
115,4318.87,6.81,6.03,18.15,7111.15,5780.56,0.0
152,5774.14,5.52,13.58,16.67,6343.04,5816.33,0.0
148,5527.39,14.24,16.01,11.05,7609.76,5857.63,0.0
153,5843.99,19.72,17.57,12.18,6814.0,5907.1,0.0
154,5924.99,14.35,5.7,8.09,6691.84,5953.13,0.0
155,5929.83,7.38,19.58,12.53,9488.59,5992.63,0.0
156,6001.66,16.74,11.29,8.51,6092.08,6038.27,0.0
157,6011.55,12.46,14.13,7.25,6523.18,6072.12,0.0
158,6029.72,18.18,9.48,17.56,6884.43,6117.33,0.0
159,6138.33,9.19,9.08,12.31,6405.51,6168.91,0.0
160,6174.74,19.29,12.98,7.9,6257.52,6214.98,0.0
161,6214.0,11.7,5.14,10.52,7493.82,6242.34,0.0
162,6252.92,10.02,19.4,19.73,6323.41,6302.09,0.0
163,6263.12,14.15,10.1,8.19,7570.15,6334.53,0.0
164,6355.37,12.39,19.46,13.64,7178.43,6400.91,0.0
165,6383.95,16.94,18.52,12.52,6940.51,6448.89,0.0
166,6446.29,17.62,14.87,7.4,6594.33,6488.79,0.0
167,6464.19,5.68,10.29,10.43,6594.73,6515.19,0.0
169,6491.4,5.16,18.99,6.66,7036.49,6546.0,0.0
170,6492.09,9.25,10.3,10.69,7099.02,6576.24,0.0
168,6470.32,14.57,18.36,8.3,7515.67,6617.47,0.0
171,6627.21,14.19,11.76,17.5,7146.4,6670.72,0.0
172,6674.72,11.7,16.22,6.42,6857.78,6709.05,0.0
173,6721.98,16.11,10.41,5.62,7496.35,6754.18,0.0
175,6730.73,15.98,5.45,19.75,7836.73,6795.36,0.0
177,6791.99,6.19,15.58,6.77,8092.87,6823.9,0.0
178,6813.2,16.3,6.58,13.26,7841.78,6860.05,0.0
174,6726.36,10.81,17.12,17.01,8122.49,6904.98,0.0
180,6894.26,5.28,15.78,16.33,7749.46,6942.37,0.0
179,6866.16,7.71,8.62,17.73,8120.77,6976.42,0.0
176,6789.33,17.88,17.31,16.42,8933.58,7028.03,0.0
181,7037.21,14.5,17.24,8.72,7344.09,7077.68,0.0
182,7191.73,19.99,6.61,14.35,8139.63,7232.73,0.0
183,7228.95,10.82,10.3,18.83,7386.82,7272.68,0.0
184,7232.65,16.21,5.22,10.78,7907.14,7304.89,0.0
186,7302.69,18.98,11.76,18.74,7748.81,7354.37,0.0
187,7354.06,9.37,14.41,16.25,7443.95,7394.42,0.0
185,7277.49,8.85,14.55,14.85,8658.87,7432.67,0.0
188,7412.87,6.25,16.85,7.15,7657.87,7462.92,0.0
190,7446.7,16.67,9.74,12.96,8179.67,7502.29,0.0
192,7474.06,9.82,18.13,15.4,8007.13,7545.64,0.0
191,7463.8,16.79,14.4,13.31,8359.18,7590.14,0.0
189,7427.82,8.94,14.12,10.24,8814.11,7623.43,0.0
193,7717.76,19.15,15.63,6.81,8147.49,7759.42,0.0
195,7742.18,6.31,12.96,5.25,8120.78,7783.94,0.0
196,7753.49,16.56,7.77,12.87,9383.5,7821.14,0.0
197,7797.9,10.88,7.83,19.19,8980.94,7859.04,0.0
198,7844.04,8.84,8.61,18.08,9273.55,7894.57,0.0
194,7737.53,13.39,9.45,11.96,9473.2,7929.37,0.0
199,7914.58,9.56,15.73,17.22,9730.72,7971.88,0.0
200,7963.92,5.98,5.8,9.24,9239.47,7992.9,0.0
201,7980.15,5.74,12.02,7.43,8422.68,8018.1,0.0
202,8028.64,12.54,13.13,12.69,10644.23,8067.06,0.0
203,8132.69,12.66,6.78,15.45,8290.29,8167.65,0.0
204,8133.07,6.41,11.6,17.85,8708.77,8203.5,0.0
205,8192.87,12.96,15.85,12.79,9264.56,8245.1,0.0
206,8210.25,9.03,16.94,16.79,9480.81,8287.86,0.0
208,8274.93,5.57,18.02,18.26,8623.58,8329.71,0.0
209,8297.25,6.68,19.0,6.15,8773.03,8361.54,0.0
211,8344.18,18.58,6.33,9.05,8473.28,8395.5,0.0
210,8298.28,17.92,15.46,16.56,9021.54,8445.44,0.0
213,8438.93,5.99,5.59,11.67,9037.06,8468.69,0.0
207,8254.7,16.9,13.62,14.95,9223.2,8514.17,0.0
214,8488.06,10.03,19.05,13.0,9055.44,8556.25,0.0
216,8537.27,5.35,14.0,15.91,8742.41,8591.51,0.0
215,8532.74,18.66,16.08,18.35,8743.88,8644.61,0.0
218,8586.61,5.92,8.65,13.02,8939.55,8672.2,0.0
219,8609.97,12.73,18.68,10.31,9061.5,8713.92,0.0
223,8708.19,17.88,16.57,18.47,8882.87,8766.85,0.0
224,8720.21,16.03,15.14,6.49,8787.69,8804.51,16.82
220,8625.29,13.3,7.38,12.73,9227.82,8837.92,0.0
221,8688.97,13.24,18.81,10.04,9237.17,8880.02,0.0
225,8855.15,15.81,10.64,12.05,9035.19,8918.51,0.0
212,8369.42,6.09,14.57,14.09,9399.8,8953.25,0.0
230,8933.72,5.57,19.7,8.92,9132.49,8987.44,0.0
231,8983.06,6.39,17.06,15.79,9053.43,9026.68,0.0
229,8921.38,6.95,9.15,17.82,9158.1,9060.59,0.0
228,8908.43,19.22,16.47,11.04,9559.32,9107.33,0.0
234,9107.12,10.75,12.01,18.02,9393.38,9148.1,0.0
235,9125.77,7.84,19.76,16.83,9383.66,9192.53,0.0
236,9185.11,19.2,9.57,9.96,9482.62,9231.25,0.0
227,8886.93,16.38,13.2,14.57,9595.06,9275.41,0.0
226,8868.65,19.41,6.39,19.06,10084.74,9320.27,0.0
217,8573.79,8.12,13.88,19.72,10235.86,9361.99,0.0
237,9260.52,11.77,17.81,10.87,10383.97,9402.44,0.0
232,9044.45,8.23,6.41,16.28,11174.45,9433.37,0.0
240,9426.89,9.89,8.51,8.83,9706.0,9460.59,0.0
242,9454.44,19.75,15.27,8.68,10413.18,9504.28,0.0
243,9490.66,19.58,15.67,9.08,9686.67,9548.61,0.0
244,9512.29,9.9,8.4,16.91,9829.43,9583.83,0.0
247,9554.01,16.26,17.68,18.89,9809.9,9636.66,0.0
250,9625.81,15.29,8.56,10.73,9670.27,9671.25,0.97
245,9541.12,10.44,14.54,7.65,9924.53,9703.87,0.0
249,9617.9,13.44,9.43,6.44,10079.15,9733.18,0.0
246,9553.85,13.71,13.59,17.93,10452.33,9778.42,0.0
241,9433.82,5.02,9.75,6.75,10551.0,9799.93,0.0
251,9640.39,17.69,6.73,12.58,10733.15,9836.93,0.0
253,9826.86,16.84,15.75,16.28,10321.23,9885.8,0.0
255,9847.18,11.53,16.39,9.37,10256.43,9923.09,0.0
256,9854.83,12.32,7.2,14.2,10354.17,9956.8,0.0
239,9402.92,18.22,19.92,19.51,11188.92,10014.46,0.0
258,9998.36,10.88,15.38,8.73,10182.51,10049.44,0.0
248,9588.73,7.77,14.37,15.94,11196.97,10087.52,0.0
260,10065.12,8.11,12.37,11.55,10345.19,10119.55,0.0
261,10091.91,9.18,11.08,16.75,10824.57,10156.56,0.0
259,10058.61,19.02,8.65,9.58,10869.91,10193.81,0.0
265,10192.2,16.08,13.24,7.01,10797.37,10230.14,0.0
264,10177.84,6.09,14.37,6.59,11273.77,10257.2,0.0
267,10256.25,11.07,14.99,8.63,10566.79,10291.89,0.0
268,10281.21,19.02,11.06,6.09,10522.22,10328.06,0.0
269,10310.32,19.63,14.66,12.99,10568.82,10375.35,0.0
271,10373.58,15.9,9.26,8.55,10767.54,10409.06,0.0
272,10399.67,8.37,5.53,18.79,10777.01,10441.74,0.0
275,10441.01,19.3,7.15,17.1,10938.34,10485.29,0.0
276,10447.07,16.61,6.19,17.32,10685.96,10525.42,0.0
280,10519.08,11.46,13.39,7.31,10607.65,10557.57,0.0
278,10482.96,17.43,9.2,11.41,10922.62,10595.61,0.0
282,10564.76,11.62,7.03,18.56,10813.53,10632.82,0.0
286,10620.24,10.35,15.61,15.04,10670.15,10673.82,3.67
284,10592.96,16.5,7.34,15.13,10938.63,10712.79,0.0
266,10235.6,5.03,6.99,10.6,10959.69,10735.41,0.0
287,10629.61,15.17,12.56,7.16,11010.04,10770.31,0.0
270,10326.46,18.13,19.72,10.54,11183.6,10818.7,0.0
252,9753.51,14.67,5.71,16.36,11282.86,10855.44,0.0
274,10436.75,16.44,11.57,8.71,11283.99,10892.16,0.0
289,10858.04,19.44,13.45,7.28,10994.76,10932.33,0.0
222,8706.08,5.04,15.85,15.49,11342.5,10968.71,0.0
288,10732.82,6.86,5.06,5.92,11385.98,10986.56,0.0
290,10941.14,16.65,14.38,19.29,11612.47,11036.88,0.0
291,10993.37,11.01,5.0,18.54,11512.2,11071.44,0.0
293,11041.19,19.04,18.02,10.15,11456.88,11118.64,0.0
281,10520.77,16.43,7.37,6.61,11640.98,11149.06,0.0
279,10500.5,12.78,12.24,15.78,11670.63,11189.86,0.0
277,10459.67,5.5,6.18,17.95,11730.01,11219.5,0.0
262,10114.75,11.85,19.5,19.53,11800.94,11270.38,0.0
285,10601.2,15.8,19.06,13.18,11853.75,11318.43,0.0
296,11285.33,12.51,17.78,9.07,11397.07,11357.79,0.0
233,9062.2,9.35,12.53,16.77,11913.95,11396.43,0.0
295,11267.56,14.7,12.4,15.12,11928.29,11438.65,0.0
238,9382.35,12.28,7.72,18.22,11988.82,11476.87,0.0
298,11442.97,17.39,15.75,17.22,11506.31,11527.24,20.93
299,11447.25,14.65,16.52,16.71,11872.48,11575.12,0.0
305,11542.71,8.14,5.29,10.28,11631.23,11598.83,0.0
273,10426.36,9.35,19.18,14.83,12011.01,11642.18,0.0
308,11621.37,9.94,8.71,17.84,11666.05,11678.67,12.62
309,11630.81,13.11,8.27,17.93,11746.07,11717.98,0.0
307,11614.82,18.69,6.87,18.38,12093.83,11761.93,0.0
310,11732.08,14.98,17.91,12.43,11820.78,11807.25,0.0
311,11798.65,10.78,13.5,16.23,11949.09,11847.75,0.0
301,11469.05,16.61,9.28,7.12,12214.24,11880.77,0.0
306,11566.85,11.79,8.28,10.45,12226.07,11911.29,0.0
314,11878.88,16.8,17.19,5.4,12325.44,11950.69,0.0
283,10570.07,16.06,8.46,19.57,12366.83,11994.77,0.0
319,11982.1,16.87,17.55,16.95,12151.0,12046.14,0.0
317,11970.75,5.29,10.06,5.1,12254.19,12066.59,0.0
302,11499.75,13.81,8.4,17.74,12370.81,12106.55,0.0
294,11048.0,16.99,17.81,11.45,12372.83,12152.8,0.0
321,12130.06,11.61,5.31,13.34,12255.19,12183.06,0.0
292,10995.61,17.1,6.92,9.01,12388.18,12216.1,0.0
303,11500.75,19.67,8.75,6.26,12396.24,12250.78,0.0
320,12067.99,19.67,17.06,18.95,12416.75,12306.46,0.0
323,12226.24,13.65,16.61,5.68,12461.77,12342.4,0.0
300,11465.84,18.62,16.72,10.11,12492.41,12387.84,0.0
263,10170.2,11.46,12.79,6.94,12577.26,12419.03,0.0
312,11809.38,9.78,7.48,18.01,12667.02,12454.3,0.0
257,9863.22,8.95,13.84,9.81,12824.7,12486.9,0.0
313,11825.0,16.17,16.45,9.69,12975.65,12529.21,0.0
329,12502.29,11.57,15.51,5.64,13023.97,12561.93,0.0
330,12534.84,18.64,18.7,7.86,12798.75,12607.13,0.0
332,12552.38,18.71,14.53,15.32,13001.16,12655.7,0.0
304,11535.16,6.8,8.21,10.66,13089.07,12681.38,0.0
325,12450.31,15.81,17.54,18.0,13124.23,12732.72,0.0
326,12465.46,16.49,18.71,17.58,13242.86,12785.49,0.0
316,11921.2,11.26,9.26,14.65,13293.11,12820.66,0.0
338,12771.82,10.08,17.76,10.38,13407.65,12858.88,0.0
339,12848.4,13.65,18.72,12.13,13179.69,12903.38,0.0
327,12479.91,16.1,7.03,7.18,13491.82,12933.7,0.0
336,12695.8,8.46,12.13,11.12,13516.65,12965.4,0.0
343,12946.54,8.08,16.19,11.27,13122.12,13000.94,0.0
331,12550.81,8.5,5.92,14.13,13534.48,13029.49,0.0
335,12693.48,13.55,11.87,5.91,13608.75,13060.83,0.0
345,13037.56,11.26,18.56,5.75,13320.59,13096.4,0.0
346,13067.49,8.34,17.23,19.47,13521.36,13141.44,0.0
347,13092.67,19.55,14.55,14.52,13588.71,13190.06,0.0
349,13169.02,19.18,12.44,16.52,13604.04,13238.2,0.0
334,12668.26,5.97,5.45,17.76,13653.95,13267.37,0.0
337,12761.59,11.7,12.78,13.59,13707.95,13305.45,0.0
315,11900.72,11.53,19.66,13.9,13728.26,13350.53,0.0
354,13337.74,11.6,16.72,11.54,13403.98,13390.38,0.0
350,13310.62,7.46,8.86,19.15,13470.92,13425.85,0.0
351,13316.8,17.09,17.77,15.56,13589.22,13476.27,0.0
357,13453.78,19.22,18.0,12.51,13762.88,13526.0,0.0
358,13512.49,15.4,7.63,17.07,13628.38,13566.09,0.0
352,13327.69,15.36,18.64,6.93,13807.69,13607.02,0.0
254,9829.2,8.25,12.05,12.57,13964.73,13639.89,0.0
355,13400.59,10.68,6.28,5.21,14029.44,13662.06,0.0
344,13017.9,18.69,8.46,15.54,14066.07,13704.75,0.0
297,11411.04,7.55,7.87,9.36,14086.02,13729.53,0.0
356,13437.54,9.51,17.0,14.87,14236.27,13770.91,0.0
364,13739.66,17.4,8.59,11.13,14012.6,13808.02,0.0
365,13776.47,9.55,18.91,16.05,13841.9,13852.54,10.63
318,11979.95,8.28,7.12,7.92,14238.79,13875.85,0.0
324,12353.98,11.84,18.89,12.73,14240.18,13919.32,0.0
370,13898.06,6.72,19.7,8.71,14036.79,13954.44,0.0
360,13610.41,11.17,13.72,7.6,14241.13,13986.94,0.0
341,12897.16,9.79,6.22,6.15,14253.45,14009.09,0.0
353,13329.08,19.53,6.11,17.57,14255.0,14052.31,0.0
368,13869.29,13.32,18.3,6.52,14285.24,14090.45,0.0
373,14082.58,8.44,10.63,16.47,14130.66,14125.99,0.0
374,14090.72,17.97,5.6,15.49,14262.85,14165.05,0.0
322,12213.69,15.89,12.83,17.92,14287.59,14211.69,0.0
363,13653.43,15.38,18.57,6.63,14350.47,14252.27,0.0
340,12874.94,11.54,13.89,18.86,14395.6,14296.56,0.0
333,12631.13,16.94,10.99,13.26,14405.46,14337.75,0.0
367,13832.49,10.41,5.29,5.16,14406.19,14358.62,0.0
376,14275.03,9.44,16.25,18.36,14433.63,14402.66,0.0
342,12922.67,15.24,19.78,13.51,14492.73,14451.18,0.0
377,14409.58,14.34,7.94,17.86,14777.07,14491.32,0.0
369,13888.03,18.37,13.37,6.37,14824.91,14529.43,0.0
375,14176.07,13.24,16.98,7.69,14888.79,14567.33,0.0
348,13132.49,11.27,16.42,6.7,14995.76,14601.72,0.0
372,14079.87,18.98,18.06,8.44,15058.65,14647.2,0.0
379,14631.75,19.69,10.4,8.74,14970.54,14686.03,0.0
378,14585.84,12.47,9.38,9.97,15065.15,14717.85,0.0
371,13970.96,10.27,12.19,16.74,15068.15,14757.06,0.0
381,14743.18,15.56,7.44,11.25,14921.91,14791.31,0.0
359,13548.16,11.06,18.2,15.28,15117.41,14835.86,0.0
361,13620.71,15.88,6.78,6.36,15163.27,14864.88,0.0
382,14863.68,14.88,17.53,18.51,14929.05,14915.79,0.0
366,13811.19,14.44,15.55,11.74,15429.14,14957.52,0.0
384,14933.66,18.38,18.44,6.67,15264.46,15001.01,0.0
385,14964.19,14.4,8.46,9.9,14999.0,15033.77,34.77
386,15014.4,8.87,9.64,16.7,15434.72,15068.99,0.0
380,14700.92,7.96,11.54,5.81,15636.88,15094.29,0.0
328,12492.17,16.61,16.02,9.58,15727.81,15136.51,0.0
390,15132.16,8.78,6.67,8.97,15177.44,15160.92,0.0
391,15145.15,13.06,8.12,11.24,15709.27,15193.35,0.0
362,13634.23,6.28,6.13,16.01,15840.83,15221.77,0.0
393,15217.91,7.64,7.59,6.5,15499.17,15243.5,0.0
387,15018.65,7.01,10.8,11.05,15883.22,15272.36,0.0
389,15071.12,17.94,5.72,8.23,16024.58,15304.25,0.0
392,15180.94,5.49,8.49,15.32,16057.11,15333.55,0.0
388,15042.15,5.28,10.29,16.77,16621.99,15365.89,0.0
394,15358.6,5.7,9.04,15.94,15759.55,15396.57,0.0
395,15368.78,8.36,10.58,16.68,16202.51,15432.19,0.0
383,14929.26,9.54,5.71,16.11,17126.33,15463.55,0.0
396,15473.18,17.26,18.28,5.06,16847.12,15513.85,0.0
397,15573.4,8.7,6.42,11.03,15760.42,15599.59,0.0
398,15577.39,18.95,18.57,6.7,15889.97,15643.81,0.0
399,15612.0,9.23,12.94,14.89,15719.93,15680.87,0.0
401,15676.81,13.56,5.06,10.52,15945.29,15710.01,0.0
402,15697.42,6.83,14.47,9.89,15992.26,15741.2,0.0
403,15714.46,18.06,11.6,15.95,15970.15,15786.82,0.0
408,15772.73,6.3,13.28,11.03,15842.33,15817.44,0.0
407,15760.04,17.95,18.83,15.45,16044.06,15869.67,0.0
410,15834.89,11.49,18.42,10.7,16331.24,15910.27,0.0
406,15751.12,16.06,11.86,17.42,16368.98,15955.61,0.0
411,15919.64,5.93,8.85,14.25,16107.82,15984.65,0.0
409,15802.96,9.61,14.13,14.19,16678.88,16022.57,0.0
405,15734.36,13.31,16.79,13.51,17062.31,16066.18,0.0
413,16031.99,14.88,10.62,9.12,16236.37,16100.81,0.0
416,16082.89,18.21,15.89,14.16,16212.23,16149.06,0.0
415,16068.03,14.77,19.36,12.67,16287.04,16195.87,0.0
414,16045.31,17.11,5.21,13.41,16350.39,16231.6,0.0
418,16128.56,15.17,10.9,17.38,16450.01,16275.05,0.0
412,16028.58,17.65,15.55,15.75,16739.66,16324.0,0.0
420,16297.26,8.87,14.77,13.03,16612.71,16360.68,0.0
421,16354.08,11.75,18.89,15.72,17128.0,16407.03,0.0
417,16083.48,12.37,9.85,9.51,17399.01,16438.76,0.0
419,16189.89,6.98,19.76,9.44,17490.74,16474.94,0.0
400,15613.45,9.98,18.66,5.83,17758.99,16509.4,0.0
424,16501.11,16.06,10.03,18.64,16782.6,16554.14,0.0
425,16521.83,15.29,6.74,16.93,17657.61,16593.1,0.0
