job_id,arrival_time,time_m1,time_m2,time_m3,due_date,completion_time_edd,delay_edd
52,2777.44,5.65,5.85,5.04,2805.57,2794.07,0.0
53,3044.64,17.53,18.75,7.8,3189.27,3088.75,0.0
54,3143.65,15.9,9.04,19.56,3300.76,3188.26,0.0
55,3215.64,9.27,10.96,16.37,3315.01,3252.25,0.0
56,3257.43,18.8,11.31,17.88,3309.56,3305.44,0.0
57,3304.63,15.7,5.16,15.45,3370.05,3341.74,0.0
58,3365.99,14.35,7.05,19.16,3430.55,3406.59,0.0
59,3375.14,11.64,5.96,6.52,3523.14,3430.71,0.0
60,3381.55,13.12,18.28,11.81,3570.32,3473.92,0.0
61,3492.29,7.47,6.15,16.76,3696.59,3522.7,0.0
62,3611.99,15.71,12.65,19.37,3776.08,3659.73,0.0
63,3701.86,18.67,5.82,16.12,3818.31,3742.54,0.0
64,3702.66,8.83,15.74,12.94,3811.58,3780.05,0.0
65,3723.8,13.5,18.18,19.7,3844.64,3831.43,0.0
67,3813.79,7.21,12.5,9.58,3856.16,3860.72,4.56
69,3829.41,8.76,15.03,5.11,3891.9,3889.62,0.0
66,3805.85,6.31,7.11,13.39,3984.0,3916.42,0.0
70,3839.89,8.46,18.3,7.39,3984.03,3950.57,0.0
68,3824.57,11.37,16.89,7.57,4002.06,3986.4,0.0
71,3990.38,8.69,17.94,9.81,4154.84,4026.83,0.0
72,4044.68,10.26,18.29,15.44,4121.89,4088.72,0.0
73,4097.87,9.42,9.29,19.08,4456.04,4135.7,0.0
74,4108.6,18.75,15.71,5.17,4158.12,4175.32,17.2
75,4144.33,18.31,18.1,8.76,4240.46,4220.5,0.0
76,4306.3,8.14,6.57,11.22,4430.88,4332.33,0.0
77,4435.01,18.15,5.17,7.63,4477.85,4465.99,0.0
78,4491.57,11.09,18.84,14.23,4618.16,4535.75,0.0
79,4564.1,8.07,18.42,17.92,4757.92,4608.56,0.0
80,4659.34,7.59,5.8,10.47,4792.26,4683.22,0.0
81,4673.33,18.03,17.86,15.45,4781.87,4734.57,0.0
82,4683.51,17.14,7.59,12.44,4843.44,4771.74,0.0
83,4746.53,8.54,18.19,9.81,4830.17,4808.27,0.0
84,4782.56,15.52,5.58,14.57,4876.04,4843.95,0.0
85,4883.31,10.49,13.57,19.51,4932.07,4926.92,0.0
86,4981.38,12.02,9.5,9.12,5033.22,5012.06,0.0
87,5097.1,8.04,19.43,12.75,5166.33,5137.38,0.0
88,5192.53,13.72,18.27,7.16,5333.45,5231.73,0.0
89,5194.3,7.75,11.22,9.7,5251.68,5260.4,8.72
90,5246.89,16.2,11.24,12.63,5418.55,5300.47,0.0
93,5284.94,13.08,7.28,5.27,5332.16,5326.1,0.0
91,5262.9,19.97,5.35,10.56,5449.54,5361.99,0.0
94,5360.68,12.93,9.31,13.7,5404.06,5397.93,0.0
92,5279.64,9.96,7.56,19.61,5497.23,5435.07,0.0
96,5412.37,11.23,13.63,8.89,5514.59,5468.81,0.0
95,5386.85,6.47,17.36,10.74,5530.06,5503.39,0.0
97,5504.78,6.11,7.98,5.31,5582.13,5524.19,0.0
98,5512.06,12.81,7.42,12.89,5573.8,5557.3,0.0
99,5598.41,17.23,19.39,11.95,5837.34,5647.07,0.0
100,5721.98,10.04,19.7,19.37,5785.89,5771.19,0.0
101,5808.97,15.31,14.25,15.66,5882.36,5854.21,0.0
102,5921.17,15.83,7.75,19.49,6078.45,5964.28,0.0
103,5924.75,5.48,7.54,14.93,6063.48,5992.23,0.0
104,6091.9,18.25,8.07,7.91,6133.8,6126.16,0.0
105,6122.77,11.35,10.7,17.31,6244.17,6165.53,0.0
106,6224.46,17.94,16.48,12.71,6317.06,6271.66,0.0
107,6272.42,11.9,15.03,17.78,6414.53,6317.17,0.0
108,6290.75,13.46,11.84,6.85,6332.53,6349.31,16.79
109,6328.17,19.11,15.54,5.84,6583.39,6389.81,0.0
110,6408.73,14.05,5.09,9.65,6472.6,6437.61,0.0
111,6449.86,6.84,14.45,14.18,6573.76,6485.38,0.0
112,6492.44,13.36,6.7,17.4,6705.01,6529.94,0.0
113,6611.46,16.51,8.63,9.41,6650.53,6646.09,0.0
114,6707.56,17.9,19.05,14.01,6897.16,6758.54,0.0
115,6824.18,6.81,6.03,18.15,7159.82,6855.23,0.0
116,6902.82,14.29,10.94,17.88,6974.92,6945.93,0.0
117,6906.3,17.05,5.92,15.74,7035.76,6984.65,0.0
119,6938.52,7.31,10.14,11.59,7047.98,7013.69,0.0
118,6913.59,11.55,9.08,17.11,7081.08,7051.43,0.0
120,7122.92,9.81,7.22,14.39,7202.23,7154.36,0.0
121,7207.27,14.93,13.21,17.24,7271.48,7252.74,0.0
122,7302.64,7.74,12.19,13.34,7403.69,7336.01,0.0
123,7310.06,11.89,9.21,9.15,7387.59,7366.25,0.0
125,7355.81,8.48,11.1,13.92,7491.34,7399.75,0.0
124,7343.4,8.1,15.28,18.97,7641.18,7442.1,0.0
127,7429.5,16.51,5.54,19.22,7575.17,7483.37,0.0
126,7411.38,12.4,19.98,19.42,7603.89,7535.16,0.0
128,7591.49,11.36,15.67,8.76,7851.49,7627.34,0.0
129,7603.76,5.13,9.2,14.97,7699.66,7656.64,0.0
130,7706.54,15.26,16.71,19.14,7763.57,7757.74,0.0
132,7726.04,12.44,8.7,5.26,7779.04,7784.14,5.1
133,7745.3,15.32,19.53,6.01,7844.4,7825.01,0.0
131,7713.53,9.33,7.0,13.28,7853.07,7854.62,1.55
134,7784.27,14.42,7.23,19.34,7853.1,7895.61,42.51
135,7838.21,11.12,13.43,18.21,7964.08,7938.37,0.0
138,7887.93,9.13,12.18,19.16,7968.25,7978.83,10.59
136,7864.26,19.29,7.64,19.39,8007.32,8025.14,17.83
137,7881.77,19.79,17.99,12.63,8075.16,8075.55,0.39
139,8189.86,13.7,15.77,16.73,8248.32,8236.15,0.0
140,8346.65,13.9,6.83,7.27,8513.36,8374.74,0.0
141,8398.15,18.91,17.9,13.24,8495.1,8448.3,0.0
142,8487.78,19.67,9.6,12.79,8540.72,8529.86,0.0
143,8490.6,5.92,10.62,14.26,8693.58,8560.65,0.0
144,8577.18,19.46,8.83,17.81,8656.7,8623.35,0.0
145,8606.52,13.15,19.95,11.97,8656.79,8668.42,11.63
146,8635.0,13.51,15.25,7.3,8700.0,8704.48,4.47
147,8646.36,12.69,10.9,9.78,8741.09,8737.85,0.0
148,8733.75,14.24,16.01,11.05,9000.24,8779.15,0.0
149,8741.51,6.08,6.45,12.21,8800.18,8803.89,3.72
150,8755.33,5.11,16.81,5.87,8869.35,8831.68,0.0
151,8966.36,8.78,13.83,18.26,9057.09,9007.26,0.0
152,9123.64,5.52,13.58,16.67,9218.23,9159.43,0.0
153,9234.0,19.72,17.57,12.18,9385.03,9283.5,0.0
154,9361.98,14.35,5.7,8.09,9471.62,9390.13,0.0
155,9369.64,7.38,19.58,12.53,9797.41,9429.63,0.0
156,9483.13,16.74,11.29,8.51,9525.63,9519.77,0.0
157,9498.77,12.46,14.13,7.25,9585.32,9553.62,0.0
158,9527.46,18.18,9.48,17.56,9661.99,9598.83,0.0
159,9699.08,9.19,9.08,12.31,9755.76,9729.71,0.0
160,9756.62,19.29,12.98,7.9,9801.49,9796.88,0.0
161,9818.65,11.7,5.14,10.52,9984.19,9846.04,0.0
162,9880.15,10.02,19.4,19.73,9931.65,9929.39,0.0
163,9896.26,14.15,10.1,8.19,10069.32,9961.83,0.0
164,10042.02,12.39,19.46,13.64,10173.3,10087.51,0.0
165,10087.19,16.94,18.52,12.52,10191.28,10135.49,0.0
166,10185.68,17.62,14.87,7.4,10237.51,10225.59,0.0
167,10213.96,5.68,10.29,10.43,10251.86,10251.99,0.13
168,10223.66,14.57,18.36,8.3,10375.67,10293.22,0.0
169,10256.97,5.16,18.99,6.66,10344.52,10324.03,0.0
170,10258.05,9.25,10.3,10.69,10351.92,10354.27,2.35
171,10471.55,14.19,11.76,17.5,10567.49,10515.02,0.0
172,10546.62,11.7,16.22,6.42,10597.36,10581.05,0.0
173,10621.3,16.11,10.41,5.62,10735.33,10653.48,0.0
175,10635.13,15.98,5.45,19.75,10793.79,10694.66,0.0
174,10628.22,10.81,17.12,17.01,10822.23,10739.59,0.0
177,10731.92,6.19,15.58,6.77,10900.84,10768.14,0.0
178,10765.43,16.3,6.58,13.26,10911.07,10804.28,0.0
176,10727.71,17.88,17.31,16.42,11010.2,10855.89,0.0
179,10849.11,7.71,8.62,17.73,11017.82,10889.94,0.0
180,10893.52,5.28,15.78,16.33,11021.13,10930.93,0.0
181,11119.39,14.5,17.24,8.72,11189.24,11159.88,0.0
182,11363.55,19.99,6.61,14.35,11504.56,11404.53,0.0
183,11422.35,10.82,10.3,18.83,11475.32,11462.38,0.0
184,11428.2,16.21,5.22,10.78,11531.27,11494.59,0.0
185,11499.05,8.85,14.55,14.85,11685.49,11537.34,0.0
186,11538.88,18.98,11.76,18.74,11632.12,11588.43,0.0
187,11620.04,9.37,14.41,16.25,11665.58,11660.17,0.0
188,11712.97,6.25,16.85,7.15,11766.91,11743.22,0.0
189,11736.58,8.94,14.12,10.24,11919.15,11776.52,0.0
190,11766.42,16.67,9.74,12.96,11882.32,11815.89,0.0
192,11809.65,9.82,18.13,15.4,11907.02,11859.23,0.0
191,11793.44,16.79,14.4,13.31,11931.82,11903.73,0.0
193,12194.71,19.15,15.63,6.81,12279.12,12236.32,0.0
195,12233.31,6.31,12.96,5.25,12296.89,12260.84,0.0
194,12225.95,13.39,9.45,11.96,12448.4,12295.64,0.0
196,12251.18,16.56,7.77,12.87,12464.11,12332.84,0.0
197,12321.34,10.88,7.83,19.19,12485.58,12370.74,0.0
198,12394.24,8.84,8.61,18.08,12583.57,12429.87,0.0
199,12505.72,9.56,15.73,17.22,12743.91,12548.28,0.0
200,12583.66,5.98,5.8,9.24,12743.09,12604.7,0.0
201,12609.31,5.74,12.02,7.43,12680.55,12634.6,0.0
202,12685.93,12.54,13.13,12.69,13008.63,12724.36,0.0
203,12850.34,12.66,6.78,15.45,12898.76,12885.25,0.0
204,12850.93,6.41,11.6,17.85,12946.35,12921.1,0.0
205,12945.43,12.96,15.85,12.79,13100.68,12987.1,0.0
206,12972.89,9.03,16.94,16.79,13151.11,13029.86,0.0
207,13043.13,16.9,13.62,14.95,13190.44,13088.64,0.0
208,13075.09,5.57,18.02,18.26,13150.79,13130.48,0.0
209,13110.37,6.68,19.0,6.15,13191.18,13162.32,0.0
210,13111.99,17.92,15.46,16.56,13236.21,13212.26,0.0
211,13184.51,18.58,6.33,9.05,13228.96,13246.22,17.25
212,13224.4,6.09,14.57,14.09,13368.99,13280.96,0.0
213,13334.23,5.99,5.59,11.67,13420.91,13357.51,0.0
214,13411.85,10.03,19.05,13.0,13511.89,13453.99,0.0
215,13482.45,18.66,16.08,18.35,13552.98,13535.59,0.0
216,13489.62,5.35,14.0,15.91,13543.62,13570.85,27.23
218,13567.58,5.92,8.65,13.02,13631.07,13598.44,0.0
217,13547.31,8.12,13.88,19.72,13767.8,13640.16,0.0
219,13604.48,12.73,18.68,10.31,13691.41,13681.89,0.0
220,13628.7,13.3,7.38,12.73,13724.9,13715.3,0.0
221,13729.32,13.24,18.81,10.04,13827.24,13771.49,0.0
223,13759.67,17.88,16.57,18.47,13826.03,13824.41,0.0
224,13778.67,16.03,15.14,6.49,13819.62,13862.08,42.46
222,13756.35,5.04,15.85,15.49,14079.59,13898.47,0.0
225,13991.89,15.81,10.64,12.05,14045.99,14030.46,0.0
226,14013.22,19.41,6.39,19.06,14187.3,14075.32,0.0
227,14042.11,16.38,13.2,14.57,14159.52,14119.47,0.0
229,14096.54,6.95,9.15,17.82,14152.83,14153.39,0.56
230,14116.04,5.57,19.7,8.92,14168.39,14187.58,19.19
228,14076.07,19.22,16.47,11.04,14189.46,14234.32,44.85
231,14193.99,6.39,17.06,15.79,14236.66,14273.55,36.89
232,14291.0,8.23,6.41,16.28,14553.51,14321.98,0.0
233,14319.05,9.35,12.53,16.77,14668.06,14360.63,0.0
234,14390.02,10.75,12.01,18.02,14457.88,14430.8,0.0
235,14419.49,7.84,19.76,16.83,14487.47,14475.23,0.0
236,14513.25,19.2,9.57,9.96,14580.53,14552.05,0.0
237,14632.41,11.77,17.81,10.87,14792.34,14672.9,0.0
238,14824.92,12.28,7.72,18.22,15146.49,14863.22,0.0
239,14857.41,18.22,19.92,19.51,15105.75,14920.88,0.0
240,14895.28,9.89,8.51,8.83,14950.29,14948.1,0.0
241,14906.24,5.02,9.75,6.75,15048.63,14969.61,0.0
242,14938.82,19.75,15.27,8.68,15083.47,15013.3,0.0
243,14996.05,19.58,15.67,9.08,15057.12,15057.63,0.51
244,15030.23,9.9,8.4,16.91,15096.56,15092.85,0.0
245,15075.78,10.44,14.54,7.65,15147.11,15125.47,0.0
247,15096.15,16.26,17.68,18.89,15171.38,15178.3,6.92
246,15095.89,13.71,13.59,17.93,15235.27,15223.54,0.0
250,15209.6,15.29,8.56,10.73,15245.28,15258.13,12.85
249,15197.11,13.44,9.43,6.44,15274.07,15287.44,13.37
248,15151.01,7.77,14.37,15.94,15362.32,15325.51,0.0
251,15232.64,17.69,6.73,12.58,15386.11,15362.51,0.0
252,15411.37,14.67,5.71,16.36,15612.78,15448.14,0.0
253,15527.27,16.84,15.75,16.28,15625.3,15576.22,0.0
255,15559.38,11.53,16.39,9.37,15637.71,15613.51,0.0
256,15571.46,12.32,7.2,14.2,15656.55,15647.22,0.0
257,15584.72,8.95,13.84,9.81,15940.47,15679.83,0.0
254,15530.98,8.25,12.05,12.57,16016.48,15712.69,0.0
258,15798.25,10.88,15.38,8.73,15849.69,15833.28,0.0
259,15893.46,19.02,8.65,9.58,16016.1,15930.72,0.0
260,15903.74,8.11,12.37,11.55,15963.14,15962.76,0.0
261,15946.07,9.18,11.08,16.75,16059.83,15999.77,0.0
262,15982.16,11.85,19.5,19.53,16213.47,16050.66,0.0
263,16069.79,11.46,12.79,6.94,16363.1,16101.04,0.0
264,16081.85,6.09,14.37,6.59,16226.84,16128.11,0.0
265,16104.54,16.08,13.24,7.01,16203.63,16164.43,0.0
266,16173.12,5.03,6.99,10.6,16273.13,16195.75,0.0
267,16205.74,11.07,14.99,8.63,16270.87,16240.44,0.0
268,16245.18,19.02,11.06,6.09,16303.95,16281.41,0.0
269,16291.18,19.63,14.66,12.99,16361.77,16338.5,0.0
270,16316.68,18.13,19.72,10.54,16454.3,16386.9,0.0
271,16391.14,15.9,9.26,8.55,16464.6,16424.91,0.0
272,16432.37,8.37,5.53,18.79,16503.08,16465.09,0.0
273,16474.54,9.35,19.18,14.83,16687.94,16517.94,0.0
276,16507.25,16.61,6.19,17.32,16569.31,16558.07,0.0
275,16497.68,19.3,7.15,17.1,16591.29,16601.62,10.33
274,16490.96,16.44,11.57,8.71,16617.1,16638.34,21.24
278,16563.96,17.43,9.2,11.41,16646.31,16676.38,30.07
280,16621.04,11.46,13.39,7.31,16659.42,16708.54,49.12
277,16527.16,5.5,6.18,17.95,16693.69,16738.18,44.49
282,16693.22,11.62,7.03,18.56,16753.77,16775.38,21.61
279,16591.68,12.78,12.24,15.78,16757.08,16816.19,59.11
281,16623.72,16.43,7.37,6.61,16774.36,16846.6,72.24
284,16737.77,16.5,7.34,15.13,16810.58,16885.57,74.99
286,16780.89,10.35,15.61,15.04,16822.87,16926.57,103.7
287,16795.68,15.17,12.56,7.16,16868.7,16961.46,92.77
285,16750.79,15.8,19.06,13.18,16931.73,17009.51,77.78
283,16701.6,16.06,8.46,19.57,16939.06,17053.6,114.54
288,16958.77,6.86,5.06,5.92,17046.71,17071.44,24.73
289,17156.63,19.44,13.45,7.28,17207.45,17196.81,0.0
290,17287.93,16.65,14.38,19.29,17406.77,17338.33,0.0
291,17370.47,11.01,5.0,18.54,17458.45,17405.08,0.0
292,17374.01,17.1,6.92,9.01,17557.04,17438.12,0.0
293,17446.02,19.04,18.02,10.15,17533.88,17493.23,0.0
294,17456.77,16.99,17.81,11.45,17644.09,17539.49,0.0
295,17803.7,14.7,12.4,15.12,17914.16,17846.0,0.0
296,17831.77,12.51,17.78,9.07,17879.12,17885.36,6.24
297,18030.41,7.55,7.87,9.36,18347.58,18055.24,0.0
298,18080.87,17.39,15.75,17.22,18132.66,18131.3,0.0
299,18087.63,14.65,16.52,16.71,18177.14,18179.19,2.04
301,18122.07,16.61,9.28,7.12,18233.65,18212.2,0.0
300,18117.0,18.62,16.72,10.11,18270.69,18257.64,0.0
305,18238.47,8.14,5.29,10.28,18269.33,18281.35,12.02
303,18172.16,19.67,8.75,6.26,18301.81,18316.03,14.22
302,18170.58,13.81,8.4,17.74,18302.23,18355.98,53.75
306,18276.61,11.79,8.28,10.45,18376.5,18386.51,10.01
308,18362.75,9.94,8.71,17.84,18400.14,18423.0,22.85
304,18226.54,6.8,8.21,10.66,18420.82,18448.67,27.85
309,18377.66,13.11,8.27,17.93,18425.36,18487.98,62.63
307,18352.41,18.69,6.87,18.38,18444.35,18531.93,87.58
310,18537.68,14.98,17.91,12.43,18587.79,18583.06,0.0
311,18642.87,10.78,13.5,16.23,18695.5,18683.46,0.0
312,18659.82,9.78,7.48,18.01,18785.82,18718.73,0.0
313,18684.5,16.17,16.45,9.69,18849.09,18761.03,0.0
314,18769.65,16.8,17.19,5.4,18853.97,18809.13,0.0
315,18804.14,11.53,19.66,13.9,19045.88,18854.22,0.0
316,18836.51,11.26,9.26,14.65,19019.16,18889.38,0.0
317,18914.8,5.29,10.06,5.1,18964.27,18935.34,0.0
319,18932.73,16.87,17.55,16.95,18997.06,18986.7,0.0
318,18929.34,8.28,7.12,7.92,19199.3,19010.02,0.0
320,19068.45,19.67,17.06,18.95,19156.46,19124.2,0.0
321,19166.53,11.61,5.31,13.34,19207.26,19196.85,0.0
322,19298.67,15.89,12.83,17.92,19568.97,19345.39,0.0
323,19318.5,13.65,16.61,5.68,19376.46,19381.33,4.87
324,19520.34,11.84,18.89,12.73,19767.11,19563.89,0.0
325,19672.54,15.81,17.54,18.0,19792.57,19723.94,0.0
326,19696.48,16.49,18.71,17.58,19829.2,19776.71,0.0
329,19754.68,11.57,15.51,5.64,19841.35,19809.43,0.0
327,19719.32,16.1,7.03,7.18,19857.93,19839.75,0.0
330,19806.12,18.64,18.7,7.86,19875.45,19884.95,9.5
332,19833.83,18.71,14.53,15.32,19926.56,19933.52,6.96
331,19831.34,8.5,5.92,14.13,19965.27,19962.07,0.0
328,19738.69,16.61,16.02,9.58,20133.23,20004.29,0.0
333,19958.26,16.94,10.99,13.26,20190.66,20045.47,0.0
334,20016.93,5.97,5.45,17.76,20151.63,20074.64,0.0
336,20060.44,8.46,12.13,11.12,20179.21,20106.35,0.0
335,20056.78,13.55,11.87,5.91,20185.64,20137.68,0.0
337,20164.4,11.7,12.78,13.59,20302.69,20202.56,0.0
338,20180.56,10.08,17.76,10.38,20284.71,20240.78,0.0
339,20301.56,13.65,18.72,12.13,20377.7,20346.08,0.0
340,20343.49,11.54,13.89,18.86,20550.67,20390.38,0.0
341,20378.62,9.79,6.22,6.15,20547.96,20412.53,0.0
342,20418.92,15.24,19.78,13.51,20635.31,20467.45,0.0
343,20456.64,8.08,16.19,11.27,20507.62,20502.99,0.0
344,20569.39,18.69,8.46,15.54,20723.01,20612.18,0.0
345,20600.46,11.26,18.56,5.75,20663.33,20647.75,0.0
346,20647.75,8.34,17.23,19.47,20737.89,20692.78,0.0
347,20687.53,19.55,14.55,14.52,20785.52,20741.41,0.0
348,20750.44,11.27,16.42,6.7,20986.61,20784.89,0.0
349,20808.17,19.18,12.44,16.52,20899.0,20856.33,0.0
350,21031.91,7.46,8.86,19.15,21081.15,21067.4,0.0
351,21041.68,17.09,17.77,15.56,21116.59,21117.82,1.23
354,21074.76,11.6,16.72,11.54,21117.52,21157.67,40.14
352,21058.88,15.36,18.64,6.93,21148.25,21198.6,50.35
353,21061.07,19.53,6.11,17.57,21201.68,21241.82,40.14
355,21174.07,10.68,6.28,5.21,21263.17,21263.99,0.81
357,21258.11,19.22,18.0,12.51,21336.45,21313.71,0.0
356,21232.45,9.51,17.0,14.87,21357.4,21355.1,0.0
358,21350.88,15.4,7.63,17.07,21399.33,21395.19,0.0
359,21407.25,11.06,18.2,15.28,21620.01,21451.83,0.0
360,21505.6,11.17,13.72,7.6,21604.1,21538.13,0.0
361,21521.88,15.88,6.78,6.36,21717.89,21567.15,0.0
362,21543.25,6.28,6.13,16.01,21811.98,21595.57,0.0
363,21573.57,15.38,18.57,6.63,21686.58,21636.15,0.0
364,21709.83,17.4,8.59,11.13,21772.96,21746.96,0.0
365,21768.0,9.55,18.91,16.05,21814.82,21812.57,0.0
366,21822.86,14.44,15.55,11.74,22038.49,21864.6,0.0
367,21856.52,10.41,5.29,5.16,21938.38,21885.47,0.0
368,21914.66,13.32,18.3,6.52,21994.49,21952.82,0.0
369,21944.26,18.37,13.37,6.37,22081.53,21990.92,0.0
370,21960.12,6.72,19.7,8.71,22006.68,22026.05,19.37
371,22075.3,10.27,12.19,16.74,22231.24,22114.56,0.0
372,22247.4,18.98,18.06,8.44,22395.85,22292.94,0.0
373,22251.68,8.44,10.63,16.47,22288.6,22328.48,39.88
374,22264.54,17.97,5.6,15.49,22318.28,22367.54,49.26
375,22399.4,13.24,16.98,7.69,22511.75,22437.35,0.0
376,22555.76,9.44,16.25,18.36,22612.45,22599.89,0.0
377,22768.37,14.34,7.94,17.86,22844.62,22808.53,0.0
378,23046.87,12.47,9.38,9.97,23128.06,23078.75,0.0
379,23119.4,19.69,10.4,8.74,23191.33,23158.28,0.0
380,23228.7,7.96,11.54,5.81,23354.48,23254.09,0.0
381,23295.47,15.56,7.44,11.25,23345.67,23329.74,0.0
382,23485.88,14.88,17.53,18.51,23538.39,23536.86,0.0
383,23589.51,9.54,5.71,16.11,23859.81,23620.92,0.0
384,23596.44,18.38,18.44,6.67,23671.63,23664.4,0.0
385,23644.7,14.4,8.46,9.9,23677.69,23697.17,19.48
386,23724.03,8.87,9.64,16.7,23801.73,23759.28,0.0
387,23730.74,7.01,10.8,11.05,23851.8,23788.15,0.0
388,23767.87,5.28,10.29,16.77,23970.95,23820.49,0.0
389,23813.64,17.94,5.72,8.23,23947.21,23852.38,0.0
390,23910.1,8.78,6.67,8.97,23936.81,23934.6,0.0
391,23930.63,13.06,8.12,11.24,24021.72,23967.03,0.0
392,23987.18,5.49,8.49,15.32,24109.91,24016.52,0.0
393,24045.6,7.64,7.59,6.5,24095.96,24067.35,0.0
394,24267.9,5.7,9.04,15.94,24339.43,24298.63,0.0
395,24283.98,8.36,10.58,16.68,24407.65,24334.25,0.0
396,24448.94,17.26,18.28,5.06,24636.64,24489.55,0.0
397,24607.3,8.7,6.42,11.03,24651.19,24633.49,0.0
398,24613.6,18.95,18.57,6.7,24687.42,24677.71,0.0
399,24668.29,9.23,12.94,14.89,24713.17,24714.77,1.6
400,24670.58,9.98,18.66,5.83,24937.95,24749.23,0.0
401,24770.69,13.56,5.06,10.52,24826.24,24799.87,0.0
402,24803.25,6.83,14.47,9.89,24863.53,24834.46,0.0
403,24830.18,18.06,11.6,15.95,24898.98,24880.08,0.0
405,24861.62,13.31,16.79,13.51,25046.93,24923.7,0.0
408,24922.25,6.3,13.28,11.03,24957.17,24954.32,0.0
407,24902.21,17.95,18.83,15.45,24980.01,25006.54,26.54
406,24888.1,16.06,11.86,17.42,24996.61,25051.89,55.28
409,24970.02,9.61,14.13,14.19,25100.4,25089.81,0.0
404,24831.53,16.62,14.96,12.54,25105.5,25133.94,28.44
410,25020.48,11.49,18.42,10.7,25111.36,25174.53,63.18
411,25154.39,5.93,8.85,14.25,25200.98,25203.57,2.59
412,25326.52,17.65,15.55,15.75,25448.52,25375.52,0.0
413,25331.91,14.88,10.62,9.12,25385.26,25410.14,24.87
414,25352.96,17.11,5.21,13.41,25418.41,25445.87,27.47
415,25388.86,14.77,19.36,12.67,25454.66,25492.68,38.02
416,25412.34,18.21,15.89,14.16,25469.54,25540.93,71.39
418,25484.5,15.17,10.9,17.38,25558.62,25584.38,25.77
417,25413.27,12.37,9.85,9.51,25586.64,25616.11,29.47
419,25581.4,6.98,19.76,9.44,25757.11,25652.29,0.0
420,25751.06,8.87,14.77,13.03,25818.5,25787.77,0.0
421,25840.83,11.75,18.89,15.72,25967.46,25887.22,0.0
422,25900.04,14.44,6.71,16.02,26120.97,25937.29,0.0
