job_id,arrival_time,time_m1,time_m2,time_m3,due_date,completion_time_edd,delay_edd
267,22510.41,11.07,14.99,8.63,22560.7,22545.14,0.0
268,22565.19,19.02,11.06,6.09,22612.94,22601.41,0.0
269,22629.08,19.63,14.66,12.99,22688.31,22676.4,0.0
270,22664.5,18.13,19.72,10.54,22758.64,22724.8,0.0
271,22767.94,15.9,9.26,8.55,22822.02,22801.71,0.0
272,22825.2,8.37,5.53,18.79,22877.38,22857.89,0.0
273,22883.78,9.35,19.18,14.83,23014.3,22927.14,0.0
275,22915.92,19.3,7.15,17.1,22985.13,22970.69,0.0
276,22929.22,16.61,6.19,17.32,22980.59,23010.82,30.23
274,22906.58,16.44,11.57,8.71,22989.14,23047.54,58.4
277,22956.88,5.5,6.18,17.95,23056.68,23077.18,20.5
278,23007.99,17.43,9.2,11.41,23068.74,23115.22,46.48
280,23087.27,11.46,13.39,7.31,23122.62,23147.38,24.76
279,23046.49,12.78,12.24,15.78,23151.17,23188.18,37.01
281,23090.99,16.43,7.37,6.61,23183.04,23218.59,35.56
282,23187.53,11.62,7.03,18.56,23236.71,23255.8,19.09
284,23249.42,16.5,7.34,15.13,23305.74,23294.77,0.0
283,23199.18,16.06,8.46,19.57,23342.39,23338.86,0.0
286,23309.31,10.35,15.61,15.04,23350.81,23379.86,29.05
285,23267.51,15.8,19.06,13.18,23383.67,23427.91,44.23
287,23329.86,15.17,12.56,7.16,23384.29,23462.8,78.5
288,23556.39,6.86,5.06,5.92,23610.17,23574.24,0.0
289,23831.23,19.44,13.45,7.28,23876.85,23871.41,0.0
290,24013.61,16.65,14.38,19.29,24099.05,24063.93,0.0
291,24128.25,11.01,5.0,18.54,24190.19,24162.88,0.0
292,24133.17,17.1,6.92,9.01,24243.1,24195.92,0.0
293,24233.2,19.04,18.02,10.15,24301.25,24280.43,0.0
294,24248.14,16.99,17.81,11.45,24366.7,24326.69,0.0
295,24730.04,14.7,12.4,15.12,24807.24,24772.3,0.0
296,24769.03,12.51,17.78,9.07,24812.48,24811.66,0.0
297,25044.94,7.55,7.87,9.36,25219.6,25069.74,0.0
298,25115.03,17.39,15.75,17.22,25166.13,25165.4,0.0
299,25124.42,14.65,16.52,16.71,25193.64,25213.29,19.64
301,25172.26,16.61,9.28,7.12,25245.55,25246.3,0.75
300,25165.22,18.62,16.72,10.11,25266.15,25291.74,25.59
303,25241.84,19.67,8.75,6.26,25325.21,25326.42,1.22
302,25239.65,13.81,8.4,17.74,25326.61,25366.38,39.77
305,25333.95,8.14,5.29,10.28,25361.32,25390.08,28.76
304,25317.37,6.8,8.21,10.66,25429.48,25415.76,0.0
306,25386.93,11.79,8.28,10.45,25453.0,25446.28,0.0
307,25492.21,18.69,6.87,18.38,25560.76,25536.23,0.0
308,25506.58,9.94,8.71,17.84,25543.53,25572.72,29.19
309,25527.29,13.11,8.27,17.93,25570.9,25612.03,41.13
310,25749.57,14.98,17.91,12.43,25797.34,25794.96,0.0
311,25895.68,10.78,13.5,16.23,25942.4,25936.26,0.0
312,25919.22,9.78,7.48,18.01,26001.0,25971.53,0.0
313,25953.5,16.17,16.45,9.69,26058.5,26013.83,0.0
314,26071.77,16.8,17.19,5.4,26134.2,26111.23,0.0
315,26119.69,11.53,19.66,13.9,26265.58,26164.82,0.0
316,26164.65,11.26,9.26,14.65,26275.41,26199.98,0.0
317,26273.4,5.29,10.06,5.1,26308.73,26293.94,0.0
318,26293.59,8.28,7.12,7.92,26443.34,26317.25,0.0
319,26298.3,16.87,17.55,16.95,26356.31,26368.62,12.3
320,26486.82,19.67,17.06,18.95,26559.07,26542.5,0.0
321,26623.06,11.61,5.31,13.34,26658.68,26653.35,0.0
322,26806.61,15.89,12.83,17.92,26967.9,26853.29,0.0
323,26834.15,13.65,16.61,5.68,26881.37,26889.23,7.86
324,27114.51,11.84,18.89,12.73,27262.19,27157.99,0.0
325,27325.93,15.81,17.54,18.0,27412.48,27377.34,0.0
326,27359.18,16.49,18.71,17.58,27452.94,27430.11,0.0
327,27390.9,16.1,7.03,7.18,27476.73,27460.43,0.0
329,27440.02,11.57,15.51,5.64,27500.39,27493.15,0.0
328,27417.81,16.61,16.02,9.58,27640.63,27535.36,0.0
330,27511.47,18.64,18.7,7.86,27569.04,27580.56,11.52
332,27549.97,18.71,14.53,15.32,27621.18,27629.13,7.95
331,27546.51,8.5,5.92,14.13,27629.08,27657.69,28.6
333,27722.8,16.94,10.99,13.26,27862.0,27764.07,0.0
334,27804.29,5.97,5.45,17.76,27887.56,27833.54,0.0
335,27859.66,13.55,11.87,5.91,27940.98,27891.08,0.0
336,27864.73,8.46,12.13,11.12,27941.07,27922.78,0.0
337,28009.14,11.7,12.78,13.59,28098.58,28047.26,0.0
338,28031.59,10.08,17.76,10.38,28103.61,28085.48,0.0
339,28199.65,13.65,18.72,12.13,28260.38,28244.18,0.0
340,28257.91,11.54,13.89,18.86,28385.7,28302.28,0.0
341,28306.69,9.79,6.22,6.15,28404.29,28328.93,0.0
342,28362.68,15.24,19.78,13.51,28497.25,28411.25,0.0
343,28415.07,8.08,16.19,11.27,28458.52,28450.69,0.0
344,28571.69,18.69,8.46,15.54,28671.24,28614.38,0.0
345,28614.84,11.26,18.56,5.75,28664.41,28650.45,0.0
346,28680.53,8.34,17.23,19.47,28748.68,28725.58,0.0
347,28735.79,19.55,14.55,14.52,28809.72,28784.51,0.0
348,28823.18,11.27,16.42,6.7,28960.99,28857.59,0.0
349,28903.36,19.18,12.44,16.52,28973.38,28951.53,0.0
350,29214.15,7.46,8.86,19.15,29256.68,29249.7,0.0
351,29227.71,17.09,17.77,15.56,29290.68,29300.12,9.43
354,29273.66,11.6,16.72,11.54,29315.01,29339.97,24.96
352,29251.6,15.36,18.64,6.93,29317.36,29380.9,63.53
353,29254.65,19.53,6.11,17.57,29347.79,29424.12,76.32
355,29411.61,10.68,6.28,5.21,29468.09,29446.29,0.0
356,29492.71,9.51,17.0,14.87,29576.93,29534.17,0.0
357,29528.34,19.22,18.0,12.51,29592.74,29583.9,0.0
358,29657.2,15.4,7.63,17.07,29701.58,29697.39,0.0
359,29735.5,11.06,18.2,15.28,29866.28,29780.13,0.0
360,29872.12,11.17,13.72,7.6,29938.45,29904.63,0.0
361,29894.73,15.88,6.78,6.36,30009.35,29933.65,0.0
362,29924.41,6.28,6.13,16.01,30076.02,29962.07,0.0
363,29966.54,15.38,18.57,6.63,30044.24,30007.15,0.0
364,30155.8,17.4,8.59,11.13,30206.25,30192.96,0.0
365,30236.6,9.55,18.91,16.05,30282.3,30281.17,0.0
366,30312.8,14.44,15.55,11.74,30443.67,30354.6,0.0
367,30359.56,10.41,5.29,5.16,30411.69,30380.47,0.0
368,30440.32,13.32,18.3,6.52,30499.83,30478.52,0.0
369,30481.44,18.37,13.37,6.37,30570.38,30519.62,0.0
370,30503.47,6.72,19.7,8.71,30544.46,30554.75,10.3
371,30663.46,10.27,12.19,16.74,30762.5,30702.76,0.0
372,30902.5,18.98,18.06,8.44,31000.77,30948.04,0.0
373,30908.45,8.44,10.63,16.47,30944.69,30983.58,38.89
374,30926.31,17.97,5.6,15.49,30972.9,31022.64,49.74
375,31113.64,13.24,16.98,7.69,31189.71,31151.55,0.0
376,31330.84,9.44,16.25,18.36,31381.36,31374.89,0.0
377,31626.15,14.34,7.94,17.86,31684.8,31666.33,0.0
378,32013.0,12.47,9.38,9.97,32070.13,32044.85,0.0
379,32113.75,19.69,10.4,8.74,32169.55,32152.68,0.0
380,32265.57,7.96,11.54,5.81,32342.38,32290.89,0.0
381,32358.32,15.56,7.44,11.25,32400.75,32392.64,0.0
382,32622.8,14.88,17.53,18.51,32674.54,32673.76,0.0
383,32766.75,9.54,5.71,16.11,32920.59,32798.12,0.0
384,32776.38,18.38,18.44,6.67,32836.12,32841.6,5.48
385,32843.41,14.4,8.46,9.9,32876.29,32876.27,0.0
386,32953.6,8.87,9.64,16.7,33010.6,32988.88,0.0
387,32962.92,7.01,10.8,11.05,33039.05,33017.75,0.0
388,33014.5,5.28,10.29,16.77,33134.36,33050.09,0.0
389,33078.08,17.94,5.72,8.23,33162.09,33109.98,0.0
390,33212.06,8.78,6.67,8.97,33237.65,33236.5,0.0
391,33240.58,13.06,8.12,11.24,33303.08,33273.03,0.0
392,33319.12,5.49,8.49,15.32,33396.32,33348.42,0.0
393,33400.27,7.64,7.59,6.5,33436.68,33422.05,0.0
394,33709.05,5.7,9.04,15.94,33760.67,33739.83,0.0
395,33731.4,8.36,10.58,16.68,33812.15,33775.45,0.0
396,33960.53,17.26,18.28,5.06,34076.54,34001.15,0.0
397,34180.5,8.7,6.42,11.03,34215.74,34206.69,0.0
398,34189.25,18.95,18.57,6.7,34248.64,34250.91,2.27
399,34265.21,9.23,12.94,14.89,34306.28,34302.37,0.0
400,34268.4,9.98,18.66,5.83,34422.25,34336.83,0.0
401,34407.46,13.56,5.06,10.52,34450.13,34436.67,0.0
402,34452.68,6.83,14.47,9.89,34498.79,34483.96,0.0
403,34490.09,18.06,11.6,15.95,34547.59,34535.78,0.0
405,34533.76,13.31,16.79,13.51,34650.01,34579.4,0.0
406,34570.55,16.06,11.86,17.42,34648.27,34624.74,0.0
408,34617.98,6.3,13.28,11.03,34650.8,34655.36,4.56
404,34491.96,16.62,14.96,12.54,34653.91,34699.48,45.58
407,34590.14,17.95,18.83,15.45,34655.48,34751.71,96.24
409,34684.33,9.61,14.13,14.19,34769.65,34789.64,19.98
410,34754.42,11.49,18.42,10.7,34820.8,34830.23,9.44
411,34940.42,5.93,8.85,14.25,34978.46,34969.47,0.0
412,35179.53,17.65,15.55,15.75,35265.92,35228.52,0.0
413,35187.01,14.88,10.62,9.12,35231.24,35263.14,31.9
414,35216.25,17.11,5.21,13.41,35267.22,35298.87,31.66
415,35266.12,14.77,19.36,12.67,35322.66,35345.68,23.02
416,35298.73,18.21,15.89,14.16,35351.57,35393.93,42.36
417,35300.03,12.37,9.85,9.51,35404.36,35425.66,21.3
418,35398.96,15.17,10.9,17.38,35458.13,35469.11,10.98
419,35533.56,6.98,19.76,9.44,35641.26,35569.79,0.0
420,35769.23,8.87,14.77,13.03,35821.68,35805.97,0.0
421,35893.93,11.75,18.89,15.72,35981.43,35940.32,0.0
