job_id,arrival_time,time_m1,time_m2,time_m3,due_date,completion_time_edd,delay_edd
35,1833.28,6.44,8.49,7.88,1867.92,1856.14,0.0
36,1920.38,13.81,14.97,18.5,2008.63,1967.73,0.0
37,1922.94,7.84,12.75,15.73,2131.78,2004.05,0.0
38,1970.56,8.4,13.89,19.02,2039.73,2045.36,5.63
39,2148.47,18.56,13.65,12.22,2202.39,2192.99,0.0
40,2156.26,5.61,14.17,15.69,2536.9,2228.46,0.0
41,2217.63,19.91,11.04,7.01,2259.82,2266.42,6.6
42,2240.25,12.96,19.79,9.46,2300.91,2308.63,7.72
43,2325.7,10.83,13.38,7.27,2489.21,2357.21,0.0
44,2493.2,16.33,19.04,9.99,2540.81,2538.56,0.0
45,2517.39,18.47,12.04,8.01,2567.18,2577.07,9.89
46,2529.33,11.59,18.89,18.26,2675.6,2625.8,0.0
47,2623.19,7.86,16.66,8.36,2707.4,2658.69,0.0
48,2625.46,18.39,6.93,13.89,2739.34,2697.89,0.0
49,2694.16,15.23,10.54,16.88,2928.64,2740.55,0.0
50,2758.02,19.69,17.75,5.83,2877.92,2801.32,0.0
51,2764.4,14.92,10.57,17.82,2810.85,2844.63,33.78
52,2959.18,5.65,5.85,5.04,2984.95,2975.77,0.0
53,3243.86,17.53,18.75,7.8,3368.0,3287.95,0.0
54,3349.35,15.9,9.04,19.56,3483.51,3393.96,0.0
55,3426.05,9.27,10.96,16.37,3512.63,3462.65,0.0
56,3470.58,18.8,11.31,17.88,3521.86,3518.64,0.0
57,3520.87,15.7,5.16,15.45,3580.35,3557.24,0.0
58,3586.23,14.35,7.05,19.16,3645.9,3626.79,0.0
59,3595.99,11.64,5.96,6.52,3718.74,3650.91,0.0
60,3602.82,13.12,18.28,11.81,3761.92,3694.12,0.0
61,3720.81,7.47,6.15,16.76,3889.65,3751.2,0.0
62,3848.33,15.71,12.65,19.37,3988.71,3896.13,0.0
63,3944.08,18.67,5.82,16.12,4045.08,3984.74,0.0
64,3944.93,8.83,15.74,12.94,4039.3,4022.25,0.0
65,3967.46,13.5,18.18,19.7,4074.15,4073.63,0.0
67,4063.34,7.21,12.5,9.58,4103.04,4102.92,0.0
69,4079.98,8.76,15.03,5.11,4135.63,4131.82,0.0
66,4054.88,6.31,7.11,13.39,4202.19,4158.62,0.0
70,4091.14,8.46,18.3,7.39,4212.87,4192.77,0.0
68,4074.82,11.37,16.89,7.57,4223.44,4228.6,5.16
71,4251.49,8.69,17.94,9.81,4389.85,4287.93,0.0
72,4309.34,10.26,18.29,15.44,4379.78,4353.42,0.0
73,4366.0,9.42,9.29,19.08,4658.88,4403.8,0.0
74,4377.44,18.75,15.71,5.17,4424.94,4443.42,18.48
75,4415.51,18.31,18.1,8.76,4501.26,4488.6,0.0
76,4588.08,8.14,6.57,11.22,4692.55,4614.03,0.0
77,4725.21,18.15,5.17,7.63,4765.63,4756.19,0.0
78,4785.47,11.09,18.84,14.23,4895.26,4829.65,0.0
79,4862.74,8.07,18.42,17.92,5026.11,4907.16,0.0
80,4964.22,7.59,5.8,10.47,5074.91,4988.12,0.0
81,4979.13,18.03,17.86,15.45,5076.01,5039.47,0.0
82,4989.97,17.14,7.59,12.44,5124.88,5076.64,0.0
83,5057.11,8.54,18.19,9.81,5131.15,5113.17,0.0
84,5095.5,15.52,5.58,14.57,5177.2,5148.85,0.0
85,5202.84,10.49,13.57,19.51,5250.54,5246.42,0.0
86,5307.33,12.02,9.5,9.12,5354.85,5338.06,0.0
87,5430.62,8.04,19.43,12.75,5493.94,5470.88,0.0
88,5532.3,13.72,18.27,7.16,5652.47,5571.53,0.0
89,5534.18,7.75,11.22,9.7,5585.71,5600.2,14.49
90,5590.22,16.2,11.24,12.63,5735.05,5640.27,0.0
93,5630.75,13.08,7.28,5.27,5673.57,5665.9,0.0
91,5607.27,19.97,5.35,10.56,5763.18,5701.79,0.0
92,5625.11,9.96,7.56,19.61,5805.91,5738.93,0.0
94,5711.44,12.93,9.31,13.7,5753.31,5774.87,21.56
96,5766.52,11.23,13.63,8.89,5854.78,5808.61,0.0
95,5739.33,6.47,17.36,10.74,5860.4,5843.19,0.0
97,5864.98,6.11,7.98,5.31,5930.51,5884.39,0.0
98,5872.74,12.81,7.42,12.89,5928.64,5917.5,0.0
99,5964.73,17.23,19.39,11.95,6164.86,6013.37,0.0
100,6096.39,10.04,19.7,19.37,6157.28,6145.59,0.0
101,6189.07,15.31,14.25,15.66,6256.72,6234.31,0.0
102,6308.61,15.83,7.75,19.49,6442.61,6351.78,0.0
103,6312.43,5.48,7.54,14.93,6428.58,6379.73,0.0
104,6490.52,18.25,8.07,7.91,6530.85,6524.76,0.0
105,6523.4,11.35,10.7,17.31,6628.08,6564.13,0.0
106,6631.75,17.94,16.48,12.71,6715.08,6678.96,0.0
107,6682.85,11.9,15.03,17.78,6805.1,6727.57,0.0
108,6702.37,13.46,11.84,6.85,6742.19,6759.71,17.52
109,6742.25,19.11,15.54,5.84,6953.7,6800.21,0.0
110,6828.07,14.05,5.09,9.65,6884.8,6856.91,0.0
111,6871.9,6.84,14.45,14.18,6977.77,6907.38,0.0
112,6917.26,13.36,6.7,17.4,7094.14,6954.74,0.0
113,7044.07,16.51,8.63,9.41,7082.22,7078.69,0.0
114,7146.46,17.9,19.05,14.01,7307.8,7197.44,0.0
115,7270.71,6.81,6.03,18.15,7544.25,7301.73,0.0
116,7354.49,14.29,10.94,17.88,7420.68,7397.63,0.0
117,7358.2,17.05,5.92,15.74,7469.16,7436.35,0.0
119,7392.53,7.31,10.14,11.59,7485.6,7465.39,0.0
118,7365.97,11.55,9.08,17.11,7507.02,7503.13,0.0
120,7589.0,9.81,7.22,14.39,7658.55,7620.46,0.0
121,7678.87,14.93,13.21,17.24,7739.24,7724.34,0.0
122,7780.48,7.74,12.19,13.34,7867.71,7813.81,0.0
123,7788.39,11.89,9.21,9.15,7856.28,7844.05,0.0
125,7837.13,8.48,11.1,13.92,7951.86,7877.55,0.0
124,7823.9,8.1,15.28,18.97,8069.62,7919.9,0.0
127,7915.64,16.51,5.54,19.22,8040.03,7961.17,0.0
126,7896.34,12.4,19.98,19.42,8060.16,8012.96,0.0
128,8088.23,11.36,15.67,8.76,8302.53,8124.04,0.0
129,8101.31,5.13,9.2,14.97,8183.63,8153.34,0.0
130,8210.81,15.26,16.71,19.14,8266.63,8261.94,0.0
132,8231.59,12.44,8.7,5.26,8279.16,8288.34,9.18
131,8218.25,9.33,7.0,13.28,8335.39,8317.95,0.0
133,8252.1,15.32,19.53,6.01,8339.33,8358.82,19.48
134,8293.62,14.42,7.23,19.34,8356.77,8399.81,43.03
135,8351.1,11.12,13.43,18.21,8460.02,8442.57,0.0
138,8404.07,9.13,12.18,19.16,8476.26,8483.03,6.77
136,8378.84,19.29,7.64,19.39,8502.18,8529.34,27.16
137,8397.51,19.79,17.99,12.63,8561.75,8579.75,18.0
139,8725.75,13.7,15.77,16.73,8781.71,8772.05,0.0
140,8892.8,13.9,6.83,7.27,9031.24,8920.84,0.0
141,8947.67,18.91,17.9,13.24,9035.06,8997.8,0.0
142,9043.17,19.67,9.6,12.79,9093.89,9085.26,0.0
143,9046.17,5.92,10.62,14.26,9214.06,9116.05,0.0
144,9138.42,19.46,8.83,17.81,9211.12,9184.55,0.0
145,9169.67,13.15,19.95,11.97,9218.88,9229.62,10.73
146,9200.02,13.51,15.25,7.3,9259.12,9265.68,6.55
147,9212.13,12.69,10.9,9.78,9294.35,9299.05,4.7
148,9305.23,14.24,16.01,11.05,9525.82,9346.55,0.0
149,9313.5,6.08,6.45,12.21,9365.25,9371.29,6.04
150,9328.23,5.11,16.81,5.87,9424.67,9399.08,0.0
151,9553.06,8.78,13.83,18.26,9633.63,9593.96,0.0
152,9720.63,5.52,13.58,16.67,9803.23,9756.43,0.0
153,9838.21,19.72,17.57,12.18,9968.54,9887.7,0.0
154,9974.57,14.35,5.7,8.09,10067.6,10002.73,0.0
155,9982.73,7.38,19.58,12.53,10331.36,10042.23,0.0
156,10103.65,16.74,11.29,8.51,10144.93,10140.27,0.0
157,10120.31,12.46,14.13,7.25,10196.12,10174.12,0.0
158,10150.88,18.18,9.48,17.56,10267.2,10219.33,0.0
159,10333.72,9.19,9.08,12.31,10385.08,10364.31,0.0
160,10395.03,19.29,12.98,7.9,10438.94,10435.28,0.0
161,10461.12,11.7,5.14,10.52,10598.5,10488.54,0.0
162,10526.64,10.02,19.4,19.73,10577.67,10575.89,0.0
163,10543.81,14.15,10.1,8.19,10688.2,10608.33,0.0
164,10699.11,12.39,19.46,13.64,10812.9,10744.61,0.0
165,10747.23,16.94,18.52,12.52,10839.88,10795.29,0.0
166,10852.17,17.62,14.87,7.4,10901.56,10892.09,0.0
167,10882.3,5.68,10.29,10.43,10917.85,10918.49,0.64
168,10892.63,14.57,18.36,8.3,11022.06,10959.72,0.0
169,10928.12,5.16,18.99,6.66,11004.11,10990.53,0.0
170,10929.27,9.25,10.3,10.69,11010.17,11020.77,10.6
171,11156.74,14.19,11.76,17.5,11241.98,11200.22,0.0
172,11236.72,11.7,16.22,6.42,11284.12,11271.15,0.0
173,11316.29,16.11,10.41,5.62,11413.62,11348.48,0.0
175,11331.03,15.98,5.45,19.75,11465.74,11389.66,0.0
174,11323.66,10.81,17.12,17.01,11487.28,11434.59,0.0
177,11434.15,6.19,15.58,6.77,11574.46,11463.14,0.0
176,11429.67,17.88,17.31,16.42,11665.09,11514.75,0.0
178,11469.85,16.3,6.58,13.26,11593.17,11550.89,0.0
179,11559.0,7.71,8.62,17.73,11700.27,11593.14,0.0
180,11606.32,5.28,15.78,16.33,11715.55,11643.73,0.0
181,11846.97,14.5,17.24,8.72,11910.83,11887.48,0.0
182,12107.1,19.99,6.61,14.35,12227.72,12148.13,0.0
183,12169.76,10.82,10.3,18.83,12220.07,12209.78,0.0
184,12175.99,16.21,5.22,10.78,12264.61,12241.99,0.0
185,12251.47,8.85,14.55,14.85,12407.71,12289.74,0.0
186,12293.91,18.98,11.76,18.74,12378.23,12343.43,0.0
187,12380.38,9.37,14.41,16.25,12424.8,12420.47,0.0
188,12479.39,6.25,16.85,7.15,12528.51,12509.72,0.0
189,12504.55,8.94,14.12,10.24,12656.69,12543.02,0.0
190,12536.34,16.67,9.74,12.96,12636.64,12582.39,0.0
191,12565.13,16.79,14.4,13.31,12684.37,12626.89,0.0
192,12582.4,9.82,18.13,15.4,12668.76,12670.23,1.47
193,12992.66,19.15,15.63,6.81,13068.34,13034.32,0.0
195,13033.77,6.31,12.96,5.25,13089.39,13058.84,0.0
194,13025.94,13.39,9.45,11.96,13210.14,13093.64,0.0
196,13052.81,16.56,7.77,12.87,13229.93,13130.84,0.0
197,13127.57,10.88,7.83,19.19,13266.05,13168.74,0.0
198,13205.24,8.84,8.61,18.08,13363.22,13240.87,0.0
199,13324.01,9.56,15.73,17.22,13522.32,13366.58,0.0
200,13407.06,5.98,5.8,9.24,13538.27,13428.1,0.0
201,13434.38,5.74,12.02,7.43,13496.24,13459.6,0.0
202,13516.02,12.54,13.13,12.69,13780.76,13554.46,0.0
203,13691.18,12.66,6.78,15.45,13736.85,13726.15,0.0
204,13691.82,6.41,11.6,17.85,13775.1,13762.0,0.0
205,13792.5,12.96,15.85,12.79,13924.58,13834.1,0.0
206,13821.75,9.03,16.94,16.79,13972.36,13876.86,0.0
207,13896.59,16.9,13.62,14.95,14023.14,13942.14,0.0
208,13930.64,5.57,18.02,18.26,13999.44,13983.98,0.0
209,13968.22,6.68,19.0,6.15,14039.06,14015.82,0.0
210,13969.95,17.92,15.46,16.56,14079.03,14065.76,0.0
211,14047.22,18.58,6.33,9.05,14089.53,14099.72,10.18
212,14089.72,6.09,14.57,14.09,14211.92,14134.46,0.0
213,14206.74,5.99,5.59,11.67,14280.48,14230.01,0.0
214,14289.43,10.03,19.05,13.0,14377.66,14331.59,0.0
215,14364.65,18.66,16.08,18.35,14431.63,14417.79,0.0
216,14372.29,5.35,14.0,15.91,14422.47,14453.05,30.58
217,14433.76,8.12,13.88,19.72,14617.82,14494.77,0.0
218,14455.35,5.92,8.65,13.02,14511.52,14522.36,10.84
219,14494.67,12.73,18.68,10.31,14572.39,14564.09,0.0
220,14520.47,13.3,7.38,12.73,14603.88,14597.5,0.0
221,14627.67,13.24,18.81,10.04,14714.22,14669.79,0.0
223,14660.02,17.88,16.57,18.47,14723.64,14722.71,0.0
224,14680.26,16.03,15.14,6.49,14720.54,14760.38,39.84
222,14656.47,5.04,15.85,15.49,14921.25,14796.77,0.0
225,14907.42,15.81,10.64,12.05,14958.35,14945.96,0.0
226,14930.16,19.41,6.39,19.06,15077.9,14990.82,0.0
227,14960.93,16.38,13.2,14.57,15063.41,15034.97,0.0
229,15018.93,6.95,9.15,17.82,15070.66,15068.89,0.0
230,15039.7,5.57,19.7,8.92,15088.35,15103.08,14.73
228,14997.12,19.22,16.47,11.04,15096.93,15149.82,52.89
231,15122.76,6.39,17.06,15.79,15164.73,15189.05,24.33
232,15226.11,8.23,6.41,16.28,15441.42,15257.08,0.0
233,15255.99,9.35,12.53,16.77,15541.74,15295.73,0.0
234,15331.61,10.75,12.01,18.02,15393.95,15372.4,0.0
235,15363.0,7.84,19.76,16.83,15426.18,15416.83,0.0
236,15462.9,19.2,9.57,9.96,15524.36,15501.65,0.0
237,15589.86,11.77,17.81,10.87,15725.44,15630.4,0.0
238,15794.97,12.28,7.72,18.22,16058.78,15833.22,0.0
239,15829.58,18.22,19.92,19.51,16039.05,15890.88,0.0
240,15869.93,9.89,8.51,8.83,15919.28,15918.1,0.0
241,15881.61,5.02,9.75,6.75,15999.36,15939.61,0.0
242,15916.32,19.75,15.27,8.68,16040.39,15983.3,0.0
243,15977.3,19.58,15.67,9.08,16034.95,16027.63,0.0
244,16013.71,9.9,8.4,16.91,16073.7,16062.85,0.0
245,16062.25,10.44,14.54,7.65,16125.68,16095.47,0.0
247,16083.94,16.26,17.68,18.89,16154.6,16148.3,0.0
246,16083.67,13.71,13.59,17.93,16203.86,16193.54,0.0
249,16191.51,13.44,9.43,6.44,16258.76,16222.85,0.0
250,16204.82,15.29,8.56,10.73,16240.27,16257.44,17.17
248,16142.4,7.77,14.37,15.94,16318.4,16295.51,0.0
251,16229.36,17.69,6.73,12.58,16359.1,16332.51,0.0
252,16419.79,14.67,5.71,16.36,16587.64,16456.54,0.0
253,16543.28,16.84,15.75,16.28,16631.29,16592.22,0.0
255,16577.49,11.53,16.39,9.37,16647.45,16629.51,0.0
256,16590.36,12.32,7.2,14.2,16664.98,16663.22,0.0
257,16604.49,8.95,13.84,9.81,16894.37,16695.83,0.0
254,16547.22,8.25,12.05,12.57,16940.47,16728.69,0.0
258,16831.99,10.88,15.38,8.73,16880.08,16866.98,0.0
259,16933.42,19.02,8.65,9.58,17038.66,16970.72,0.0
260,16944.38,8.11,12.37,11.55,16998.2,17002.76,4.56
261,16989.48,9.18,11.08,16.75,17087.6,17039.77,0.0
262,17027.93,11.85,19.5,19.53,17222.47,17090.66,0.0
263,17121.29,11.46,12.79,6.94,17361.17,17152.54,0.0
264,17134.14,6.09,14.37,6.59,17255.09,17179.61,0.0
265,17158.32,16.08,13.24,7.01,17244.61,17215.93,0.0
266,17231.38,5.03,6.99,10.6,17315.62,17254.05,0.0
267,17266.14,11.07,14.99,8.63,17325.06,17300.84,0.0
268,17308.16,19.02,11.06,6.09,17362.32,17344.41,0.0
269,17357.16,19.63,14.66,12.99,17423.01,17404.5,0.0
270,17384.34,18.13,19.72,10.54,17503.77,17452.9,0.0
271,17463.67,15.9,9.26,8.55,17529.03,17497.41,0.0
272,17507.6,8.37,5.53,18.79,17570.56,17540.29,0.0
273,17552.53,9.35,19.18,14.83,17731.27,17595.94,0.0
276,17587.38,16.61,6.19,17.32,17644.97,17636.07,0.0
275,17577.18,19.3,7.15,17.1,17660.59,17679.62,19.03
274,17570.02,16.44,11.57,8.71,17677.94,17716.34,38.4
278,17647.8,17.43,9.2,11.41,17721.12,17754.38,33.26
280,17708.61,11.46,13.39,7.31,17745.72,17786.54,40.82
277,17608.59,5.5,6.18,17.95,17747.22,17816.18,68.96
279,17677.33,12.78,12.24,15.78,17817.34,17856.98,39.64
281,17711.46,16.43,7.37,6.61,17837.6,17887.39,49.79
282,17785.52,11.62,7.03,18.56,17841.31,17924.6,83.29
284,17832.99,16.5,7.34,15.13,17898.9,17963.57,64.67
286,17878.92,10.35,15.61,15.04,17920.71,18004.57,83.87
287,17894.69,15.17,12.56,7.16,17959.93,18039.46,79.53
283,17794.45,16.06,8.46,19.57,17992.49,18083.55,91.06
285,17846.86,15.8,19.06,13.18,18000.71,18131.6,130.89
288,18068.44,6.86,5.06,5.92,18142.1,18149.44,7.35
289,18279.25,19.44,13.45,7.28,18327.9,18319.51,0.0
290,18419.14,16.65,14.38,19.29,18524.01,18469.53,0.0
291,18507.08,11.01,5.0,18.54,18584.17,18541.68,0.0
292,18510.85,17.1,6.92,9.01,18663.31,18574.72,0.0
293,18587.57,19.04,18.02,10.15,18667.15,18634.83,0.0
294,18599.03,16.99,17.81,11.45,18757.6,18681.09,0.0
295,18968.66,14.7,12.4,15.12,19065.21,19010.9,0.0
296,18998.57,12.51,17.78,9.07,19044.29,19050.26,5.97
297,19210.2,7.55,7.87,9.36,19467.78,19235.04,0.0
298,19263.96,17.39,15.75,17.22,19315.47,19314.4,0.0
299,19271.16,14.65,16.52,16.71,19352.2,19362.29,10.09
301,19307.86,16.61,9.28,7.12,19403.43,19395.3,0.0
300,19302.46,18.62,16.72,10.11,19434.09,19440.74,6.66
305,19431.88,8.14,5.29,10.28,19461.28,19464.45,3.17
303,19361.23,19.67,8.75,6.26,19471.53,19499.13,27.6
302,19359.55,13.81,8.4,17.74,19472.51,19539.08,66.57
306,19472.51,11.79,8.28,10.45,19558.26,19569.61,11.34
304,19419.17,6.8,8.21,10.66,19579.08,19595.28,16.2
308,19564.29,9.94,8.71,17.84,19601.5,19631.77,30.27
309,19580.18,13.11,8.27,17.93,19626.16,19671.08,44.92
307,19553.27,18.69,6.87,18.38,19635.43,19715.03,79.6
310,19750.67,14.98,17.91,12.43,19799.8,19796.06,0.0
311,19862.74,10.78,13.5,16.23,19912.9,19903.26,0.0
312,19880.8,9.78,7.48,18.01,19988.31,19938.53,0.0
313,19907.1,16.17,16.45,9.69,20046.76,19980.83,0.0
314,19997.81,16.8,17.19,5.4,20072.97,20037.23,0.0
315,20034.56,11.53,19.66,13.9,20236.22,20082.32,0.0
316,20069.05,11.26,9.26,14.65,20221.64,20117.48,0.0
317,20152.47,5.29,10.06,5.1,20196.02,20172.94,0.0
319,20171.57,16.87,17.55,16.95,20233.26,20224.3,0.0
318,20167.95,8.28,7.12,7.92,20387.64,20247.62,0.0
320,20316.16,19.67,17.06,18.95,20397.59,20371.9,0.0
321,20420.67,11.61,5.31,13.34,20459.26,20450.95,0.0
322,20561.45,15.89,12.83,17.92,20786.16,20608.09,0.0
323,20582.58,13.65,16.61,5.68,20636.05,20644.03,7.98
324,20797.62,11.84,18.89,12.73,21002.95,20841.09,0.0
325,20959.79,15.81,17.54,18.0,21065.82,21011.14,0.0
326,20985.29,16.49,18.71,17.58,21101.72,21063.91,0.0
329,21047.3,11.57,15.51,5.64,21122.97,21096.63,0.0
327,21009.62,16.1,7.03,7.18,21126.16,21126.95,0.79
330,21102.1,18.64,18.7,7.86,21166.51,21172.15,5.63
332,21131.63,18.71,14.53,15.32,21215.36,21220.72,5.36
331,21128.98,8.5,5.92,14.13,21241.43,21249.27,7.84
328,21030.26,16.61,16.02,9.58,21352.99,21291.49,0.0
333,21264.2,16.94,10.99,13.26,21457.62,21332.67,0.0
334,21326.71,5.97,5.45,17.76,21439.9,21361.84,0.0
335,21369.17,13.55,11.87,5.91,21478.15,21400.58,0.0
336,21373.06,8.46,12.13,11.12,21474.09,21432.28,0.0
337,21483.83,11.7,12.78,13.59,21601.69,21521.96,0.0
338,21501.05,10.08,17.76,10.38,21591.76,21560.18,0.0
339,21629.96,13.65,18.72,12.13,21699.65,21674.48,0.0
340,21674.64,11.54,13.89,18.86,21848.62,21718.98,0.0
341,21712.06,9.79,6.22,6.15,21851.4,21741.13,0.0
342,21755.01,15.24,19.78,13.51,21937.18,21803.55,0.0
343,21795.19,8.08,16.19,11.27,21843.03,21839.09,0.0
344,21915.32,18.69,8.46,15.54,22046.33,21958.08,0.0
345,21948.42,11.26,18.56,5.75,22005.73,21993.65,0.0
346,21998.8,8.34,17.23,19.47,22079.75,22043.88,0.0
347,22041.19,19.55,14.55,14.52,22129.12,22092.51,0.0
348,22108.22,11.27,16.42,6.7,22303.25,22142.69,0.0
349,22169.73,19.18,12.44,16.52,22251.85,22217.93,0.0
350,22408.11,7.46,8.86,19.15,22454.54,22443.6,0.0
351,22418.51,17.09,17.77,15.56,22488.43,22494.02,5.59
354,22453.76,11.6,16.72,11.54,22495.93,22533.87,37.94
352,22436.83,15.36,18.64,6.93,22516.33,22574.8,58.47
353,22439.18,19.53,6.11,17.57,22559.93,22618.02,58.09
355,22559.56,10.68,6.28,5.21,22635.03,22640.19,5.16
356,22621.77,9.51,17.0,14.87,22729.68,22681.57,0.0
357,22649.1,19.22,18.0,12.51,22721.61,22731.3,9.69
358,22747.94,15.4,7.63,17.07,22794.69,22788.09,0.0
359,22808.0,11.06,18.2,15.28,22986.47,22852.63,0.0
360,22912.79,11.17,13.72,7.6,22997.83,22945.33,0.0
361,22930.13,15.88,6.78,6.36,23092.11,22974.35,0.0
362,22952.9,6.28,6.13,16.01,23172.65,23002.77,0.0
363,22985.21,15.38,18.57,6.63,23083.45,23043.35,0.0
364,23130.38,17.4,8.59,11.13,23188.21,23167.56,0.0
365,23192.36,9.55,18.91,16.05,23238.71,23236.87,0.0
366,23250.81,14.44,15.55,11.74,23430.99,23292.6,0.0
367,23286.67,10.41,5.29,5.16,23356.1,23313.47,0.0
368,23348.62,13.32,18.3,6.52,23419.95,23386.82,0.0
369,23380.15,18.37,13.37,6.37,23497.21,23424.92,0.0
370,23397.05,6.72,19.7,8.71,23441.28,23460.05,18.77
371,23519.77,10.27,12.19,16.74,23651.91,23559.06,0.0
372,23703.12,18.98,18.06,8.44,23830.59,23748.64,0.0
373,23707.68,8.44,10.63,16.47,23744.32,23784.18,39.86
374,23721.39,17.97,5.6,15.49,23772.14,23823.24,51.11
375,23865.07,13.24,16.98,7.69,23962.25,23903.05,0.0
376,24031.67,9.44,16.25,18.36,24085.77,24075.79,0.0
377,24258.18,14.34,7.94,17.86,24327.07,24298.33,0.0
378,24554.91,12.47,9.38,9.97,24626.04,24586.75,0.0
379,24632.19,19.69,10.4,8.74,24697.37,24671.08,0.0
380,24748.63,7.96,11.54,5.81,24853.93,24773.99,0.0
381,24819.78,15.56,7.44,11.25,24866.73,24854.04,0.0
382,25022.64,14.88,17.53,18.51,25074.83,25073.66,0.0
383,25133.05,9.54,5.71,16.11,25354.65,25164.42,0.0
384,25140.44,18.38,18.44,6.67,25209.17,25207.9,0.0
385,25191.86,14.4,8.46,9.9,25224.8,25240.67,15.87
386,25276.38,8.87,9.64,16.7,25345.42,25311.68,0.0
387,25283.52,7.01,10.8,11.05,25385.8,25340.55,0.0
388,25323.09,5.28,10.29,16.77,25491.36,25372.89,0.0
389,25371.86,17.94,5.72,8.23,25484.7,25404.78,0.0
390,25474.62,8.78,6.67,8.97,25500.87,25499.1,0.0
391,25496.5,13.06,8.12,11.24,25575.63,25531.53,0.0
392,25556.74,5.49,8.49,15.32,25660.43,25586.12,0.0
393,25618.99,7.64,7.59,6.5,25663.51,25640.75,0.0
394,25855.83,5.7,9.04,15.94,25919.03,25886.53,0.0
395,25872.97,8.36,10.58,16.68,25978.69,25922.15,0.0
396,26048.72,17.26,18.28,5.06,26206.44,26089.35,0.0
397,26217.44,8.7,6.42,11.03,26257.72,26243.59,0.0
398,26224.15,18.95,18.57,6.7,26291.94,26287.81,0.0
399,26282.42,9.23,12.94,14.89,26325.71,26324.87,0.0
400,26284.86,9.98,18.66,5.83,26504.76,26359.33,0.0
401,26391.53,13.56,5.06,10.52,26441.69,26420.67,0.0
402,26426.22,6.83,14.47,9.89,26480.57,26457.46,0.0
403,26454.9,18.06,11.6,15.95,26518.98,26503.08,0.0
405,26488.4,13.31,16.79,13.51,26644.84,26546.7,0.0
407,26531.65,17.95,18.83,15.45,26604.24,26598.93,0.0
408,26553.0,6.3,13.28,11.03,26587.04,26629.54,42.5
406,26516.62,16.06,11.86,17.42,26612.26,26674.89,62.63
404,26456.34,16.62,14.96,12.54,26683.47,26719.01,35.55
409,26603.9,9.61,14.13,14.19,26715.43,26756.94,41.5
410,26657.66,11.49,18.42,10.7,26738.29,26797.53,59.25
411,26800.33,5.93,8.85,14.25,26843.34,26829.37,0.0
412,26983.73,17.65,15.55,15.75,27090.84,27032.72,0.0
413,26989.47,14.88,10.62,9.12,27039.0,27067.34,28.34
414,27011.89,17.11,5.21,13.41,27071.29,27103.07,31.79
415,27050.14,14.77,19.36,12.67,27112.07,27149.88,37.81
416,27075.16,18.21,15.89,14.16,27130.54,27198.13,67.6
418,27152.04,15.17,10.9,17.38,27219.91,27241.58,21.68
417,27076.15,12.37,9.85,9.51,27220.65,27273.31,52.66
419,27255.28,6.98,19.76,9.44,27402.55,27309.49,0.0
420,27436.05,8.87,14.77,13.03,27497.21,27472.77,0.0
421,27531.69,11.75,18.89,15.72,27641.95,27578.12,0.0
422,27594.77,14.44,6.71,16.02,27778.25,27631.99,0.0
