job_id,arrival_time,time_m1,time_m2,time_m3,due_date,completion_time_edd,delay_edd
32,1876.99,15.38,8.99,14.57,1938.97,1917.51,0.0
31,1871.29,14.25,7.15,16.21,1947.12,1955.12,7.99
33,2213.6,16.97,10.08,15.95,2259.72,2256.62,0.0
34,2325.6,11.26,8.98,8.58,2359.2,2354.43,0.0
35,2468.12,6.44,8.49,7.88,2494.31,2490.94,0.0
36,2585.39,13.81,14.97,18.5,2644.35,2632.73,0.0
37,2588.84,7.84,12.75,15.73,2674.32,2669.05,0.0
38,2652.95,8.4,13.89,19.02,2702.2,2710.36,8.16
39,2892.47,18.56,13.65,12.22,2939.6,2936.99,0.0
40,2902.96,5.61,14.17,15.69,3036.79,2972.46,0.0
41,2985.58,19.91,11.04,7.01,3024.74,3023.62,0.0
42,3016.03,12.96,19.79,9.46,3063.5,3065.83,2.34
43,3131.07,10.83,13.38,7.27,3200.17,3162.61,0.0
44,3356.57,16.33,19.04,9.99,3402.56,3401.96,0.0
45,3389.14,18.47,12.04,8.01,3430.87,3440.47,9.6
46,3405.21,11.59,18.89,18.26,3481.74,3489.2,7.47
47,3531.59,7.86,16.66,8.36,3579.09,3564.49,0.0
48,3534.64,18.39,6.93,13.89,3595.12,3603.69,8.57
49,3627.13,15.23,10.54,16.88,3724.44,3669.85,0.0
50,3713.1,19.69,17.75,5.83,3778.21,3756.42,0.0
51,3721.69,14.92,10.57,17.82,3765.89,3799.73,33.84
52,3983.92,5.65,5.85,5.04,4003.09,4000.47,0.0
53,4367.18,17.53,18.75,7.8,4434.07,4411.35,0.0
54,4509.2,15.9,9.04,19.56,4579.26,4553.76,0.0
55,4612.47,9.27,10.96,16.37,4663.31,4649.15,0.0
56,4672.41,18.8,11.31,17.88,4721.34,4720.44,0.0
57,4740.12,15.7,5.16,15.45,4783.02,4776.44,0.0
58,4828.12,14.35,7.05,19.16,4874.12,4868.69,0.0
59,4841.25,11.64,5.96,6.52,4893.48,4892.81,0.0
60,4850.45,13.12,18.28,11.81,4926.68,4936.02,9.34
61,5009.29,7.47,6.15,16.76,5079.13,5039.7,0.0
62,5180.98,15.71,12.65,19.37,5255.11,5228.73,0.0
63,5309.89,18.67,5.82,16.12,5367.7,5350.54,0.0
64,5311.03,8.83,15.74,12.94,5364.74,5388.05,23.31
65,5341.36,13.5,18.18,19.7,5408.51,5439.43,30.93
66,5459.05,6.31,7.11,13.39,5520.2,5485.94,0.0
67,5470.44,7.21,12.5,9.58,5502.69,5515.22,12.53
69,5492.85,8.76,15.03,5.11,5529.37,5544.12,14.76
68,5485.9,11.37,16.89,7.57,5553.87,5579.95,26.08
70,5507.87,8.46,18.3,7.39,5566.97,5614.1,47.12
71,5723.74,8.69,17.94,9.81,5789.22,5760.23,0.0
72,5801.63,10.26,18.29,15.44,5853.15,5845.62,0.0
73,5877.92,9.42,9.29,19.08,5988.38,5915.7,0.0
74,5893.31,18.75,15.71,5.17,5935.17,5955.32,20.15
75,5944.56,18.31,18.1,8.76,6001.3,6000.5,0.0
76,6176.89,8.14,6.57,11.22,6225.21,6202.83,0.0
77,6361.52,18.15,5.17,7.63,6395.17,6392.49,0.0
78,6442.64,11.09,18.84,14.23,6505.5,6486.85,0.0
79,6546.67,8.07,18.42,17.92,6624.98,6591.16,0.0
80,6683.29,7.59,5.8,10.47,6731.89,6707.22,0.0
81,6703.36,18.03,17.86,15.45,6767.68,6758.57,0.0
82,6717.96,17.14,7.59,12.44,6782.98,6795.74,12.76
83,6808.35,8.54,18.19,9.81,6855.57,6844.97,0.0
84,6860.03,15.52,5.58,14.57,6908.82,6895.75,0.0
85,7004.54,10.49,13.57,19.51,7049.29,7048.12,0.0
86,7145.21,12.02,9.5,9.12,7180.66,7175.86,0.0
87,7311.2,8.04,19.43,12.75,7358.0,7351.48,0.0
88,7448.09,13.72,18.27,7.16,7510.33,7487.33,0.0
89,7450.62,7.75,11.22,9.7,7485.8,7516.0,30.19
90,7526.06,16.2,11.24,12.63,7595.99,7566.17,0.0
91,7549.02,19.97,5.35,10.56,7619.11,7602.06,0.0
93,7580.63,13.08,7.28,5.27,7611.16,7627.69,16.53
92,7573.04,9.96,7.56,19.61,7651.11,7664.83,13.71
94,7689.27,12.93,9.31,13.7,7726.9,7725.27,0.0
95,7726.81,6.47,17.36,10.74,7786.03,7761.44,0.0
96,7763.42,11.23,13.63,8.89,7812.7,7797.19,0.0
97,7895.97,6.11,7.98,5.31,7928.51,7915.39,0.0
98,7906.42,12.81,7.42,12.89,7946.03,7948.5,2.47
99,8030.27,17.23,19.39,11.95,8122.03,8078.87,0.0
100,8207.52,10.04,19.7,19.37,8259.99,8256.69,0.0
101,8332.29,15.31,14.25,15.66,8383.9,8377.61,0.0
102,8493.24,15.83,7.75,19.49,8562.21,8536.38,0.0
103,8498.37,5.48,7.54,14.93,8551.46,8564.33,12.87
104,8738.13,18.25,8.07,7.91,8774.1,8772.36,0.0
105,8782.4,11.35,10.7,17.31,8840.38,8821.83,0.0
106,8928.27,17.94,16.48,12.71,8985.71,8975.46,0.0
107,8997.06,11.9,15.03,17.78,9063.87,9041.87,0.0
108,9023.35,13.46,11.84,6.85,9057.68,9074.01,16.34
109,9077.03,19.11,15.54,5.84,9166.24,9117.61,0.0
110,9192.58,14.05,5.09,9.65,9229.34,9221.41,0.0
111,9251.58,6.84,14.45,14.18,9307.11,9287.08,0.0
112,9312.66,13.36,6.7,17.4,9389.85,9350.14,0.0
113,9483.37,16.51,8.63,9.41,9518.95,9517.99,0.0
114,9621.21,17.9,19.05,14.01,9703.62,9672.24,0.0
115,9788.5,6.81,6.03,18.15,9888.6,9819.53,0.0
116,9901.29,14.29,10.94,17.88,9950.98,9944.43,0.0
117,9906.28,17.05,5.92,15.74,9965.58,9983.15,17.56
118,9916.75,11.55,9.08,17.11,9983.93,10020.89,36.96
119,9952.5,7.31,10.14,11.59,9999.79,10049.93,50.14
120,10217.01,9.81,7.22,14.39,10259.3,10248.46,0.0
121,10338.0,14.93,13.21,17.24,10387.65,10383.44,0.0
122,10474.79,7.74,12.19,13.34,10523.44,10508.11,0.0
123,10485.44,11.89,9.21,9.15,10526.41,10538.35,11.94
124,10533.25,8.1,15.28,18.97,10633.55,10580.7,0.0
125,10551.06,8.48,11.1,13.92,10607.71,10614.2,6.49
126,10630.77,12.4,19.98,19.42,10714.49,10682.59,0.0
127,10656.77,16.51,5.54,19.22,10721.72,10723.86,2.14
128,10889.11,11.36,15.67,8.76,10975.76,10924.94,0.0
129,10906.72,5.13,9.2,14.97,10951.13,10954.24,3.11
130,11054.15,15.26,16.71,19.14,11106.59,11105.34,0.0
132,11082.12,12.44,8.7,5.26,11114.55,11131.74,17.19
131,11064.17,9.33,7.0,13.28,11118.72,11161.35,42.64
133,11109.73,15.32,19.53,6.01,11163.81,11202.22,38.41
134,11165.63,14.42,7.23,19.34,11212.94,11243.21,30.27
135,11243.01,11.12,13.43,18.21,11304.63,11285.97,0.0
136,11280.37,19.29,7.64,19.39,11348.63,11332.28,0.0
138,11314.33,9.13,12.18,19.16,11363.83,11372.74,8.91
137,11305.49,19.79,17.99,12.63,11388.34,11423.15,34.81
139,11747.41,13.7,15.77,16.73,11796.38,11793.65,0.0
140,11972.31,13.9,6.83,7.27,12031.77,12000.34,0.0
141,12046.17,18.91,17.9,13.24,12106.86,12096.3,0.0
142,12174.74,19.67,9.6,12.79,12219.27,12216.86,0.0
143,12178.78,5.92,10.62,14.26,12248.64,12247.65,0.0
144,12302.97,19.46,8.83,17.81,12356.65,12349.15,0.0
145,12345.06,13.15,19.95,11.97,12391.3,12394.22,2.91
146,12385.91,13.51,15.25,7.3,12428.54,12430.28,1.74
147,12402.21,12.69,10.9,9.78,12449.5,12463.65,14.15
148,12527.56,14.24,16.01,11.05,12619.95,12568.95,0.0
149,12538.68,6.08,6.45,12.21,12571.12,12593.69,22.57
150,12558.51,5.11,16.81,5.87,12605.86,12621.48,15.62
151,12861.21,8.78,13.83,18.26,12913.4,12902.16,0.0
152,13086.81,5.52,13.58,16.67,13135.92,13122.63,0.0
153,13245.1,19.72,17.57,12.18,13317.61,13294.6,0.0
154,13428.68,14.35,5.7,8.09,13475.31,13456.83,0.0
155,13439.67,7.38,19.58,12.53,13567.25,13496.33,0.0
156,13602.46,16.74,11.29,8.51,13640.36,13639.07,0.0
157,13624.88,12.46,14.13,7.25,13670.68,13672.92,2.23
158,13666.04,18.18,9.48,17.56,13731.53,13718.13,0.0
159,13912.2,9.19,9.08,12.31,13948.7,13942.81,0.0
160,13994.75,19.29,12.98,7.9,14035.98,14034.98,0.0
161,14083.72,11.7,5.14,10.52,14142.43,14111.14,0.0
162,14171.93,10.02,19.4,19.73,14221.61,14221.09,0.0
163,14195.04,14.15,10.1,8.19,14259.38,14253.53,0.0
164,14404.12,12.39,19.46,13.64,14469.07,14449.61,0.0
165,14468.91,16.94,18.52,12.52,14529.62,14516.89,0.0
166,14610.18,17.62,14.87,7.4,14652.79,14650.09,0.0
167,14650.75,5.68,10.29,10.43,14679.76,14677.19,0.0
168,14664.66,14.57,18.36,8.3,14731.02,14718.42,0.0
169,14712.44,5.16,18.99,6.66,14756.12,14749.23,0.0
170,14713.99,9.25,10.3,10.69,14758.66,14779.47,20.8
171,15020.23,14.19,11.76,17.5,15075.59,15063.72,0.0
172,15127.91,11.7,16.22,6.42,15165.96,15162.25,0.0
173,15235.03,16.11,10.41,5.62,15285.74,15267.18,0.0
175,15254.87,15.98,5.45,19.75,15322.7,15308.36,0.0
174,15244.95,10.81,17.12,17.01,15323.7,15353.29,29.59
176,15387.66,17.88,17.31,16.42,15491.65,15439.3,0.0
177,15393.7,6.19,15.58,6.77,15454.09,15467.85,13.75
178,15441.76,16.3,6.58,13.26,15502.75,15503.99,1.24
179,15561.79,7.71,8.62,17.73,15626.39,15595.94,0.0
180,15625.5,5.28,15.78,16.33,15683.35,15662.93,0.0
181,15949.48,14.5,17.24,8.72,15996.6,15989.98,0.0
182,16299.69,19.99,6.61,14.35,16363.34,16340.73,0.0
183,16384.04,10.82,10.3,18.83,16426.95,16424.08,0.0
184,16392.44,16.21,5.22,10.78,16440.72,16456.29,15.57
185,16494.05,8.85,14.55,14.85,16565.93,16532.34,0.0
186,16551.19,18.98,11.76,18.74,16610.6,16600.73,0.0
187,16667.6,9.37,14.41,16.25,16708.89,16707.67,0.0
188,16800.9,6.25,16.85,7.15,16836.53,16831.22,0.0
189,16834.77,8.94,14.12,10.24,16901.93,16868.12,0.0
190,16877.58,16.67,9.74,12.96,16934.31,16916.99,0.0
191,16916.33,16.79,14.4,13.31,16982.13,16961.49,0.0
192,16939.58,9.82,18.13,15.4,16995.18,17004.83,9.66
193,17491.91,19.15,15.63,6.81,17543.21,17533.52,0.0
194,17536.71,13.39,9.45,11.96,17614.09,17571.52,0.0
195,17547.26,6.31,12.96,5.25,17580.64,17596.04,15.4
196,17572.9,16.56,7.77,12.87,17649.97,17633.24,0.0
197,17673.54,10.88,7.83,19.19,17740.1,17711.44,0.0
198,17778.11,8.84,8.61,18.08,17848.53,17813.67,0.0
199,17938.0,9.56,15.73,17.22,18024.92,17980.58,0.0
200,18049.81,5.98,5.8,9.24,18102.23,18070.9,0.0
201,18086.6,5.74,12.02,7.43,18122.24,18111.8,0.0
202,18196.5,12.54,13.13,12.69,18299.37,18234.96,0.0
203,18432.32,12.66,6.78,15.45,18470.28,18467.25,0.0
204,18433.18,6.41,11.6,17.85,18482.55,18503.1,20.55
205,18568.73,12.96,15.85,12.79,18636.11,18610.4,0.0
206,18608.11,9.03,16.94,16.79,18681.6,18653.16,0.0
207,18708.86,16.9,13.62,14.95,18777.44,18754.34,0.0
208,18754.71,5.57,18.02,18.26,18804.23,18796.58,0.0
209,18805.3,6.68,19.0,6.15,18848.25,18837.22,0.0
210,18807.63,17.92,15.46,16.56,18874.42,18887.16,12.74
211,18911.65,18.58,6.33,9.05,18947.99,18945.62,0.0
212,18968.87,6.09,14.57,14.09,19028.53,19003.66,0.0
213,19126.41,5.99,5.59,11.67,19164.05,19149.71,0.0
214,19237.75,10.03,19.05,13.0,19292.98,19279.89,0.0
215,19339.02,18.66,16.08,18.35,19396.07,19392.19,0.0
216,19349.29,5.35,14.0,15.91,19388.81,19427.45,38.64
217,19432.06,8.12,13.88,19.72,19514.33,19473.87,0.0
218,19461.12,5.92,8.65,13.02,19496.86,19501.46,4.61
219,19514.05,12.73,18.68,10.31,19566.03,19555.79,0.0
220,19548.79,13.3,7.38,12.73,19596.45,19589.2,0.0
221,19693.12,13.24,18.81,10.04,19747.88,19735.29,0.0
222,19731.89,5.04,15.85,15.49,19833.36,19771.68,0.0
223,19736.66,17.88,16.57,18.47,19792.64,19824.6,31.97
224,19763.91,16.03,15.14,6.49,19802.32,19862.27,59.95
225,20069.74,15.81,10.64,12.05,20111.77,20108.26,0.0
226,20100.35,19.41,6.39,19.06,20174.53,20153.12,0.0
227,20141.78,16.38,13.2,14.57,20202.56,20197.27,0.0
228,20190.5,19.22,16.47,11.04,20252.36,20244.01,0.0
229,20219.86,6.95,9.15,17.82,20258.85,20277.92,19.07
230,20247.82,5.57,19.7,8.92,20286.14,20312.12,25.98
231,20359.64,6.39,17.06,15.79,20399.66,20398.95,0.0
232,20498.78,8.23,6.41,16.28,20582.25,20529.78,0.0
233,20539.02,9.35,12.53,16.77,20648.08,20577.73,0.0
234,20640.83,10.75,12.01,18.02,20687.74,20681.7,0.0
235,20683.09,7.84,19.76,16.83,20732.86,20727.53,0.0
236,20817.58,19.2,9.57,9.96,20862.78,20856.35,0.0
237,20988.5,11.77,17.81,10.87,21056.06,21029.0,0.0
238,21264.63,12.28,7.72,18.22,21367.14,21302.92,0.0
239,21311.23,18.22,19.92,19.51,21412.15,21368.98,0.0
240,21365.56,9.89,8.51,8.83,21399.08,21396.2,0.0
241,21381.28,5.02,9.75,6.75,21430.22,21417.71,0.0
242,21428.01,19.75,15.27,8.68,21494.61,21471.8,0.0
243,21510.11,19.58,15.67,9.08,21558.23,21554.53,0.0
244,21559.13,9.9,8.4,16.91,21601.41,21594.35,0.0
245,21624.47,10.44,14.54,7.65,21665.87,21657.17,0.0
247,21653.68,16.26,17.68,18.89,21711.58,21710.0,0.0
246,21653.31,13.71,13.59,17.93,21719.91,21755.24,35.33
248,21732.38,7.77,14.37,15.94,21809.75,21793.31,0.0
249,21798.49,13.44,9.43,6.44,21838.61,21827.82,0.0
250,21816.41,15.29,8.56,10.73,21851.25,21862.41,11.17
251,21849.46,17.69,6.73,12.58,21912.88,21899.41,0.0
252,22105.83,14.67,5.71,16.36,22179.92,22142.64,0.0
253,22272.08,16.84,15.75,16.28,22332.1,22321.02,0.0
255,22318.14,11.53,16.39,9.37,22364.73,22358.31,0.0
256,22335.47,12.32,7.2,14.2,22380.84,22392.02,11.19
254,22277.39,8.25,12.05,12.57,22412.95,22424.89,11.94
257,22354.49,8.95,13.84,9.81,22460.4,22457.49,0.0
258,22660.77,10.88,15.38,8.73,22699.48,22695.78,0.0
259,22797.33,19.02,8.65,9.58,22853.95,22834.62,0.0
260,22812.08,8.11,12.37,11.55,22850.32,22866.66,16.34
261,22872.79,9.18,11.08,16.75,22927.22,22909.87,0.0
262,22924.57,11.85,19.5,19.53,23016.38,22975.46,0.0
263,23050.25,11.46,12.79,6.94,23140.9,23081.44,0.0
264,23067.55,6.09,14.37,6.59,23121.37,23108.51,0.0
265,23100.1,16.08,13.24,7.01,23150.67,23144.83,0.0
266,23198.47,5.03,6.99,10.6,23238.65,23221.15,0.0
267,23245.27,11.07,14.99,8.63,23286.86,23280.04,0.0
268,23301.83,19.02,11.06,6.09,23343.13,23338.01,0.0
269,23367.81,19.63,14.66,12.99,23420.38,23415.1,0.0
270,23404.39,18.13,19.72,10.54,23473.03,23463.5,0.0
271,23511.2,15.9,9.26,8.55,23553.92,23545.01,0.0
272,23570.33,8.37,5.53,18.79,23611.64,23603.09,0.0
273,23630.82,9.35,19.18,14.83,23712.76,23674.24,0.0
274,23654.37,16.44,11.57,8.71,23711.38,23710.97,0.0
275,23664.01,19.3,7.15,17.1,23718.92,23754.51,35.6
276,23677.74,16.61,6.19,17.32,23722.85,23794.64,71.79
277,23706.31,5.5,6.18,17.95,23767.0,23824.28,57.28
278,23759.09,17.43,9.2,11.41,23807.18,23862.32,55.14
279,23798.85,12.78,12.24,15.78,23867.92,23903.12,35.2
280,23840.96,11.46,13.39,7.31,23874.53,23935.28,60.75
281,23844.8,16.43,7.37,6.61,23902.49,23965.69,63.2
282,23944.49,11.62,7.03,18.56,23987.0,24002.9,15.9
283,23956.52,16.06,8.46,19.57,24044.48,24046.99,2.51
284,24008.4,16.5,7.34,15.13,24055.05,24085.96,30.91
285,24027.08,15.8,19.06,13.18,24105.27,24134.0,28.73
286,24070.24,10.35,15.61,15.04,24111.47,24175.01,63.54
287,24091.47,15.17,12.56,7.16,24135.01,24209.9,74.89
288,24325.4,6.86,5.06,5.92,24359.14,24343.24,0.0
289,24609.2,19.44,13.45,7.28,24651.78,24649.41,0.0
290,24797.54,16.65,14.38,19.29,24863.4,24847.93,0.0
291,24915.92,11.01,5.0,18.54,24962.6,24950.48,0.0
292,24921.0,17.1,6.92,9.01,24988.07,24983.52,0.0
293,25024.3,19.04,18.02,10.15,25080.73,25071.53,0.0
294,25039.72,16.99,17.81,11.45,25117.98,25117.79,0.0
295,25537.36,14.7,12.4,15.12,25595.05,25579.6,0.0
296,25577.62,12.51,17.78,9.07,25618.79,25618.96,0.17
297,25862.54,7.55,7.87,9.36,25953.65,25887.34,0.0
298,25934.91,17.39,15.75,17.22,25985.6,25985.3,0.0
299,25944.61,14.65,16.52,16.71,26001.94,26033.19,31.25
301,25994.01,16.61,9.28,7.12,26044.85,26066.2,21.35
300,25986.74,18.62,16.72,10.11,26056.74,26111.64,54.9
303,26065.87,19.67,8.75,6.26,26122.09,26146.32,24.23
302,26063.6,13.81,8.4,17.74,26124.36,26186.28,61.92
305,26160.98,8.14,5.29,10.28,26186.3,26209.98,23.68
304,26143.86,6.8,8.21,10.66,26207.79,26235.66,27.87
306,26215.69,11.79,8.28,10.45,26261.94,26266.18,4.24
307,26324.41,18.69,6.87,18.38,26379.24,26368.43,0.0
308,26339.24,9.94,8.71,17.84,26375.94,26404.92,28.98
309,26360.64,13.11,8.27,17.93,26401.85,26444.23,42.38
310,26590.16,14.98,17.91,12.43,26636.57,26635.56,0.0
311,26741.05,10.78,13.5,16.23,26784.3,26781.56,0.0
312,26765.35,9.78,7.48,18.01,26821.21,26816.83,0.0
313,26800.76,16.17,16.45,9.69,26870.81,26859.13,0.0
314,26922.89,16.8,17.19,5.4,26972.48,26962.33,0.0
315,26972.37,11.53,19.66,13.9,27062.07,27017.52,0.0
316,27018.8,11.26,9.26,14.65,27087.42,27053.98,0.0
317,27131.1,5.29,10.06,5.1,27158.13,27151.64,0.0
318,27151.95,8.28,7.12,7.92,27231.22,27175.35,0.0
319,27156.81,16.87,17.55,16.95,27211.12,27226.72,15.6
320,27351.48,19.67,17.06,18.95,27414.5,27407.2,0.0
321,27492.18,11.61,5.31,13.34,27524.81,27522.45,0.0
322,27681.71,15.89,12.83,17.92,27779.09,27728.39,0.0
323,27710.15,13.65,16.61,5.68,27751.09,27764.33,13.25
324,27999.67,11.84,18.89,12.73,28089.25,28043.19,0.0
325,28217.99,15.81,17.54,18.0,28284.91,28269.34,0.0
326,28252.33,16.49,18.71,17.58,28323.24,28322.11,0.0
327,28285.08,16.1,7.03,7.18,28339.97,28352.43,12.46
329,28335.8,11.57,15.51,5.64,28380.76,28385.15,4.38
328,28312.87,16.61,16.02,9.58,28435.01,28427.36,0.0
330,28409.58,18.64,18.7,7.86,28460.26,28472.56,12.3
331,28445.77,8.5,5.92,14.13,28498.23,28501.12,2.88
332,28449.34,18.71,14.53,15.32,28507.93,28549.69,41.75
333,28627.81,16.94,10.99,13.26,28712.38,28669.07,0.0
334,28711.97,5.97,5.45,17.76,28765.08,28741.14,0.0
335,28769.14,13.55,11.87,5.91,28822.6,28800.48,0.0
336,28774.38,8.46,12.13,11.12,28825.84,28832.18,6.35
337,28923.5,11.7,12.78,13.59,28984.31,28961.66,0.0
338,28946.68,10.08,17.76,10.38,28999.86,28999.88,0.02
339,29120.24,13.65,18.72,12.13,29171.92,29164.78,0.0
340,29180.39,11.54,13.89,18.86,29261.64,29224.78,0.0
341,29230.77,9.79,6.22,6.15,29286.31,29252.93,0.0
342,29288.58,15.24,19.78,13.51,29375.19,29337.15,0.0
343,29342.68,8.08,16.19,11.27,29381.72,29378.29,0.0
344,29504.41,18.69,8.46,15.54,29572.27,29547.18,0.0
345,29548.98,11.26,18.56,5.75,29590.74,29584.55,0.0
346,29616.8,8.34,17.23,19.47,29672.07,29661.88,0.0
347,29673.88,19.55,14.55,14.52,29733.7,29722.51,0.0
348,29764.11,11.27,16.42,6.7,29844.27,29798.59,0.0
349,29846.92,19.18,12.44,16.52,29904.74,29895.13,0.0
350,30167.85,7.46,8.86,19.15,30206.44,30203.4,0.0
351,30181.85,17.09,17.77,15.56,30237.83,30253.82,15.99
352,30206.52,15.36,18.64,6.93,30258.44,30294.75,36.3
354,30229.31,11.6,16.72,11.54,30269.82,30334.6,64.78
353,30209.68,19.53,6.11,17.57,30274.99,30377.82,102.83
355,30371.76,10.68,6.28,5.21,30409.11,30399.99,0.0
356,30455.5,9.51,17.0,14.87,30515.84,30496.97,0.0
357,30492.3,19.22,18.0,12.51,30548.52,30546.7,0.0
358,30625.36,15.4,7.63,17.07,30667.36,30665.49,0.0
359,30706.22,11.06,18.2,15.28,30788.93,30750.83,0.0
360,30847.3,11.17,13.72,7.6,30894.77,30879.83,0.0
361,30870.65,15.88,6.78,6.36,30937.56,30908.85,0.0
362,30901.3,6.28,6.13,16.01,30984.24,30937.27,0.0
363,30944.8,15.38,18.57,6.63,31001.81,30985.45,0.0
364,31140.24,17.4,8.59,11.13,31183.25,31177.36,0.0
365,31223.68,9.55,18.91,16.05,31268.72,31268.27,0.0
366,31302.37,14.44,15.55,11.74,31383.55,31344.1,0.0
367,31350.65,10.41,5.29,5.16,31385.35,31371.57,0.0
368,31434.05,13.32,18.3,6.52,31481.65,31472.22,0.0
369,31476.51,18.37,13.37,6.37,31537.11,31514.62,0.0
370,31499.26,6.72,19.7,8.71,31536.98,31549.75,12.77
371,31664.47,10.27,12.19,16.74,31730.16,31703.76,0.0
372,31911.32,18.98,18.06,8.44,31980.16,31956.84,0.0
373,31917.46,8.44,10.63,16.47,31953.31,31992.38,39.07
374,31935.91,17.97,5.6,15.49,31978.3,32031.44,53.15
375,32129.34,13.24,16.98,7.69,32184.14,32167.35,0.0
376,32353.63,9.44,16.25,18.36,32400.55,32397.69,0.0
377,32658.59,14.34,7.94,17.86,32706.92,32698.73,0.0
378,33058.07,12.47,9.38,9.97,33101.09,33089.95,0.0
379,33162.11,19.69,10.4,8.74,33208.45,33200.98,0.0
380,33318.88,7.96,11.54,5.81,33366.98,33344.29,0.0
381,33414.67,15.56,7.44,11.25,33452.54,33448.94,0.0
382,33687.78,14.88,17.53,18.51,33739.05,33738.76,0.0
383,33836.42,9.54,5.71,16.11,33921.99,33867.82,0.0
384,33846.37,18.38,18.44,6.67,33897.05,33911.3,14.25
385,33915.59,14.4,8.46,9.9,33948.41,33948.37,0.0
386,34029.38,8.87,9.64,16.7,34074.23,34064.68,0.0
387,34039.0,7.01,10.8,11.05,34088.78,34093.55,4.77
388,34092.26,5.28,10.29,16.77,34163.34,34125.89,0.0
389,34157.92,17.94,5.72,8.23,34212.87,34189.88,0.0
390,34296.27,8.78,6.67,8.97,34321.21,34320.7,0.0
391,34325.72,13.06,8.12,11.24,34371.46,34358.23,0.0
392,34406.83,5.49,8.49,15.32,34457.33,34436.22,0.0
393,34490.63,7.64,7.59,6.5,34518.85,34512.45,0.0
394,34809.49,5.7,9.04,15.94,34849.44,34840.23,0.0
395,34832.56,8.36,10.58,16.68,34888.16,34875.85,0.0
396,35069.18,17.26,18.28,5.06,35143.15,35109.85,0.0
397,35296.32,8.7,6.42,11.03,35326.5,35322.49,0.0
398,35305.36,18.95,18.57,6.7,35356.29,35366.71,10.41
399,35383.8,9.23,12.94,14.89,35422.64,35420.87,0.0
400,35387.09,9.98,18.66,5.83,35474.4,35455.33,0.0
401,35530.69,13.56,5.06,10.52,35565.82,35559.87,0.0
402,35577.4,6.83,14.47,9.89,35615.19,35608.66,0.0
403,35616.02,18.06,11.6,15.95,35666.9,35661.68,0.0
404,35617.96,16.62,14.96,12.54,35714.22,35705.8,0.0
405,35661.12,13.31,16.79,13.51,35736.88,35749.42,12.54
406,35699.11,16.06,11.86,17.42,35758.78,35794.77,35.98
407,35719.34,17.95,18.83,15.45,35777.37,35846.99,69.63
408,35748.09,6.3,13.28,11.03,35779.68,35877.61,97.93
409,35816.61,9.61,14.13,14.19,35875.51,35915.54,40.03
410,35888.98,11.49,18.42,10.7,35940.99,35956.13,15.14
411,36081.06,5.93,8.85,14.25,36114.07,36110.17,0.0
412,36327.97,17.65,15.55,15.75,36393.49,36377.02,0.0
413,36335.7,14.88,10.62,9.12,36374.57,36411.64,37.07
414,36365.89,17.11,5.21,13.41,36408.36,36447.37,39.01
415,36417.38,14.77,19.36,12.67,36468.5,36494.18,25.68
416,36451.06,18.21,15.89,14.16,36501.35,36542.43,41.09
417,36452.4,12.37,9.85,9.51,36516.26,36574.16,57.9
418,36554.56,15.17,10.9,17.38,36604.97,36617.61,12.64
419,36693.56,6.98,19.76,9.44,36761.39,36729.79,0.0
420,36936.92,8.87,14.77,13.03,36980.58,36973.67,0.0
421,37065.69,11.75,18.89,15.72,37130.25,37112.12,0.0
