job_id,time_m1,time_m2,time_m3,due_date,completion_time_edd,delay_edd
31,11.01,8.91,15.66,2555.44,2598.5,43.06
164,15.28,12.81,9.95,2561.09,2608.45,47.36
863,16.88,9.15,8.55,2569.04,2617.0,47.96
457,13.06,11.98,13.77,2581.13,2630.77,49.64
613,10.73,8.9,7.11,2605.94,2637.88,31.94
28,12.11,10.15,11.81,2608.92,2649.7,40.78
789,6.65,7.26,15.08,2609.25,2664.78,55.53
326,16.21,15.74,9.79,2617.62,2674.56,56.95
550,15.51,6.78,14.53,2619.39,2689.09,69.7
749,6.45,18.16,6.92,2636.98,2696.01,59.02
717,9.75,10.63,8.87,2653.84,2704.88,51.04
936,7.88,5.62,6.94,2656.41,2711.82,55.41
625,15.31,11.37,5.52,2667.12,2717.34,50.22
788,7.73,6.04,5.04,2673.2,2722.38,49.18
475,5.33,13.95,8.45,2674.6,2730.83,56.22
328,13.07,10.79,12.36,2681.12,2743.19,62.06
285,15.77,12.48,18.54,2692.69,2761.73,69.04
319,9.9,18.46,18.84,2702.78,2780.57,77.79
421,11.66,17.46,8.32,2707.96,2788.89,80.92
678,7.77,6.88,7.8,2717.86,2796.68,78.82
406,15.85,18.44,19.39,2732.01,2816.07,84.07
914,12.98,19.45,9.35,2762.79,2825.43,62.63
606,16.75,8.28,18.67,2769.68,2844.1,74.42
341,16.44,10.7,11.27,2775.17,2855.37,80.2
184,10.72,12.89,14.41,2805.73,2869.78,64.05
29,13.7,8.77,7.18,2820.69,2876.96,56.27
841,9.11,19.38,15.2,2832.05,2892.16,60.11
862,13.73,7.68,19.32,2835.52,2911.49,75.96
838,18.57,13.7,15.6,2838.21,2927.09,88.88
163,19.52,13.1,19.85,2869.59,2946.94,77.35
40,7.62,10.73,11.7,2879.97,2958.63,78.67
210,5.52,14.36,16.81,2903.18,2975.45,72.26
277,5.85,6.69,8.33,2904.82,2983.78,78.96
389,14.3,17.38,9.67,2921.79,2993.45,71.65
898,15.26,15.52,19.92,3039.53,3013.37,0.0
832,7.45,19.06,17.81,3057.09,3031.18,0.0
866,13.99,6.49,6.4,3073.43,3037.58,0.0
433,8.36,19.02,9.65,3073.51,3047.23,0.0
254,12.2,10.86,16.89,3080.67,3064.12,0.0
238,19.09,5.74,9.93,3090.73,3074.05,0.0
659,6.56,9.88,16.46,3115.49,3090.5,0.0
395,5.71,9.05,19.27,3156.87,3109.77,0.0
141,12.17,15.01,8.77,3195.84,3118.54,0.0
486,12.49,5.95,14.35,3220.74,3132.89,0.0
517,6.16,9.88,16.3,3251.39,3149.19,0.0
469,18.54,16.1,16.34,3288.93,3165.53,0.0
432,16.8,13.26,14.3,3322.54,3179.83,0.0
904,11.77,17.81,8.82,3334.27,3188.65,0.0
851,7.33,11.37,16.4,3345.95,3205.04,0.0
743,17.16,5.98,7.09,3347.57,3212.13,0.0
785,17.84,8.11,10.75,3366.65,3222.88,0.0
705,13.8,10.61,17.54,3395.93,3240.42,0.0
758,9.81,8.01,5.24,3408.35,3245.66,0.0
441,17.66,8.44,12.22,3411.14,3257.88,0.0
77,10.1,16.61,14.27,3422.23,3272.14,0.0
615,18.07,8.86,17.14,3423.16,3289.28,0.0
932,12.74,5.57,18.75,3428.02,3308.03,0.0
401,9.86,8.15,17.49,3429.52,3325.52,0.0
178,10.47,12.64,19.9,3442.73,3345.42,0.0
25,18.09,5.71,7.97,3443.17,3353.39,0.0
541,8.88,15.45,9.13,3448.91,3362.52,0.0
967,11.83,14.7,9.4,3458.23,3371.92,0.0
890,15.82,5.24,16.16,3468.31,3388.08,0.0
797,6.11,11.04,13.42,3475.16,3401.5,0.0
443,11.65,17.63,13.28,3495.49,3414.77,0.0
870,13.02,10.8,12.33,3515.87,3427.1,0.0
935,13.4,9.19,5.1,3520.18,3432.2,0.0
14,17.21,18.36,14.77,3521.23,3446.97,0.0
856,11.45,11.23,11.46,3526.42,3458.43,0.0
225,11.08,5.36,9.55,3544.36,3467.98,0.0
522,13.26,9.4,6.25,3579.0,3474.23,0.0
74,16.86,10.33,18.95,3608.33,3493.18,0.0
737,10.31,11.91,19.67,3636.76,3512.84,0.0
992,7.38,13.71,18.9,3638.78,3531.75,0.0
876,14.18,13.63,6.47,3653.44,3538.22,0.0
590,10.05,10.35,8.36,3665.5,3546.58,0.0
840,9.8,13.29,18.09,3667.39,3564.68,0.0
635,8.63,5.89,8.46,3684.13,3573.14,0.0
367,7.91,16.32,18.07,3707.08,3591.2,0.0
117,9.3,14.67,19.01,3722.64,3610.21,0.0
69,19.24,8.9,5.41,3723.28,3615.62,0.0
387,19.15,15.01,8.63,3748.59,3624.25,0.0
459,17.46,10.83,11.99,3757.35,3636.24,0.0
248,18.24,15.32,5.86,3785.91,3642.1,0.0
41,7.41,17.64,13.24,3804.14,3655.34,0.0
32,19.97,10.86,9.07,3813.59,3664.42,0.0
279,7.46,13.35,14.4,3839.89,3678.82,0.0
768,6.96,13.05,18.42,3880.35,3697.24,0.0
621,16.46,10.24,15.7,3882.1,3712.94,0.0
505,6.68,17.21,18.72,3907.92,3731.66,0.0
953,7.52,13.55,9.47,3975.27,3741.13,0.0
556,18.72,15.39,12.94,3983.6,3754.07,0.0
891,17.56,13.4,7.65,3986.79,3761.72,0.0
538,19.11,6.86,7.0,4000.14,3768.72,0.0
245,8.69,12.37,18.36,4011.59,3787.08,0.0
497,18.52,12.83,11.82,4011.81,3798.9,0.0
121,14.3,8.45,19.99,4031.48,3818.89,0.0
653,19.85,13.54,11.0,4048.56,3829.89,0.0
612,14.53,10.16,8.99,4092.75,3838.88,0.0
75,13.72,13.63,15.81,4103.49,3854.69,0.0
637,14.13,12.96,10.86,4109.95,3865.56,0.0
792,9.6,15.05,12.63,4150.4,3878.19,0.0
608,9.77,18.33,7.21,4154.48,3885.4,0.0
199,6.99,11.97,17.17,4157.73,3902.57,0.0
338,9.1,18.16,6.41,4184.05,3908.98,0.0
846,16.72,13.4,5.88,4232.58,3914.86,0.0
976,8.89,15.04,10.45,4234.81,3925.31,0.0
34,8.48,5.15,6.2,4238.74,3931.51,0.0
371,16.46,15.01,16.78,4275.18,3948.29,0.0
59,8.34,18.2,6.8,4287.58,3955.1,0.0
812,16.08,8.0,14.74,4305.08,3969.84,0.0
658,5.22,16.97,16.52,4322.21,3986.36,0.0
964,14.4,8.96,16.18,4332.42,4002.54,0.0
354,20.0,7.06,19.19,4340.78,4021.73,0.0
601,15.17,16.01,19.88,4347.0,4041.61,0.0
336,18.72,17.81,14.39,4375.49,4055.99,0.0
616,19.83,19.67,5.39,4386.73,4061.38,0.0
875,5.8,6.35,5.06,4403.2,4066.44,0.0
480,5.2,16.16,13.02,4427.14,4079.45,0.0
973,13.78,6.79,17.29,4456.13,4096.74,0.0
868,10.07,15.9,16.98,4465.16,4113.73,0.0
730,10.65,5.33,5.66,4471.48,4119.38,0.0
144,7.42,18.6,13.55,4477.61,4132.94,0.0
281,16.36,14.59,18.54,4482.27,4151.48,0.0
558,12.04,15.93,18.96,4523.97,4170.44,0.0
150,13.92,15.97,18.04,4562.52,4188.48,0.0
518,10.93,18.91,16.52,4562.91,4205.0,0.0
382,12.79,16.92,11.44,4578.87,4216.44,0.0
494,16.99,11.51,7.73,4601.14,4224.17,0.0
574,18.35,14.4,16.37,4607.96,4240.54,0.0
260,7.83,14.71,12.22,4608.23,4252.76,0.0
187,18.23,9.87,9.52,4628.03,4262.28,0.0
470,8.42,12.48,16.41,4663.43,4278.69,0.0
925,12.92,12.3,8.96,4664.26,4287.65,0.0
903,9.55,13.23,5.72,4678.35,4293.37,0.0
816,5.32,7.9,12.57,4685.33,4305.94,0.0
569,19.84,6.37,6.64,4759.11,4312.58,0.0
489,12.52,19.63,10.41,4776.1,4322.99,0.0
993,10.18,12.79,14.19,4791.03,4337.18,0.0
676,5.14,9.27,19.26,4792.36,4356.44,0.0
148,18.43,19.64,13.74,4845.83,4370.18,0.0
145,6.07,14.45,5.88,4862.71,4376.07,0.0
677,7.31,16.83,13.91,4878.53,4389.97,0.0
597,19.61,17.37,10.35,4880.33,4400.32,0.0
442,18.74,16.46,19.79,4880.39,4420.1,0.0
943,7.02,6.11,15.12,4893.94,4435.22,0.0
483,10.62,10.41,14.51,4900.83,4449.74,0.0
321,14.74,15.44,19.83,4924.24,4469.56,0.0
834,16.94,8.59,18.97,4931.5,4488.54,0.0
933,12.67,6.07,12.6,4970.81,4501.14,0.0
89,14.8,14.47,12.94,4976.26,4514.08,0.0
342,19.74,7.91,5.23,4983.17,4519.31,0.0
689,7.21,12.59,9.6,5006.04,4528.91,0.0
827,17.97,12.02,13.79,5010.43,4542.71,0.0
959,19.97,13.25,12.91,5039.19,4555.61,0.0
12,9.35,13.86,12.92,5050.27,4568.53,0.0
592,12.37,11.89,13.05,5052.82,4581.59,0.0
748,10.48,17.4,6.14,5082.0,4587.73,0.0
378,7.02,11.21,6.11,5093.62,4593.83,0.0
403,8.86,14.18,6.28,5100.72,4600.12,0.0
4,8.06,7.68,7.83,5105.74,4607.95,0.0
399,6.89,11.22,18.9,5112.46,4626.85,0.0
988,11.62,6.76,12.39,5118.17,4639.24,0.0
268,15.19,18.06,9.68,5118.32,4648.92,0.0
811,18.08,18.58,8.26,5120.08,4657.18,0.0
975,13.59,8.0,5.48,5132.53,4662.66,0.0
927,17.89,8.74,18.13,5133.09,4680.79,0.0
219,18.23,11.36,8.39,5136.78,4689.19,0.0
52,9.22,16.08,16.7,5147.79,4705.88,0.0
114,18.71,17.3,18.44,5157.56,4724.32,0.0
735,17.8,15.94,16.12,5165.09,4740.45,0.0
385,6.1,17.3,14.52,5193.65,4754.96,0.0
176,10.86,17.09,7.7,5200.65,4762.66,0.0
796,17.85,7.51,10.19,5233.75,4772.86,0.0
533,19.38,10.11,13.86,5263.65,4786.71,0.0
516,9.11,14.62,19.25,5297.34,4805.96,0.0
587,19.86,9.7,14.61,5306.18,4820.56,0.0
523,15.96,14.12,6.75,5340.51,4827.32,0.0
994,18.23,7.73,16.67,5377.94,4843.99,0.0
586,10.87,10.31,17.25,5378.82,4861.24,0.0
473,14.19,8.01,19.27,5398.38,4880.5,0.0
784,18.75,13.23,19.01,5403.28,4899.52,0.0
393,12.45,14.76,12.23,5427.59,4911.74,0.0
836,16.63,5.84,7.17,5442.85,4918.91,0.0
250,18.5,19.04,10.77,5444.04,4929.69,0.0
396,17.68,14.15,10.31,5474.59,4940.0,0.0
257,5.78,14.47,11.73,5477.98,4951.73,0.0
105,14.24,19.03,16.29,5497.05,4968.02,0.0
605,5.56,18.8,11.58,5497.55,4979.6,0.0
324,11.46,16.78,13.3,5508.88,4992.9,0.0
288,15.9,5.12,8.64,5536.65,5001.54,0.0
794,10.57,8.94,15.72,5539.53,5017.25,0.0
71,10.29,7.54,14.25,5546.66,5031.5,0.0
305,11.24,16.27,8.24,5565.12,5039.74,0.0
799,10.85,11.22,13.24,5603.31,5052.98,0.0
656,7.02,8.9,19.67,5669.08,5072.65,0.0
738,10.33,12.39,6.38,5680.21,5079.03,0.0
419,8.66,17.98,11.11,5694.85,5090.14,0.0
49,7.55,19.25,16.05,5732.23,5106.19,0.0
543,10.12,16.89,10.91,5746.36,5117.11,0.0
847,7.28,8.36,10.24,5765.02,5127.34,0.0
577,5.47,18.23,7.11,5774.3,5134.45,0.0
230,7.14,13.45,7.16,5778.27,5141.61,0.0
345,17.49,9.37,16.93,5845.57,5158.53,0.0
709,8.93,6.56,14.91,5877.46,5173.45,0.0
100,9.64,12.87,10.83,5910.62,5184.27,0.0
407,9.19,18.46,5.06,5912.23,5189.33,0.0
356,7.36,5.52,13.05,5933.87,5202.39,0.0
694,5.86,18.06,19.06,5939.06,5221.44,0.0
110,16.41,10.39,5.17,5955.21,5226.61,0.0
548,11.66,18.85,14.0,5959.73,5240.61,0.0
938,8.51,12.27,13.55,5960.63,5254.16,0.0
611,7.6,9.07,13.55,6010.38,5267.71,0.0
775,13.52,18.75,13.15,6014.86,5280.87,0.0
7,14.73,6.86,5.08,6029.39,5285.95,0.0
370,18.66,18.99,17.75,6049.35,5303.7,0.0
90,15.66,19.82,12.59,6050.08,5316.29,0.0
496,8.65,17.63,15.14,6051.65,5331.43,0.0
793,7.01,19.57,11.21,6063.75,5342.63,0.0
317,11.49,19.49,17.72,6079.76,5360.35,0.0
514,17.47,5.85,12.71,6095.76,5373.06,0.0
567,18.36,13.21,8.99,6110.49,5382.05,0.0
22,8.14,10.85,19.05,6141.65,5401.1,0.0
177,17.26,13.57,8.94,6143.43,5410.04,0.0
701,12.91,14.69,8.54,6208.9,5418.58,0.0
755,19.21,8.41,18.79,6251.19,5437.36,0.0
839,7.62,15.15,19.03,6268.39,5456.39,0.0
124,13.41,12.23,9.25,6284.64,5465.64,0.0
940,10.17,9.0,16.13,6287.04,5481.78,0.0
263,5.68,17.16,16.29,6288.54,5498.07,0.0
966,6.9,5.01,18.44,6310.33,5516.51,0.0
325,15.86,18.45,18.73,6329.98,5535.24,0.0
202,15.63,15.0,13.35,6346.99,5548.59,0.0
941,14.04,7.7,15.66,6385.82,5564.25,0.0
188,11.81,11.74,11.07,6426.26,5575.32,0.0
683,17.49,5.89,8.87,6436.78,5584.19,0.0
333,13.85,19.24,7.7,6451.27,5591.89,0.0
853,12.12,13.88,16.75,6489.09,5608.64,0.0
609,12.34,9.09,7.4,6510.23,5616.04,0.0
774,18.83,10.69,5.47,6516.81,5621.51,0.0
634,9.99,19.14,10.53,6536.07,5632.04,0.0
106,19.37,10.25,9.18,6579.21,5641.21,0.0
282,11.07,18.8,8.75,6581.02,5649.97,0.0
948,18.87,17.74,17.36,6614.17,5667.33,0.0
408,9.05,11.6,10.3,6658.89,5677.62,0.0
247,15.8,18.95,13.66,6667.14,5691.28,0.0
160,5.55,17.39,7.37,6726.46,5698.65,0.0
476,10.66,12.75,15.03,6729.62,5713.68,0.0
290,10.0,6.83,17.8,6747.97,5731.48,0.0
696,17.59,9.46,5.61,6755.47,5737.09,0.0
820,19.89,10.77,13.47,6764.28,5750.55,0.0
278,6.69,9.38,11.53,6842.68,5762.08,0.0
867,8.66,12.7,10.0,6876.08,5772.08,0.0
422,19.05,10.02,9.05,6917.83,5781.13,0.0
266,15.55,19.39,19.9,6965.67,5801.03,0.0
256,18.27,19.67,10.24,7022.04,5811.28,0.0
673,9.61,17.36,15.22,7041.7,5826.5,0.0
623,8.47,19.02,12.56,7086.7,5839.06,0.0
209,15.42,9.57,8.69,7091.35,5847.74,0.0
94,15.77,9.31,7.97,7116.66,5855.71,0.0
92,16.86,16.22,15.22,7174.66,5870.93,0.0
93,19.49,5.02,11.35,7178.8,5882.29,0.0
977,16.4,10.01,10.55,7193.14,5892.84,0.0
900,6.94,5.54,13.15,7237.66,5905.99,0.0
519,13.8,17.08,17.71,7257.95,5923.7,0.0
708,5.94,11.61,12.67,7290.99,5936.37,0.0
908,13.24,9.24,14.66,7299.93,5951.03,0.0
390,18.86,7.04,11.23,7319.51,5962.26,0.0
602,17.83,12.96,17.85,7323.26,5980.11,0.0
762,14.75,14.7,13.31,7323.47,5993.42,0.0
44,13.69,8.35,10.9,7345.42,6004.32,0.0
604,6.12,17.06,7.63,7353.54,6011.95,0.0
772,9.78,9.49,15.28,7386.56,6027.23,0.0
889,14.06,10.23,12.74,7403.94,6039.97,0.0
229,11.84,5.2,11.6,7408.97,6051.57,0.0
312,12.23,8.7,5.16,7422.33,6056.74,0.0
776,18.24,12.29,5.64,7486.24,6062.37,0.0
424,12.67,12.76,5.74,7578.75,6068.11,0.0
119,8.5,8.63,7.2,7612.83,6075.31,0.0
95,14.54,12.93,18.12,7678.86,6093.43,0.0
639,8.66,18.17,6.93,7687.12,6100.36,0.0
549,14.92,15.63,9.68,7735.17,6110.04,0.0
23,15.7,14.28,14.9,7767.63,6124.94,0.0
54,6.88,14.46,5.78,7781.1,6130.72,0.0
726,15.96,7.86,8.91,7795.2,6139.63,0.0
614,12.97,10.81,16.85,7799.64,6156.48,0.0
415,6.49,7.22,8.43,7827.78,6164.91,0.0
212,16.68,13.93,8.4,7834.24,6173.31,0.0
710,12.31,10.49,9.37,7849.4,6182.68,0.0
167,6.2,5.55,14.95,7862.85,6197.62,0.0
320,13.19,10.15,15.79,7866.03,6213.42,0.0
436,12.59,11.67,18.06,7883.93,6231.48,0.0
511,14.15,14.22,8.8,7885.73,6240.28,0.0
418,18.98,14.46,19.32,7921.02,6259.6,0.0
246,6.36,5.83,14.49,7966.07,6274.09,0.0
280,19.79,15.02,19.21,8007.12,6293.3,0.0
674,13.62,11.42,18.93,8013.41,6312.23,0.0
644,14.8,18.02,14.29,8042.57,6326.52,0.0
979,5.18,13.48,13.26,8052.86,6339.79,0.0
88,18.65,7.74,6.36,8076.85,6346.15,0.0
732,13.11,10.37,13.55,8100.82,6359.7,0.0
157,10.51,18.33,9.51,8104.13,6369.21,0.0
578,17.82,16.03,10.82,8158.67,6380.03,0.0
109,11.18,11.57,19.72,8175.18,6399.75,0.0
