job_id,time_m1,time_m2,time_m3,due_date,completion_time_edd,delay_edd
1642,15.96,6.55,16.07,1288.04,1307.14,19.1
693,11.45,10.42,16.68,1295.72,1323.82,28.1
594,16.25,11.98,12.42,1301.4,1336.23,34.83
560,14.03,6.77,7.76,1337.27,1343.99,6.72
175,9.45,15.34,19.43,1349.62,1363.42,13.8
2561,8.17,8.7,13.56,1362.6,1376.98,14.38
970,11.04,17.13,15.06,1385.58,1392.04,6.46
83,10.62,19.68,11.05,1396.06,1403.09,7.03
57,19.44,16.51,15.33,1406.06,1418.42,12.36
2887,16.84,9.18,12.25,1416.77,1430.67,13.9
1385,15.63,6.94,8.39,1433.1,1439.06,5.97
2950,8.22,12.04,15.26,1437.29,1454.32,17.03
1958,15.98,15.1,9.47,1461.04,1463.8,2.75
996,7.52,17.56,11.01,1470.96,1474.8,3.85
2634,11.0,14.96,18.24,1482.6,1493.05,10.44
65,7.43,16.14,17.67,1486.54,1510.71,24.18
588,13.23,15.4,12.9,1488.0,1523.61,35.61
1685,12.74,11.35,16.69,1528.82,1540.3,11.48
1667,17.91,8.44,11.8,1536.91,1552.1,15.19
1656,9.84,6.28,12.38,1623.08,1564.48,0.0
949,8.07,10.41,18.48,1624.26,1582.96,0.0
45,15.62,17.91,6.31,1642.82,1589.27,0.0
1127,19.99,11.91,9.71,1646.43,1598.98,0.0
2393,19.85,19.21,16.54,1655.8,1615.52,0.0
1579,18.32,5.79,15.94,1662.27,1631.45,0.0
1760,13.42,16.15,6.59,1664.59,1638.04,0.0
1884,10.4,15.17,8.09,1682.86,1646.13,0.0
398,5.54,7.32,18.07,1692.92,1664.21,0.0
2626,7.0,7.04,14.04,1698.23,1678.25,0.0
2550,5.96,17.37,8.6,1707.18,1686.85,0.0
2127,19.56,15.91,13.17,1710.63,1700.02,0.0
1326,10.99,14.67,13.72,1710.7,1713.74,3.04
249,14.11,8.33,19.92,1723.76,1733.66,9.91
1942,19.03,10.5,8.49,1727.08,1742.16,15.08
1678,6.43,16.11,8.79,1728.12,1750.95,22.83
2338,5.34,8.34,19.38,1731.37,1770.33,38.95
951,7.51,19.69,13.53,1733.17,1783.86,50.69
2370,18.31,9.02,15.62,1738.52,1799.48,60.96
921,10.02,17.46,9.65,1745.42,1809.13,63.72
1841,9.41,6.02,16.8,1749.93,1825.93,76.0
137,5.33,16.26,7.72,1755.61,1833.65,78.05
2511,7.82,5.41,11.47,1784.65,1845.12,60.47
2904,5.15,6.59,15.02,1788.39,1860.14,71.76
349,8.01,18.44,17.29,1846.77,1877.43,30.66
2268,15.19,19.48,17.04,1869.0,1894.47,25.47
445,10.08,14.01,19.94,1875.08,1914.41,39.32
2857,10.66,8.78,15.78,1881.08,1930.19,49.11
584,12.13,7.13,11.59,1896.24,1941.77,45.53
987,6.89,18.12,6.43,1904.53,1948.2,43.67
1759,18.56,13.39,17.04,1914.82,1965.24,50.42
1952,11.18,15.88,9.81,1945.78,1975.05,29.26
957,10.21,17.11,11.79,2014.94,1986.84,0.0
700,13.75,11.23,11.5,2020.03,1998.34,0.0
1804,5.62,7.96,12.23,2037.16,2010.57,0.0
2575,12.75,8.7,9.29,2053.58,2019.86,0.0
1619,13.72,7.45,15.65,2085.16,2035.51,0.0
664,8.24,13.28,14.35,2089.41,2049.86,0.0
982,15.95,14.05,18.01,2103.35,2067.87,0.0
2995,19.02,5.22,10.2,2118.35,2078.06,0.0
1036,8.98,7.3,8.88,2123.96,2086.94,0.0
1232,18.92,17.63,11.74,2128.82,2098.68,0.0
2910,8.07,19.81,15.4,2130.87,2114.08,0.0
1291,8.56,6.09,18.98,2134.43,2133.06,0.0
2818,16.77,13.1,19.3,2139.37,2152.37,12.99
2066,19.99,13.64,19.91,2148.52,2172.27,23.76
128,6.79,12.0,8.01,2162.04,2180.28,18.24
322,5.09,9.34,5.24,2185.06,2185.52,0.46
2761,18.69,11.76,19.14,2194.15,2204.67,10.52
2814,6.49,10.58,10.4,2195.72,2215.07,19.35
728,9.5,7.91,18.06,2198.4,2233.13,34.73
2851,10.85,16.0,12.49,2205.03,2245.62,40.59
1452,15.08,10.87,5.78,2207.9,2251.41,43.51
151,16.25,16.09,13.38,2212.43,2264.78,52.35
286,14.55,9.68,18.92,2226.27,2283.7,57.42
2335,17.14,7.05,17.87,2229.58,2301.57,71.99
1763,5.62,10.82,15.54,2233.53,2317.11,83.58
906,6.31,14.08,19.41,2238.09,2336.52,98.43
2444,11.44,6.87,6.25,2238.73,2342.76,104.03
169,11.67,14.42,7.96,2246.82,2350.72,103.9
1572,15.21,9.11,18.1,2251.64,2368.82,117.18
1969,19.03,9.35,8.15,2268.62,2376.97,108.36
2289,15.84,7.83,11.05,2269.97,2388.02,118.05
1938,10.77,10.46,7.55,2276.65,2395.58,118.93
2386,8.17,17.11,12.2,2298.24,2407.77,109.53
713,11.25,11.34,14.42,2321.66,2422.2,100.53
2044,10.12,19.67,12.87,2345.41,2435.07,89.65
1894,17.32,16.64,16.94,2362.24,2452.01,89.77
2199,10.56,6.38,13.45,2369.26,2465.45,96.19
344,11.82,16.44,14.64,2374.93,2480.09,105.16
1140,8.53,7.54,18.16,2386.41,2498.25,111.84
1947,18.19,19.52,8.64,2393.85,2506.9,113.05
620,16.86,13.78,14.79,2404.51,2521.69,117.18
1054,13.56,19.96,7.77,2407.79,2529.46,121.67
2046,15.23,18.78,14.34,2425.76,2543.8,118.04
2680,9.18,15.45,6.75,2427.82,2550.55,122.73
2544,12.47,13.71,5.62,2429.46,2556.17,126.72
2670,12.01,11.5,13.66,2448.42,2569.83,121.41
750,12.58,18.61,17.94,2454.07,2587.78,133.7
2806,5.44,13.69,18.66,2456.24,2606.43,150.2
132,5.68,16.7,18.63,2459.6,2625.07,165.47
1592,10.55,16.73,10.2,2460.64,2635.27,174.63
2607,10.46,19.27,6.17,2476.01,2641.44,165.42
974,9.14,11.86,14.04,2479.66,2655.48,175.82
2713,7.1,10.38,11.96,2488.91,2667.44,178.53
366,9.91,13.66,7.81,2518.2,2675.25,157.05
1226,17.0,12.17,19.38,2521.04,2694.63,173.59
554,9.86,5.89,6.49,2527.89,2701.12,173.23
2383,5.62,7.19,18.91,2540.99,2720.03,179.05
1983,5.77,12.77,13.21,2547.71,2733.24,185.53
2202,14.24,12.31,11.72,2566.32,2744.96,178.65
1026,9.48,19.74,14.42,2567.3,2759.39,192.08
1633,5.16,12.35,15.29,2593.33,2774.67,181.34
849,19.33,10.75,6.3,2598.3,2780.97,182.67
103,11.42,10.73,5.3,2621.38,2786.27,164.9
619,15.57,12.44,7.83,2625.39,2794.1,168.71
2425,5.44,13.17,18.09,2626.59,2812.2,185.61
2825,5.96,14.56,18.59,2638.97,2830.79,191.81
2625,16.36,5.45,17.79,2647.76,2848.58,200.82
1371,9.4,5.41,11.92,2700.48,2860.49,160.01
78,12.49,6.46,8.17,2715.77,2868.66,152.89
1307,13.08,11.29,7.07,2745.98,2875.74,129.75
2643,6.58,14.43,16.77,2753.81,2892.5,138.69
495,7.58,13.94,5.32,2766.81,2897.82,131.01
1055,12.81,9.79,13.94,2769.49,2911.76,142.27
778,9.91,15.66,11.92,2772.4,2923.68,151.28
2022,14.06,13.22,16.35,2775.43,2940.02,164.59
681,9.21,12.23,8.93,2794.66,2948.96,154.3
1502,13.48,9.62,9.15,2815.45,2958.11,142.65
916,8.95,14.4,19.26,2826.83,2977.37,150.54
540,19.21,8.01,9.59,2840.48,2986.96,146.47
2551,19.83,16.9,15.03,2849.84,3001.98,152.14
1651,16.02,19.27,18.89,2853.35,3020.88,167.52
2188,10.25,14.54,10.99,2874.82,3031.87,157.05
2978,14.93,14.26,18.21,2889.85,3050.08,160.23
1546,7.8,8.43,10.14,2894.69,3060.21,165.52
62,14.29,19.03,15.69,2915.35,3075.9,160.56
649,7.69,19.33,14.81,2918.76,3090.71,171.95
2128,10.01,7.22,18.64,2933.17,3109.35,176.18
1139,6.11,7.7,15.53,2942.44,3124.88,182.44
525,16.91,5.55,12.91,2943.27,3137.79,194.52
360,15.03,19.28,18.02,3010.94,3155.81,144.86
1041,5.12,19.89,7.39,3017.78,3163.2,145.41
1525,8.15,19.55,14.94,3033.24,3178.13,144.9
2991,10.84,6.62,16.15,3040.42,3194.28,153.87
1187,16.48,14.39,16.86,3046.54,3211.14,164.59
2731,15.09,15.47,15.89,3056.5,3227.03,170.53
2030,6.3,15.39,17.51,3057.39,3244.55,187.16
215,13.25,7.99,9.6,3068.25,3254.15,185.9
253,15.97,15.91,15.98,3070.98,3270.13,199.16
2571,14.23,12.63,16.45,3085.56,3286.59,201.03
729,10.06,5.59,7.33,3106.9,3293.92,187.01
2632,9.25,16.4,18.49,3107.34,3312.4,205.06
1604,13.68,18.44,9.91,3116.54,3322.32,205.78
2154,19.87,8.81,9.03,3147.57,3331.35,183.78
1666,9.73,7.86,11.38,3151.4,3342.73,191.33
822,10.04,12.08,12.06,3170.72,3354.79,184.07
2807,5.34,13.33,14.26,3176.93,3369.05,192.12
2205,14.28,6.07,5.5,3184.85,3374.56,189.71
1465,6.91,9.25,17.12,3188.49,3391.67,203.18
388,9.94,7.96,11.08,3189.29,3402.75,213.46
1434,8.16,8.44,14.25,3213.76,3417.0,203.24
463,9.05,12.14,8.35,3214.04,3425.35,211.31
1624,11.06,7.22,15.09,3235.94,3440.44,204.51
2195,16.28,17.75,9.78,3243.36,3450.22,206.87
1662,9.7,14.45,13.0,3276.1,3463.22,187.12
901,8.94,16.86,13.35,3284.23,3476.57,192.33
2060,11.17,11.95,9.78,3297.8,3486.35,188.54
1317,7.26,16.94,13.48,3299.52,3499.82,200.3
70,17.85,7.64,14.93,3309.13,3514.75,205.62
2703,17.48,13.98,19.58,3310.86,3534.33,223.46
2419,7.27,11.25,7.92,3314.37,3542.25,227.88
2734,12.18,8.94,15.01,3343.03,3557.26,214.23
2808,14.88,13.19,18.48,3428.9,3575.74,146.85
1595,11.44,15.97,14.27,3442.76,3590.01,147.25
1118,7.97,16.7,12.45,3446.13,3602.46,156.33
458,19.86,5.94,12.2,3447.38,3614.65,167.27
1461,10.76,12.16,14.05,3506.59,3628.7,122.11
2618,15.7,16.61,6.24,3509.35,3634.94,125.59
308,10.89,15.93,19.12,3510.68,3654.07,143.38
1450,5.28,13.28,11.95,3512.66,3666.02,153.36
147,14.28,16.17,18.15,3520.7,3684.17,163.46
2821,17.1,5.72,11.7,3529.96,3695.86,165.9
2833,8.82,5.8,15.52,3530.25,3711.39,181.14
833,18.6,19.45,15.05,3539.57,3726.43,186.86
883,17.62,14.19,19.15,3555.18,3745.58,190.4
2868,16.13,10.26,5.14,3562.73,3750.72,187.98
304,19.08,16.83,11.85,3571.82,3762.57,190.75
1811,13.14,8.69,10.72,3592.61,3773.29,180.68
1742,10.61,5.51,11.97,3598.07,3785.26,187.19
2503,10.66,8.36,17.36,3612.89,3802.62,189.73
142,5.58,10.95,13.49,3631.37,3816.11,184.75
698,18.51,18.31,11.59,3640.86,3827.7,186.84
1537,13.5,16.62,14.29,3678.33,3841.99,163.65
2416,16.72,5.09,15.25,3696.07,3857.23,161.17
1459,18.82,12.4,13.35,3697.26,3870.59,173.33
662,16.62,14.52,14.43,3703.63,3885.02,181.39
311,9.44,15.86,10.47,3714.46,3895.49,181.03
1418,5.29,12.04,17.66,3748.73,3913.15,164.42
2651,5.52,15.61,7.46,3750.11,3920.61,170.5
2476,16.67,8.59,14.19,3758.97,3934.8,175.83
134,5.52,13.17,13.31,3759.24,3948.11,188.87
1148,5.55,18.37,6.72,3778.45,3954.84,176.38
1268,9.54,16.29,7.9,3779.38,3962.74,183.36
874,7.36,10.95,19.92,3788.46,3982.66,194.2
46,11.62,5.3,7.31,3791.24,3989.98,198.74
2131,16.02,10.13,12.26,3791.25,4002.24,210.99
1559,10.2,18.31,17.18,3811.7,4019.42,207.72
318,11.6,5.48,17.34,3812.12,4036.75,224.63
2138,12.97,6.04,14.99,3827.44,4051.74,224.31
170,18.65,17.64,7.26,3828.84,4059.0,230.16
450,7.0,18.78,12.81,3877.71,4071.81,194.1
204,11.88,12.55,13.47,3892.71,4085.28,192.56
2745,16.88,17.94,8.03,3933.78,4093.3,159.52
2250,9.99,18.08,13.28,3950.88,4106.59,155.7
1080,12.47,13.67,9.47,3963.97,4116.05,152.09
323,5.49,8.64,13.86,3981.94,4129.91,147.97
500,17.04,5.75,12.27,3992.55,4142.18,149.63
2820,7.77,7.57,17.17,3994.77,4159.35,164.58
1394,8.24,8.84,10.5,3996.18,4169.86,173.68
2085,18.18,9.19,11.47,4000.6,4181.32,180.73
1679,6.55,11.14,5.68,4013.64,4187.0,173.37
2824,16.99,19.49,7.79,4014.07,4194.79,180.72
2442,13.23,17.87,16.89,4018.08,4211.68,193.61
1538,17.13,12.08,12.89,4025.91,4224.57,198.67
1644,5.98,16.83,5.43,4032.87,4230.01,197.14
1361,17.91,8.82,13.1,4052.71,4243.1,190.39
461,7.96,18.11,9.29,4082.92,4252.39,169.48
2721,12.84,18.32,12.88,4088.61,4265.27,176.67
1028,12.46,7.29,8.52,4091.41,4273.79,182.38
852,17.48,18.57,12.72,4092.26,4286.51,194.26
1509,18.83,11.93,18.82,4093.25,4305.33,212.08
1837,12.18,19.56,6.13,4102.64,4311.46,208.82
478,9.8,18.56,15.97,4107.78,4327.43,219.64
791,9.63,9.13,16.77,4109.18,4344.19,235.01
1659,6.13,17.38,8.96,4122.24,4353.15,230.91
232,13.98,19.12,9.62,4139.24,4362.77,223.53
2799,13.0,6.82,12.26,4139.76,4375.03,235.27
895,12.0,16.68,8.61,4164.76,4383.65,218.88
2710,19.88,9.7,10.45,4164.84,4394.1,229.25
1208,18.92,18.59,16.41,4174.44,4410.51,236.07
1215,14.6,19.04,17.34,4175.05,4427.86,252.8
2336,8.57,18.07,15.27,4178.27,4443.13,264.86
535,15.3,17.07,9.06,4184.22,4452.18,267.97
2230,10.76,5.63,19.74,4213.29,4471.92,258.63
553,8.49,7.99,8.24,4218.92,4480.16,261.24
2572,8.25,6.79,10.31,4220.0,4490.46,270.46
1566,19.17,18.01,13.36,4222.33,4503.83,281.5
369,10.31,11.88,16.76,4225.83,4520.59,294.75
2826,18.81,12.02,6.85,4226.06,4527.44,301.39
787,17.0,19.48,5.97,4233.31,4533.41,300.1
1820,16.45,18.34,14.87,4245.32,4548.28,302.96
2604,16.47,9.91,16.08,4352.73,4564.36,211.62
1756,9.44,11.03,13.51,4359.26,4577.87,218.62
2994,12.15,6.78,12.11,4378.8,4589.98,211.18
2521,19.05,11.13,14.93,4392.82,4604.91,212.09
551,9.32,12.0,18.46,4400.96,4623.37,222.41
1978,14.8,12.65,19.76,4402.37,4643.13,240.76
1903,6.46,7.42,10.01,4402.95,4653.14,250.19
1060,15.19,10.41,12.61,4412.77,4665.75,252.98
332,12.56,6.82,5.75,4422.08,4671.5,249.41
1747,19.77,18.39,15.75,4422.81,4687.25,264.44
893,12.39,19.93,14.63,4431.16,4701.88,270.72
26,6.42,7.1,14.62,4431.22,4716.5,285.29
926,6.06,11.72,8.73,4447.15,4725.24,278.09
920,13.02,15.23,6.49,4490.55,4731.72,241.17
2447,16.41,11.1,17.43,4505.0,4749.15,244.15
498,10.13,8.7,15.72,4513.83,4764.88,251.04
127,11.39,13.7,18.03,4523.46,4782.91,259.45
672,13.15,11.79,11.66,4535.49,4794.57,259.08
2171,10.13,16.98,9.85,4558.29,4804.42,246.13
2758,18.97,7.5,17.23,4577.18,4821.64,244.47
183,19.34,9.24,15.96,4602.97,4837.6,234.63
2321,13.38,6.76,14.6,4617.22,4852.2,234.99
1660,9.44,8.28,11.99,4621.01,4864.19,243.18
2524,12.57,6.42,8.93,4624.02,4873.13,249.11
2793,8.12,9.29,8.9,4636.98,4882.03,245.05
1847,13.65,6.66,8.21,4647.95,4890.24,242.29
761,14.37,7.85,15.98,4653.69,4906.22,252.53
1523,13.99,19.41,17.47,4659.13,4923.69,264.56
2050,8.77,12.94,10.9,4660.61,4934.59,273.99
1511,13.13,11.85,9.26,4685.55,4943.86,258.3
190,16.16,12.28,19.45,4710.18,4963.3,253.12
2209,12.0,17.31,17.55,4725.58,4980.86,255.28
1504,10.7,19.28,15.65,4738.32,4996.51,258.19
2435,6.99,6.09,16.69,4750.45,5013.2,262.75
2657,11.24,12.13,20.0,4778.89,5033.2,254.31
1052,14.62,12.82,10.36,4831.23,5043.56,212.33
1209,12.29,16.07,15.56,4852.03,5059.12,207.09
226,19.97,5.68,16.56,4870.47,5075.68,205.21
824,7.56,14.15,10.57,4871.52,5086.26,214.73
1272,6.24,12.67,9.39,4901.21,5095.65,194.44
1257,14.93,6.73,13.57,4914.05,5109.22,195.17
2633,18.0,7.25,17.72,4915.58,5126.94,211.36
2387,15.01,5.68,11.49,4921.39,5138.43,217.04
413,5.79,12.47,8.04,4933.21,5146.47,213.25
346,9.75,5.77,6.41,4933.4,5152.88,219.48
289,14.56,16.8,11.79,4942.89,5164.66,221.78
1940,15.03,10.66,16.44,4959.26,5181.1,221.84
297,18.45,18.04,14.67,4963.89,5195.77,231.88
596,14.02,14.45,19.96,4972.88,5215.73,242.85
1825,10.86,8.37,9.4,4982.9,5225.13,242.23
1524,13.17,17.05,11.6,5011.0,5236.73,225.73
1262,6.89,16.58,6.83,5028.12,5243.56,215.44
1067,9.57,18.25,18.49,5029.33,5262.05,232.72
1995,13.26,11.13,14.74,5047.13,5276.79,229.66
1492,8.16,13.25,5.91,5050.1,5282.7,232.61
2912,18.94,13.32,6.31,5051.57,5289.01,237.44
2213,11.13,10.03,13.41,5061.29,5302.42,241.12
1777,17.3,7.3,12.73,5063.92,5315.15,251.23
2032,12.95,17.83,18.95,5065.43,5334.1,268.67
214,13.98,17.31,12.07,5089.17,5346.17,257.0
917,15.95,19.82,13.37,5093.67,5359.54,265.87
2197,12.3,15.97,12.76,5118.96,5372.3,253.34
660,9.22,14.7,10.21,5120.95,5382.52,261.57
1915,7.71,16.1,6.27,5137.57,5388.79,251.22
242,19.46,16.22,9.3,5139.13,5398.09,258.96
1282,6.79,7.24,15.61,5139.86,5413.7,273.83
894,11.74,11.27,8.45,5140.65,5422.15,281.5
865,13.81,18.87,17.2,5145.56,5439.35,293.79
1581,19.27,9.97,17.11,5154.16,5456.46,302.3
1159,9.98,12.27,5.4,5165.39,5461.86,296.46
180,18.01,6.51,7.66,5167.69,5469.52,301.83
482,9.5,14.59,19.45,5186.55,5488.97,302.42
1821,10.35,6.93,16.43,5190.59,5505.4,314.8
1834,11.1,15.84,16.56,5194.44,5521.96,327.52
950,7.58,16.68,10.24,5195.34,5532.2,336.86
198,8.56,6.56,13.95,5196.64,5546.15,349.51
2859,7.16,12.83,13.21,5199.55,5559.36,359.81
2141,11.6,10.85,14.23,5211.33,5573.58,362.25
1009,14.41,12.11,10.53,5214.7,5584.11,369.41
2353,8.96,19.15,11.91,5222.1,5596.01,373.92
340,16.19,12.28,9.26,5224.68,5605.28,380.6
2206,13.09,19.1,8.06,5238.79,5613.33,374.54
1045,16.18,7.03,18.19,5256.85,5631.52,374.67
1639,7.89,9.11,15.33,5274.53,5646.84,372.31
828,12.66,7.42,11.63,5290.83,5658.48,367.64
2513,12.06,11.81,10.33,5296.59,5668.81,372.22
2211,6.98,16.24,16.75,5308.48,5685.56,377.08
2403,10.31,11.6,14.29,5315.46,5699.85,384.39
1755,9.94,18.53,15.14,5315.98,5715.0,399.01
16,12.7,12.4,13.74,5379.75,5728.74,348.99
196,8.31,9.03,9.55,5389.69,5738.29,348.6
989,12.74,12.22,15.83,5391.37,5754.12,362.75
2911,6.39,19.67,13.22,5405.62,5767.34,361.71
1690,5.28,7.77,19.62,5432.08,5786.96,354.88
2246,8.27,18.75,19.73,5458.69,5806.68,347.99
270,14.26,9.37,11.16,5461.35,5817.84,356.49
740,6.51,19.98,6.58,5501.77,5824.43,322.66
2759,15.42,14.88,19.22,5506.27,5843.65,337.38
2001,18.85,19.94,7.19,5527.26,5850.84,323.58
2035,9.96,12.7,5.47,5539.29,5856.31,317.03
2957,16.56,11.42,9.12,5541.87,5865.43,323.56
1261,19.55,13.98,18.8,5567.14,5884.22,317.08
1035,11.26,10.97,5.58,5599.19,5889.8,290.62
1198,13.01,15.51,19.16,5600.61,5908.96,308.36
716,10.59,14.58,5.91,5611.0,5914.87,303.87
1694,16.2,17.69,11.44,5632.89,5926.31,293.42
1828,19.15,15.98,8.45,5644.13,5934.76,290.63
999,18.69,14.75,10.24,5656.51,5945.0,288.49
1388,12.94,15.37,9.59,5660.26,5954.59,294.33
2098,6.89,17.48,18.29,5691.62,5972.88,281.27
2110,5.7,12.7,5.79,5696.35,5978.67,282.33
2841,13.38,17.44,12.97,5699.41,5991.64,292.23
2449,7.14,19.04,8.4,5737.05,6000.04,263.0
2530,7.67,18.02,11.73,5737.2,6011.78,274.58
1885,10.83,11.93,8.98,5752.2,6020.76,268.56
1971,18.51,13.41,10.71,5762.67,6031.46,268.79
466,14.24,5.08,8.65,5786.02,6040.11,254.09
955,5.21,14.58,12.11,5786.95,6052.22,265.28
1059,7.4,12.5,17.98,5820.71,6070.21,249.5
557,5.09,8.39,7.15,5829.23,6077.36,248.13
1562,16.28,19.68,5.94,5859.43,6083.3,223.87
1686,14.6,14.18,8.33,5860.92,6091.63,230.71
2082,17.22,14.25,15.74,5881.91,6107.36,225.46
1899,7.05,15.37,12.43,5884.95,6119.79,234.84
6,13.33,18.52,17.27,5914.62,6137.07,222.45
1114,11.41,14.24,8.96,5928.03,6146.02,217.99
394,19.95,8.92,8.99,5929.47,6155.01,225.54
111,12.83,10.98,8.15,5933.11,6163.15,230.04
2258,13.64,12.24,6.7,5949.92,6169.86,219.94
1961,19.87,10.33,9.05,5953.34,6178.91,225.57
985,14.08,19.59,16.83,5980.8,6195.74,214.94
348,10.03,18.1,9.8,5982.03,6205.54,223.52
1082,12.78,13.05,11.49,5990.03,6217.03,227.0
104,15.05,9.01,12.79,5996.65,6229.82,233.16
1309,11.42,15.43,9.47,5997.63,6239.29,241.66
2428,11.45,6.25,15.59,6003.89,6254.88,250.99
1976,7.3,19.11,18.83,6015.97,6273.71,257.74
1609,18.43,12.08,19.27,6020.85,6292.99,272.14
2042,10.96,11.49,17.42,6037.54,6310.4,272.86
2613,9.61,9.68,19.37,6053.97,6329.78,275.81
1680,7.03,15.77,5.05,6057.1,6334.82,277.72
155,14.72,15.99,12.63,6104.34,6347.46,243.11
