job_id,time_m1,time_m2,time_m3,due_date,completion_time_edd,delay_edd
3852,9.85,18.11,15.34,730.33,677.74,0.0
4212,15.29,6.55,5.32,740.7,683.06,0.0
58,13.68,8.49,19.8,742.63,702.86,0.0
2531,7.04,14.37,16.96,748.46,719.81,0.0
854,8.61,5.17,17.7,749.38,737.51,0.0
2980,15.83,15.98,6.05,753.89,743.56,0.0
1325,18.35,5.67,7.01,771.0,750.56,0.0
334,5.79,9.12,8.8,782.07,759.36,0.0
4781,19.33,13.7,15.47,833.11,774.83,0.0
20,16.23,13.52,10.01,842.38,784.84,0.0
3041,6.36,18.55,17.11,849.04,801.94,0.0
4184,17.4,9.24,15.04,860.33,816.99,0.0
2028,6.48,5.87,18.44,866.02,835.42,0.0
1677,13.82,17.83,11.97,866.57,847.4,0.0
3209,11.11,19.49,19.62,873.24,867.01,0.0
3079,8.71,7.72,11.51,883.04,878.53,0.0
1138,14.84,11.25,18.14,888.28,896.67,8.39
2467,10.87,9.51,10.97,907.49,907.63,0.15
4896,10.33,19.26,8.48,909.53,916.11,6.58
3841,5.37,9.41,19.79,929.0,935.9,6.91
573,8.49,19.95,8.76,934.34,944.67,10.33
1050,16.54,7.21,10.29,976.98,954.96,0.0
534,9.25,12.27,14.71,995.56,969.67,0.0
2041,13.9,6.1,15.94,1001.02,985.61,0.0
2795,14.97,17.48,12.49,1041.04,998.1,0.0
4625,7.07,15.24,18.23,1057.66,1016.34,0.0
133,16.14,13.57,16.11,1079.64,1032.45,0.0
4530,12.3,8.72,13.5,1087.39,1045.95,0.0
3730,19.03,7.28,18.5,1095.46,1064.44,0.0
2094,15.7,17.27,13.95,1096.04,1078.4,0.0
1699,5.63,7.92,6.58,1103.54,1084.97,0.0
4060,10.76,15.21,6.27,1107.12,1091.25,0.0
2505,8.07,11.25,19.91,1129.63,1111.16,0.0
1353,5.3,13.36,10.08,1164.87,1121.24,0.0
4160,10.35,9.38,18.79,1168.32,1140.02,0.0
3593,11.61,19.47,14.7,1196.75,1154.73,0.0
351,14.34,6.8,6.48,1210.84,1161.21,0.0
4068,11.93,6.19,12.95,1218.16,1174.16,0.0
2293,6.33,8.55,15.07,1219.35,1189.22,0.0
4909,7.37,18.51,9.02,1308.63,1198.25,0.0
759,12.62,18.96,19.28,1314.8,1217.52,0.0
3387,18.39,17.45,19.4,1316.77,1236.92,0.0
1818,5.2,6.82,9.3,1317.21,1246.22,0.0
646,14.38,11.92,5.6,1321.44,1251.82,0.0
102,16.66,5.48,16.2,1351.72,1268.02,0.0
690,12.65,15.5,17.55,1359.66,1285.57,0.0
1068,15.04,19.44,7.07,1360.0,1292.65,0.0
1190,10.72,10.8,8.33,1368.92,1300.98,0.0
3540,16.52,7.68,5.69,1378.12,1306.67,0.0
2947,17.05,10.06,14.61,1378.48,1321.28,0.0
1290,16.79,7.58,6.83,1381.67,1328.11,0.0
3665,6.75,13.18,10.94,1386.97,1339.06,0.0
3507,19.26,8.84,9.38,1395.55,1348.44,0.0
2499,8.31,9.34,5.03,1398.4,1353.47,0.0
72,16.61,12.77,11.06,1423.66,1364.53,0.0
962,18.18,19.71,17.63,1438.02,1382.16,0.0
576,8.65,6.94,6.36,1438.74,1388.52,0.0
2605,7.8,10.93,6.93,1447.89,1395.45,0.0
4495,5.45,5.95,12.98,1449.97,1408.43,0.0
2844,7.12,16.25,18.92,1455.16,1427.35,0.0
4358,18.92,17.8,15.32,1497.31,1442.68,0.0
1195,10.95,19.09,10.2,1502.89,1452.88,0.0
3163,7.89,10.0,10.33,1503.8,1463.21,0.0
4698,15.69,16.91,17.64,1507.37,1480.85,0.0
499,13.84,9.73,11.09,1515.08,1491.93,0.0
1988,13.44,9.97,8.2,1523.65,1500.13,0.0
2203,18.09,11.47,18.05,1525.53,1518.19,0.0
2984,8.57,9.28,19.08,1537.1,1537.27,0.17
3078,6.4,12.69,10.62,1538.02,1547.89,9.87
1031,9.55,8.68,18.96,1539.19,1566.85,27.66
2932,9.78,6.84,9.48,1540.59,1576.33,35.74
4235,13.95,14.51,8.69,1567.61,1585.02,17.41
928,14.37,7.37,8.14,1582.98,1593.16,10.18
956,18.1,6.09,9.04,1588.88,1602.19,13.31
4676,11.19,15.65,15.25,1644.17,1617.45,0.0
96,8.08,14.63,10.84,1645.55,1628.29,0.0
3362,18.14,13.76,7.89,1653.83,1636.18,0.0
912,6.53,12.23,15.08,1664.23,1651.27,0.0
3058,14.7,13.8,8.01,1691.55,1659.28,0.0
3817,8.19,12.97,13.59,1698.87,1672.87,0.0
4925,15.97,18.63,8.7,1706.08,1681.57,0.0
1794,8.4,11.7,11.81,1719.38,1693.38,0.0
3504,15.06,13.5,7.54,1724.09,1700.92,0.0
4921,9.86,6.68,15.94,1724.96,1716.86,0.0
2858,12.32,15.27,11.23,1733.82,1728.09,0.0
1567,19.85,6.53,7.21,1734.03,1735.3,1.27
4332,15.05,14.97,15.84,1740.43,1751.14,10.71
610,9.95,5.36,14.84,1741.49,1765.98,24.49
3442,10.16,7.53,13.53,1768.48,1779.52,11.04
2716,8.02,15.0,12.93,1774.14,1792.45,18.31
922,14.5,6.84,16.09,1774.46,1808.53,34.08
3399,16.31,12.56,15.55,1814.62,1824.09,9.47
1184,15.51,5.8,12.48,1833.33,1836.57,3.24
4213,12.14,8.74,11.82,1843.21,1848.39,5.18
3012,6.61,18.34,15.89,1856.24,1864.28,8.04
1970,13.44,5.01,18.32,1860.62,1882.6,21.99
1545,9.85,8.11,14.21,1871.65,1896.82,25.17
1751,6.6,8.91,8.86,1875.99,1905.68,29.69
3018,13.29,10.44,19.46,1907.35,1925.14,17.79
2417,5.0,13.75,13.38,1908.4,1938.52,30.13
4725,15.79,8.32,18.27,1929.48,1956.79,27.31
1698,11.88,8.81,19.69,2007.04,1976.48,0.0
4828,17.3,8.96,12.31,2010.41,1988.79,0.0
237,19.81,9.11,17.71,2012.23,2006.5,0.0
4867,18.48,16.27,17.91,2034.16,2024.41,0.0
4077,5.24,9.88,13.86,2048.64,2038.27,0.0
4721,15.89,5.07,6.87,2062.52,2045.14,0.0
4638,16.37,7.95,15.4,2064.19,2060.54,0.0
1985,12.63,14.75,17.2,2064.8,2077.75,12.95
1779,12.69,18.34,6.98,2087.78,2084.73,0.0
3860,14.61,13.44,10.6,2093.34,2095.33,1.99
2862,6.07,18.24,6.09,2107.47,2101.42,0.0
227,9.96,15.64,13.41,2116.22,2114.83,0.0
4264,9.62,10.19,14.83,2125.89,2129.66,3.77
2404,14.98,14.31,19.74,2176.92,2149.4,0.0
3441,19.44,12.91,19.08,2184.02,2168.48,0.0
3964,16.26,11.09,9.86,2207.46,2178.35,0.0
4535,6.84,6.41,6.16,2215.08,2184.51,0.0
313,14.18,16.37,15.9,2218.85,2200.4,0.0
3470,11.51,6.61,14.3,2221.97,2214.71,0.0
4499,5.33,15.38,9.07,2232.79,2223.78,0.0
1116,5.04,18.01,17.72,2268.28,2241.5,0.0
1614,16.28,7.14,19.98,2280.41,2261.48,0.0
2023,8.13,16.23,17.02,2282.89,2278.5,0.0
4302,5.34,12.91,6.77,2291.81,2285.27,0.0
4217,5.08,18.76,18.23,2294.25,2303.5,9.25
1202,12.63,17.54,9.98,2303.65,2313.48,9.83
2084,13.43,11.0,7.27,2305.11,2320.75,15.64
1891,11.24,10.74,15.13,2366.34,2335.88,0.0
2181,13.16,6.3,17.63,2373.65,2353.51,0.0
850,14.34,19.85,5.47,2374.89,2358.98,0.0
1530,16.9,15.56,8.01,2389.55,2366.99,0.0
4024,16.65,6.7,8.22,2393.3,2375.21,0.0
1311,9.67,18.53,12.96,2393.9,2388.17,0.0
1642,15.96,6.55,16.07,2410.04,2404.23,0.0
693,11.45,10.42,16.68,2424.65,2420.92,0.0
594,16.25,11.98,12.42,2433.55,2433.33,0.0
3594,12.56,5.09,10.38,2444.9,2443.71,0.0
4728,20.0,8.6,11.11,2455.96,2454.82,0.0
4712,5.54,10.84,14.06,2476.39,2468.89,0.0
560,14.03,6.77,7.76,2512.48,2476.65,0.0
175,9.45,15.34,19.43,2521.86,2496.08,0.0
4912,12.35,11.5,5.68,2538.29,2501.76,0.0
2561,8.17,8.7,13.56,2558.88,2515.32,0.0
970,11.04,17.13,15.06,2591.0,2530.38,0.0
3259,17.99,11.62,19.44,2598.73,2549.82,0.0
3643,14.73,18.12,19.45,2610.82,2569.27,0.0
83,10.62,19.68,11.05,2612.58,2580.32,0.0
57,19.44,16.51,15.33,2622.65,2595.65,0.0
4704,17.99,7.64,11.58,2628.94,2607.23,0.0
4036,18.72,13.22,11.67,2648.23,2618.9,0.0
2887,16.84,9.18,12.25,2654.65,2631.15,0.0
4761,13.95,19.6,5.25,2670.4,2636.39,0.0
1385,15.63,6.94,8.39,2692.2,2644.79,0.0
4475,16.71,18.12,12.96,2693.54,2657.74,0.0
2950,8.22,12.04,15.26,2696.07,2673.0,0.0
3293,15.67,13.24,9.59,2697.15,2682.59,0.0
3247,9.19,8.67,5.17,2729.41,2687.76,0.0
3206,10.31,18.35,16.75,2731.37,2704.51,0.0
1958,15.98,15.1,9.47,2736.64,2713.98,0.0
996,7.52,17.56,11.01,2759.46,2724.99,0.0
2634,11.0,14.96,18.24,2774.28,2743.23,0.0
3946,10.68,11.38,9.59,2775.02,2752.82,0.0
65,7.43,16.14,17.67,2784.4,2770.48,0.0
588,13.23,15.4,12.9,2786.91,2783.38,0.0
3412,5.0,13.96,14.22,2792.39,2797.6,5.21
1685,12.74,11.35,16.69,2865.09,2814.29,0.0
1667,17.91,8.44,11.8,2882.79,2826.09,0.0
4544,12.11,6.34,17.98,2937.2,2844.07,0.0
4179,9.19,5.99,5.8,2954.4,2849.87,0.0
3216,15.18,18.37,15.95,3007.68,2865.82,0.0
4840,7.77,12.44,9.68,3023.69,2875.49,0.0
949,8.07,10.41,18.48,3049.65,2893.98,0.0
1656,9.84,6.28,12.38,3055.0,2906.35,0.0
4568,5.16,9.77,12.91,3069.35,2919.26,0.0
45,15.62,17.91,6.31,3082.28,2925.57,0.0
1127,19.99,11.91,9.71,3087.54,2935.28,0.0
2393,19.85,19.21,16.54,3092.78,2951.82,0.0
4640,17.12,16.7,13.2,3102.96,2965.02,0.0
3099,10.46,16.41,13.76,3117.72,2978.78,0.0
1579,18.32,5.79,15.94,3119.02,2994.72,0.0
1760,13.42,16.15,6.59,3126.91,3001.31,0.0
1884,10.4,15.17,8.09,3163.83,3009.4,0.0
4861,18.11,7.24,17.81,3167.23,3027.22,0.0
3865,9.2,13.5,6.73,3168.27,3033.95,0.0
398,5.54,7.32,18.07,3185.38,3052.02,0.0
3100,11.76,16.63,8.07,3193.78,3060.09,0.0
4101,18.8,10.33,17.55,3197.95,3077.64,0.0
2626,7.0,7.04,14.04,3198.02,3091.68,0.0
3775,16.07,14.25,15.56,3202.61,3107.24,0.0
2127,19.56,15.91,13.17,3203.09,3120.41,0.0
1326,10.99,14.67,13.72,3211.53,3134.13,0.0
2550,5.96,17.37,8.6,3211.54,3142.73,0.0
249,14.11,8.33,19.92,3233.64,3162.65,0.0
3981,15.59,5.83,16.47,3233.88,3179.13,0.0
3680,11.8,8.25,14.25,3240.54,3193.38,0.0
1942,19.03,10.5,8.49,3243.84,3201.87,0.0
1678,6.43,16.11,8.79,3251.81,3210.66,0.0
951,7.51,19.69,13.53,3252.97,3224.19,0.0
2338,5.34,8.34,19.38,3256.45,3243.57,0.0
2370,18.31,9.02,15.62,3261.12,3259.19,0.0
4400,6.48,13.47,6.68,3267.53,3265.87,0.0
921,10.02,17.46,9.65,3279.44,3275.52,0.0
1841,9.41,6.02,16.8,3292.43,3292.32,0.0
137,5.33,16.26,7.72,3305.8,3300.04,0.0
4135,18.93,12.6,12.57,3334.83,3312.62,0.0
4164,17.43,18.6,15.74,3346.72,3328.35,0.0
3757,17.04,16.97,7.83,3364.95,3336.19,0.0
2511,7.82,5.41,11.47,3365.07,3347.65,0.0
2904,5.15,6.59,15.02,3370.31,3362.67,0.0
4857,18.76,6.84,8.28,3381.63,3370.95,0.0
4830,19.62,9.56,14.69,3434.57,3385.64,0.0
4908,9.32,18.24,5.69,3452.05,3391.33,0.0
4021,6.49,16.7,12.81,3455.87,3404.14,0.0
349,8.01,18.44,17.29,3465.87,3421.43,0.0
4687,11.31,5.92,17.01,3468.39,3438.44,0.0
4288,6.48,17.74,10.66,3481.04,3449.11,0.0
3151,5.31,17.94,15.57,3499.06,3464.68,0.0
2268,15.19,19.48,17.04,3500.91,3481.72,0.0
445,10.08,14.01,19.94,3519.36,3501.65,0.0
2857,10.66,8.78,15.78,3538.64,3517.43,0.0
584,12.13,7.13,11.59,3571.35,3529.02,0.0
987,6.89,18.12,6.43,3586.56,3535.45,0.0
1759,18.56,13.39,17.04,3590.33,3552.49,0.0
3245,6.8,18.12,6.63,3609.55,3559.12,0.0
3414,8.37,13.93,19.05,3627.46,3578.17,0.0
4297,12.06,9.16,6.35,3654.22,3584.52,0.0
1952,11.18,15.88,9.81,3659.98,3594.33,0.0
4734,11.82,6.38,11.31,3674.61,3605.64,0.0
3777,9.51,19.54,8.48,3712.31,3614.12,0.0
3620,18.47,11.59,13.01,3741.17,3627.13,0.0
4065,16.5,6.0,13.21,3761.75,3640.33,0.0
4112,10.16,16.01,6.28,3763.19,3646.61,0.0
3868,14.24,7.5,8.01,3766.46,3654.63,0.0
3588,13.76,9.59,19.53,3785.5,3674.15,0.0
4385,18.5,11.47,14.14,3786.2,3688.29,0.0
957,10.21,17.11,11.79,3789.21,3700.08,0.0
700,13.75,11.23,11.5,3801.23,3711.58,0.0
4665,15.5,19.58,6.54,3818.51,3718.12,0.0
1804,5.62,7.96,12.23,3843.33,3730.35,0.0
2575,12.75,8.7,9.29,3870.07,3739.64,0.0
3449,15.41,11.25,11.23,3876.87,3750.87,0.0
1619,13.72,7.45,15.65,3924.55,3766.52,0.0
664,8.24,13.28,14.35,3933.48,3780.87,0.0
3732,9.21,18.37,17.75,3934.86,3798.62,0.0
982,15.95,14.05,18.01,3949.03,3816.63,0.0
3484,17.64,13.07,8.14,3958.7,3824.77,0.0
4924,18.7,5.95,11.8,3971.34,3836.57,0.0
2995,19.02,5.22,10.2,3989.68,3846.77,0.0
1232,18.92,17.63,11.74,3997.11,3858.51,0.0
2910,8.07,19.81,15.4,4005.51,3873.9,0.0
1036,8.98,7.3,8.88,4008.67,3882.78,0.0
2818,16.77,13.1,19.3,4016.35,3902.09,0.0
1291,8.56,6.09,18.98,4020.92,3921.07,0.0
4958,17.56,15.35,13.37,4029.6,3934.44,0.0
2066,19.99,13.64,19.91,4029.79,3954.35,0.0
3236,14.17,12.13,11.41,4036.77,3965.76,0.0
128,6.79,12.0,8.01,4079.47,3973.76,0.0
2761,18.69,11.76,19.14,4119.94,3992.9,0.0
322,5.09,9.34,5.24,4129.56,3998.15,0.0
728,9.5,7.91,18.06,4140.69,4016.21,0.0
2814,6.49,10.58,10.4,4142.79,4026.61,0.0
2851,10.85,16.0,12.49,4149.81,4039.1,0.0
151,16.25,16.09,13.38,4158.12,4052.48,0.0
1452,15.08,10.87,5.78,4162.08,4058.26,0.0
4364,13.95,5.78,11.63,4181.81,4069.89,0.0
286,14.55,9.68,18.92,4186.71,4088.8,0.0
2335,17.14,7.05,17.87,4193.96,4106.68,0.0
1763,5.62,10.82,15.54,4210.49,4122.22,0.0
906,6.31,14.08,19.41,4212.14,4141.62,0.0
4300,14.67,8.77,13.93,4217.39,4155.56,0.0
2444,11.44,6.87,6.25,4227.04,4161.8,0.0
169,11.67,14.42,7.96,4233.88,4169.76,0.0
1572,15.21,9.11,18.1,4235.51,4187.86,0.0
4080,13.02,19.35,12.7,4238.29,4200.56,0.0
1969,19.03,9.35,8.15,4273.01,4208.72,0.0
2289,15.84,7.83,11.05,4277.21,4219.77,0.0
1938,10.77,10.46,7.55,4295.21,4227.32,0.0
2386,8.17,17.11,12.2,4328.38,4239.52,0.0
4944,11.54,19.38,13.96,4329.39,4253.47,0.0
3075,18.75,19.27,7.25,4370.06,4260.72,0.0
713,11.25,11.34,14.42,4373.26,4275.14,0.0
3088,7.84,10.88,8.95,4388.4,4284.09,0.0
4341,5.63,16.05,19.32,4389.08,4303.41,0.0
2044,10.12,19.67,12.87,4413.27,4316.28,0.0
1894,17.32,16.64,16.94,4437.8,4333.22,0.0
4209,18.01,13.87,12.03,4458.89,4345.25,0.0
3301,11.64,19.0,9.5,4463.35,4354.75,0.0
344,11.82,16.44,14.64,4469.08,4369.39,0.0
2199,10.56,6.38,13.45,4469.55,4382.84,0.0
1140,8.53,7.54,18.16,4498.64,4401.0,0.0
1947,18.19,19.52,8.64,4501.88,4409.64,0.0
620,16.86,13.78,14.79,4522.94,4424.44,0.0
1054,13.56,19.96,7.77,4532.88,4432.21,0.0
3092,20.0,7.41,10.2,4548.09,4442.41,0.0
2046,15.23,18.78,14.34,4560.65,4456.75,0.0
2680,9.18,15.45,6.75,4579.81,4463.5,0.0
2544,12.47,13.71,5.62,4582.53,4469.12,0.0
4152,10.58,10.81,12.37,4589.53,4481.49,0.0
3379,9.95,5.44,11.63,4612.12,4493.12,0.0
750,12.58,18.61,17.94,4613.69,4511.06,0.0
2670,12.01,11.5,13.66,4613.71,4524.72,0.0
2806,5.44,13.69,18.66,4627.99,4543.38,0.0
132,5.68,16.7,18.63,4631.46,4562.01,0.0
1592,10.55,16.73,10.2,4636.61,4572.21,0.0
3613,18.26,16.01,15.79,4636.75,4588.0,0.0
3662,19.05,12.18,17.0,4658.27,4605.0,0.0
3422,5.39,18.48,8.57,4660.15,4613.57,0.0
2607,10.46,19.27,6.17,4667.22,4619.74,0.0
3555,10.34,14.25,15.73,4674.7,4635.47,0.0
974,9.14,11.86,14.04,4674.91,4649.51,0.0
4477,9.79,14.64,13.18,4678.91,4662.7,0.0
3409,11.85,8.73,13.4,4693.59,4676.1,0.0
2713,7.1,10.38,11.96,4697.49,4688.05,0.0
3905,14.99,19.75,6.83,4726.03,4694.89,0.0
4082,15.81,15.97,13.56,4738.75,4708.45,0.0
1226,17.0,12.17,19.38,4741.32,4727.83,0.0
4592,17.01,13.45,13.55,4746.48,4741.38,0.0
366,9.91,13.66,7.81,4751.34,4749.2,0.0
554,9.86,5.89,6.49,4777.94,4755.69,0.0
2383,5.62,7.19,18.91,4794.29,4774.6,0.0
1983,5.77,12.77,13.21,4807.02,4787.81,0.0
1026,9.48,19.74,14.42,4833.53,4802.23,0.0
2202,14.24,12.31,11.72,4836.48,4813.95,0.0
1633,5.16,12.35,15.29,4892.68,4829.24,0.0
849,19.33,10.75,6.3,4898.88,4835.54,0.0
3082,12.07,9.26,17.53,4908.99,4853.07,0.0
4009,9.59,15.68,19.69,4948.4,4872.76,0.0
4001,11.26,16.92,10.02,4950.66,4882.79,0.0
103,11.42,10.73,5.3,4950.69,4888.09,0.0
619,15.57,12.44,7.83,4950.8,4895.92,0.0
2425,5.44,13.17,18.09,4952.28,4914.02,0.0
3193,17.31,7.75,13.39,4952.74,4927.41,0.0
2825,5.96,14.56,18.59,4973.63,4946.0,0.0
2625,16.36,5.45,17.79,4989.87,4963.78,0.0
4541,13.32,13.24,10.88,5005.61,4974.66,0.0
3433,17.75,13.5,7.43,5013.17,4982.1,0.0
4492,7.97,9.77,11.95,5014.67,4994.05,0.0
3205,19.98,15.91,9.81,5051.18,5003.86,0.0
4942,19.7,11.44,15.6,5063.69,5019.46,0.0
3840,15.03,14.98,10.17,5076.68,5029.63,0.0
1371,9.4,5.41,11.92,5101.5,5041.54,0.0
78,12.49,6.46,8.17,5130.15,5049.72,0.0
4074,18.06,6.88,11.83,5154.65,5061.55,0.0
1307,13.08,11.29,7.07,5183.62,5068.62,0.0
4818,17.33,18.73,19.97,5183.81,5088.59,0.0
2643,6.58,14.43,16.77,5192.79,5105.36,0.0
3859,6.77,5.31,14.78,5220.21,5120.14,0.0
1055,12.81,9.79,13.94,5223.66,5134.08,0.0
495,7.58,13.94,5.32,5227.28,5139.4,0.0
778,9.91,15.66,11.92,5228.32,5151.32,0.0
2022,14.06,13.22,16.35,5228.57,5167.66,0.0
681,9.21,12.23,8.93,5276.96,5176.6,0.0
3567,13.98,12.3,13.45,5314.48,5190.04,0.0
1502,13.48,9.62,9.15,5314.75,5199.19,0.0
916,8.95,14.4,19.26,5327.03,5218.46,0.0
3485,19.39,6.35,8.59,5339.82,5227.05,0.0
3220,18.12,10.91,7.25,5341.86,5234.3,0.0
3782,10.49,5.75,9.74,5343.95,5244.04,0.0
540,19.21,8.01,9.59,5358.17,5253.62,0.0
2551,19.83,16.9,15.03,5362.5,5268.65,0.0
1651,16.02,19.27,18.89,5366.98,5287.54,0.0
2188,10.25,14.54,10.99,5424.25,5298.53,0.0
4293,16.86,15.9,10.87,5441.75,5309.41,0.0
2978,14.93,14.26,18.21,5442.35,5327.61,0.0
1546,7.8,8.43,10.14,5470.42,5337.75,0.0
62,14.29,19.03,15.69,5489.3,5353.44,0.0
649,7.69,19.33,14.81,5502.23,5368.25,0.0
4916,16.72,13.81,11.06,5511.94,5379.31,0.0
2128,10.01,7.22,18.64,5534.92,5397.94,0.0
525,16.91,5.55,12.91,5554.54,5410.86,0.0
1139,6.11,7.7,15.53,5558.38,5426.39,0.0
3398,17.94,5.48,6.56,5558.58,5432.95,0.0
4181,16.2,8.48,16.12,5592.24,5449.07,0.0
4816,7.95,15.66,18.06,5613.01,5467.13,0.0
3758,9.17,12.73,14.61,5636.05,5481.74,0.0
4375,5.01,9.35,10.02,5648.11,5491.75,0.0
360,15.03,19.28,18.02,5667.76,5509.77,0.0
1041,5.12,19.89,7.39,5698.63,5517.16,0.0
3332,19.76,7.09,12.18,5705.96,5529.34,0.0
1525,8.15,19.55,14.94,5718.77,5544.28,0.0
1187,16.48,14.39,16.86,5739.46,5561.14,0.0
2991,10.84,6.62,16.15,5740.51,5577.28,0.0
4298,16.44,7.0,6.6,5747.51,5583.88,0.0
4739,16.89,12.89,19.19,5757.78,5603.08,0.0
2731,15.09,15.47,15.89,5759.5,5618.97,0.0
4340,17.44,19.78,13.84,5761.33,5632.81,0.0
2030,6.3,15.39,17.51,5767.7,5650.32,0.0
4679,12.44,16.19,16.05,5772.69,5666.37,0.0
253,15.97,15.91,15.98,5785.71,5682.35,0.0
3787,10.13,10.69,11.51,5794.23,5693.86,0.0
215,13.25,7.99,9.6,5795.81,5703.46,0.0
2571,14.23,12.63,16.45,5817.47,5719.92,0.0
4971,7.34,19.58,18.95,5837.65,5738.86,0.0
2632,9.25,16.4,18.49,5858.07,5757.35,0.0
729,10.06,5.59,7.33,5876.25,5764.68,0.0
1604,13.68,18.44,9.91,5877.42,5774.6,0.0
3575,18.92,6.99,10.9,5879.87,5785.49,0.0
3389,10.01,13.98,8.89,5891.49,5794.38,0.0
2154,19.87,8.81,9.03,5940.2,5803.41,0.0
3340,11.24,19.0,19.03,5952.43,5822.45,0.0
1666,9.73,7.86,11.38,5955.32,5833.83,0.0
4232,11.68,14.29,14.14,5969.99,5847.97,0.0
822,10.04,12.08,12.06,5987.32,5860.03,0.0
2807,5.34,13.33,14.26,6000.23,5874.29,0.0
2205,14.28,6.07,5.5,6021.6,5879.8,0.0
1465,6.91,9.25,17.12,6021.85,5896.91,0.0
4398,17.34,12.15,19.64,6026.81,5916.55,0.0
388,9.94,7.96,11.08,6027.23,5927.63,0.0
4301,10.87,17.45,16.49,6066.04,5944.11,0.0
1434,8.16,8.44,14.25,6071.98,5958.37,0.0
463,9.05,12.14,8.35,6073.7,5966.71,0.0
4807,14.32,13.28,7.9,6075.02,5974.62,0.0
1624,11.06,7.22,15.09,6111.81,5989.71,0.0
2195,16.28,17.75,9.78,6116.52,5999.49,0.0
3866,19.27,18.78,14.23,6144.91,6013.72,0.0
3747,8.53,6.63,11.12,6154.01,6024.83,0.0
1662,9.7,14.45,13.0,6184.65,6037.83,0.0
901,8.94,16.86,13.35,6198.3,6051.18,0.0
4931,9.03,15.03,13.51,6205.79,6064.68,0.0
4893,8.05,17.39,13.53,6214.36,6078.22,0.0
1317,7.26,16.94,13.48,6228.63,6091.69,0.0
2060,11.17,11.95,9.78,6229.67,6101.47,0.0
2703,17.48,13.98,19.58,6238.16,6121.05,0.0
3048,18.25,6.25,12.89,6244.18,6133.93,0.0
70,17.85,7.64,14.93,6244.41,6148.86,0.0
2419,7.27,11.25,7.92,6266.9,6156.78,0.0
4305,11.59,19.11,17.13,6279.0,6173.92,0.0
4696,18.27,5.06,17.4,6300.31,6191.32,0.0
4411,18.74,8.41,19.71,6309.65,6211.03,0.0
2734,12.18,8.94,15.01,6312.59,6226.04,0.0
3561,8.66,14.51,16.92,6361.81,6242.97,0.0
4242,8.51,8.48,15.96,6427.69,6258.93,0.0
2808,14.88,13.19,18.48,6466.21,6277.41,0.0
3645,10.02,15.16,17.99,6469.96,6295.4,0.0
1595,11.44,15.97,14.27,6496.91,6309.67,0.0
1118,7.97,16.7,12.45,6507.4,6322.11,0.0
458,19.86,5.94,12.2,6508.99,6334.31,0.0
4027,16.18,10.51,16.22,6519.54,6350.53,0.0
4718,5.37,6.66,19.05,6522.02,6369.59,0.0
3618,16.55,18.35,13.39,6541.39,6382.98,0.0
308,10.89,15.93,19.12,6621.99,6402.11,0.0
