job_id,time_m1,time_m2,time_m3,due_date,completion_time_edd,delay_edd
1195,10.95,19.09,10.2,1355.07,1463.21,108.14
4698,15.69,16.91,17.64,1360.1,1480.85,120.74
499,13.84,9.73,11.09,1365.46,1491.93,126.47
1988,13.44,9.97,8.2,1372.86,1500.13,127.27
2203,18.09,11.47,18.05,1376.17,1518.19,142.02
2984,8.57,9.28,19.08,1385.48,1537.27,151.78
3078,6.4,12.69,10.62,1385.59,1547.89,162.31
1031,9.55,8.68,18.96,1387.4,1566.85,179.46
2932,9.78,6.84,9.48,1387.53,1576.33,188.8
4235,13.95,14.51,8.69,1412.94,1585.02,172.08
928,14.37,7.37,8.14,1426.01,1593.16,167.14
956,18.1,6.09,9.04,1431.66,1602.19,170.53
4676,11.19,15.65,15.25,1482.26,1617.45,135.19
96,8.08,14.63,10.84,1482.63,1628.29,145.66
3362,18.14,13.76,7.89,1490.71,1636.18,145.47
912,6.53,12.23,15.08,1499.46,1651.27,151.81
3058,14.7,13.8,8.01,1524.28,1659.28,135.0
3817,8.19,12.97,13.59,1530.69,1672.87,142.18
4925,15.97,18.63,8.7,1538.03,1681.57,143.54
1794,8.4,11.7,11.81,1548.84,1693.38,144.54
3504,15.06,13.5,7.54,1553.49,1700.92,147.43
4921,9.86,6.68,15.94,1553.91,1716.86,162.95
1567,19.85,6.53,7.21,1562.18,1724.07,161.9
2858,12.32,15.27,11.23,1562.52,1735.3,172.79
610,9.95,5.36,14.84,1568.54,1750.14,181.6
4332,15.05,14.97,15.84,1569.17,1765.98,196.81
3442,10.16,7.53,13.53,1592.91,1779.52,186.61
2716,8.02,15.0,12.93,1598.47,1792.45,193.98
922,14.5,6.84,16.09,1598.91,1808.53,209.63
3399,16.31,12.56,15.55,1635.72,1824.09,188.37
1184,15.51,5.8,12.48,1651.46,1836.57,185.11
4213,12.14,8.74,11.82,1660.23,1848.39,188.16
3012,6.61,18.34,15.89,1672.77,1864.28,191.51
1970,13.44,5.01,18.32,1676.29,1882.6,206.31
1545,9.85,8.11,14.21,1685.74,1896.82,211.07
1751,6.6,8.91,8.86,1688.85,1905.68,216.82
2417,5.0,13.75,13.38,1718.77,1919.06,200.28
3018,13.29,10.44,19.46,1718.95,1938.52,219.57
4725,15.79,8.32,18.27,1738.76,1956.79,218.03
1698,11.88,8.81,19.69,1808.28,1976.48,168.19
4828,17.3,8.96,12.31,1811.13,1988.79,177.66
237,19.81,9.11,17.71,1813.58,2006.5,192.92
4867,18.48,16.27,17.91,1833.9,2024.41,190.51
4077,5.24,9.88,13.86,1844.52,2038.27,193.75
4721,15.89,5.07,6.87,1856.88,2045.14,188.26
4638,16.37,7.95,15.4,1859.59,2060.54,200.95
1985,12.63,14.75,17.2,1860.63,2077.75,217.12
1779,12.69,18.34,6.98,1880.62,2084.73,204.11
3860,14.61,13.44,10.6,1885.69,2095.33,209.64
2862,6.07,18.24,6.09,1897.56,2101.42,203.86
227,9.96,15.64,13.41,1906.29,2114.83,208.54
4264,9.62,10.19,14.83,1914.54,2129.66,215.12
2404,14.98,14.31,19.74,1961.87,2149.4,187.53
3441,19.44,12.91,19.08,1968.49,2168.48,199.99
3964,16.26,11.09,9.86,1988.12,2178.35,190.22
4535,6.84,6.41,6.16,1993.18,2184.51,191.32
313,14.18,16.37,15.9,1999.3,2200.4,201.1
3470,11.51,6.61,14.3,2000.68,2214.71,214.02
4499,5.33,15.38,9.07,2010.15,2223.78,213.63
1116,5.04,18.01,17.72,2043.16,2241.5,198.34
1614,16.28,7.14,19.98,2054.33,2261.48,207.15
2023,8.13,16.23,17.02,2056.35,2278.5,222.15
4302,5.34,12.91,6.77,2062.72,2285.27,222.55
4217,5.08,18.76,18.23,2066.64,2303.5,236.86
1202,12.63,17.54,9.98,2074.89,2313.48,238.59
2084,13.43,11.0,7.27,2075.35,2320.75,245.4
1891,11.24,10.74,15.13,2130.94,2335.88,204.94
2181,13.16,6.3,17.63,2137.51,2353.51,216.0
850,14.34,19.85,5.47,2138.89,2358.98,220.09
1530,16.9,15.56,8.01,2152.14,2366.99,214.85
4024,16.65,6.7,8.22,2154.61,2375.21,220.59
1311,9.67,18.53,12.96,2156.13,2388.17,232.04
1642,15.96,6.55,16.07,2170.37,2404.23,233.87
693,11.45,10.42,16.68,2183.5,2420.92,237.42
594,16.25,11.98,12.42,2191.71,2433.33,241.62
3594,12.56,5.09,10.38,2200.64,2443.71,243.07
4728,20.0,8.6,11.11,2211.76,2454.82,243.06
4712,5.54,10.84,14.06,2229.2,2468.89,239.69
560,14.03,6.77,7.76,2261.45,2476.65,215.2
175,9.45,15.34,19.43,2271.46,2496.08,224.61
4912,12.35,11.5,5.68,2284.75,2501.76,217.01
2561,8.17,8.7,13.56,2303.35,2515.32,211.97
970,11.04,17.13,15.06,2333.51,2530.38,196.87
3259,17.99,11.62,19.44,2341.05,2549.82,208.77
3643,14.73,18.12,19.45,2352.25,2569.27,217.02
83,10.62,19.68,11.05,2352.73,2580.32,227.6
57,19.44,16.51,15.33,2362.77,2595.65,232.88
4704,17.99,7.64,11.58,2367.01,2607.23,240.22
4036,18.72,13.22,11.67,2385.0,2618.9,233.9
2887,16.84,9.18,12.25,2390.23,2631.15,240.92
4761,13.95,19.6,5.25,2404.44,2636.39,231.95
1385,15.63,6.94,8.39,2423.25,2644.79,221.54
4475,16.71,18.12,12.96,2426.15,2657.74,231.59
2950,8.22,12.04,15.26,2427.18,2673.0,245.82
3293,15.67,13.24,9.59,2428.46,2682.59,254.13
3247,9.19,8.67,5.17,2455.89,2687.76,231.87
3206,10.31,18.35,16.75,2459.92,2704.51,244.59
1958,15.98,15.1,9.47,2464.16,2713.98,249.82
996,7.52,17.56,11.01,2484.23,2724.99,240.76
3946,10.68,11.38,9.59,2497.77,2734.58,236.81
2634,11.0,14.96,18.24,2498.37,2752.82,254.45
65,7.43,16.14,17.67,2507.16,2770.48,263.32
588,13.23,15.4,12.9,2509.46,2783.38,273.93
3412,5.0,13.96,14.22,2513.54,2797.6,284.07
1685,12.74,11.35,16.69,2579.65,2814.29,234.64
1667,17.91,8.44,11.8,2595.3,2826.09,230.79
4544,12.11,6.34,17.98,2644.04,2844.07,200.03
4179,9.19,5.99,5.8,2657.94,2849.87,191.93
3216,15.18,18.37,15.95,2708.71,2865.82,157.1
4840,7.77,12.44,9.68,2721.12,2875.49,154.37
949,8.07,10.41,18.48,2745.18,2893.98,148.8
1656,9.84,6.28,12.38,2749.13,2906.35,157.22
4568,5.16,9.77,12.91,2761.96,2919.26,157.3
45,15.62,17.91,6.31,2774.8,2925.57,150.78
1127,19.99,11.91,9.71,2779.71,2935.28,155.57
2393,19.85,19.21,16.54,2785.83,2951.82,165.99
4640,17.12,16.7,13.2,2794.11,2965.02,170.91
3099,10.46,16.41,13.76,2806.74,2978.78,172.05
1579,18.32,5.79,15.94,2807.85,2994.72,186.87
1760,13.42,16.15,6.59,2814.55,3001.31,186.76
1884,10.4,15.17,8.09,2847.48,3009.4,161.92
3865,9.2,13.5,6.73,2851.05,3016.14,165.09
4861,18.11,7.24,17.81,2851.5,3033.95,182.45
398,5.54,7.32,18.07,2866.58,3052.02,185.45
3100,11.76,16.63,8.07,2874.69,3060.09,185.4
2626,7.0,7.04,14.04,2877.65,3074.14,196.49
4101,18.8,10.33,17.55,2879.47,3091.68,212.21
3775,16.07,14.25,15.56,2883.58,3107.24,223.66
2127,19.56,15.91,13.17,2884.29,3120.41,236.12
2550,5.96,17.37,8.6,2890.2,3129.01,238.82
1326,10.99,14.67,13.72,2890.94,3142.73,251.79
3981,15.59,5.83,16.47,2910.88,3159.2,248.32
249,14.11,8.33,19.92,2911.12,3179.13,268.01
3680,11.8,8.25,14.25,2916.51,3193.38,276.87
1942,19.03,10.5,8.49,2919.84,3201.87,282.03
1678,6.43,16.11,8.79,2926.34,3210.66,284.32
951,7.51,19.69,13.53,2928.33,3224.19,295.86
2338,5.34,8.34,19.38,2930.68,3243.57,312.89
2370,18.31,9.02,15.62,2935.88,3259.19,323.31
4400,6.48,13.47,6.68,2939.99,3265.87,325.88
921,10.02,17.46,9.65,2951.76,3275.52,323.76
1841,9.41,6.02,16.8,2962.94,3292.32,329.38
137,5.33,16.26,7.72,2974.67,3300.04,325.38
4135,18.93,12.6,12.57,3002.26,3312.62,310.36
4164,17.43,18.6,15.74,3013.72,3328.35,314.63
2511,7.82,5.41,11.47,3027.48,3339.82,312.34
3757,17.04,16.97,7.83,3029.1,3347.65,318.55
2904,5.15,6.59,15.02,3032.4,3362.67,330.27
4857,18.76,6.84,8.28,3043.29,3370.95,327.66
4830,19.62,9.56,14.69,3091.89,3385.64,293.75
4908,9.32,18.24,5.69,3106.53,3391.33,284.8
4021,6.49,16.7,12.81,3110.24,3404.14,293.9
349,8.01,18.44,17.29,3120.02,3421.43,301.41
4687,11.31,5.92,17.01,3121.32,3438.44,317.13
4288,6.48,17.74,10.66,3132.75,3449.11,316.35
3151,5.31,17.94,15.57,3149.35,3464.68,315.32
2268,15.19,19.48,17.04,3152.32,3481.72,329.4
445,10.08,14.01,19.94,3168.13,3501.65,333.52
2857,10.66,8.78,15.78,3184.57,3517.43,332.87
584,12.13,7.13,11.59,3213.53,3529.02,315.49
987,6.89,18.12,6.43,3227.26,3535.45,308.19
1759,18.56,13.39,17.04,3232.43,3552.49,320.06
3245,6.8,18.12,6.63,3247.95,3559.12,311.18
3414,8.37,13.93,19.05,3265.04,3578.17,313.13
4297,12.06,9.16,6.35,3287.7,3584.52,296.83
1952,11.18,15.88,9.81,3293.81,3594.33,300.52
4734,11.82,6.38,11.31,3306.22,3605.64,299.42
3777,9.51,19.54,8.48,3340.92,3614.12,273.2
3620,18.47,11.59,13.01,3367.42,3627.13,259.7
4065,16.5,6.0,13.21,3385.18,3640.33,255.15
4112,10.16,16.01,6.28,3386.15,3646.61,260.46
3868,14.24,7.5,8.01,3388.82,3654.63,265.81
3588,13.76,9.59,19.53,3407.25,3674.15,266.9
4385,18.5,11.47,14.14,3408.01,3688.29,280.28
957,10.21,17.11,11.79,3410.21,3700.08,289.86
700,13.75,11.23,11.5,3420.75,3711.58,290.83
4665,15.5,19.58,6.54,3436.8,3718.12,281.32
1804,5.62,7.96,12.23,3457.52,3730.35,272.83
2575,12.75,8.7,9.29,3482.05,3739.64,257.59
3449,15.41,11.25,11.23,3488.89,3750.87,261.98
1619,13.72,7.45,15.65,3531.64,3766.52,234.88
664,8.24,13.28,14.35,3539.57,3780.87,241.3
3732,9.21,18.37,17.75,3541.77,3798.62,256.85
982,15.95,14.05,18.01,3554.78,3816.63,261.85
3484,17.64,13.07,8.14,3562.54,3824.77,262.22
4924,18.7,5.95,11.8,3573.67,3836.57,262.9
2995,19.02,5.22,10.2,3589.95,3846.77,256.82
1232,18.92,17.63,11.74,3598.03,3858.51,260.48
2910,8.07,19.81,15.4,3605.07,3873.9,268.83
1036,8.98,7.3,8.88,3606.08,3882.78,276.7
2818,16.77,13.1,19.3,3615.42,3902.09,286.67
1291,8.56,6.09,18.98,3617.95,3921.07,303.12
4958,17.56,15.35,13.37,3627.03,3934.44,307.41
2066,19.99,13.64,19.91,3627.94,3954.35,326.41
3236,14.17,12.13,11.41,3632.61,3965.76,333.14
128,6.79,12.0,8.01,3669.89,3973.76,303.87
2761,18.69,11.76,19.14,3708.58,3992.9,284.33
322,5.09,9.34,5.24,3714.2,3998.15,283.95
728,9.5,7.91,18.06,3725.8,4016.21,290.41
2814,6.49,10.58,10.4,3726.88,4026.61,299.73
2851,10.85,16.0,12.49,3734.39,4039.1,304.71
151,16.25,16.09,13.38,3742.51,4052.48,309.97
1452,15.08,10.87,5.78,3744.65,4058.26,313.61
4364,13.95,5.78,11.63,3762.35,4069.89,307.54
286,14.55,9.68,18.92,3767.94,4088.8,320.86
2335,17.14,7.05,17.87,3774.35,4106.68,332.33
1763,5.62,10.82,15.54,3788.2,4122.22,334.02
906,6.31,14.08,19.41,3790.46,4141.62,351.16
4300,14.67,8.77,13.93,3794.94,4155.56,360.62
2444,11.44,6.87,6.25,3802.33,4161.8,359.48
169,11.67,14.42,7.96,3809.43,4169.76,360.34
1572,15.21,9.11,18.1,3811.74,4187.86,376.12
4080,13.02,19.35,12.7,3814.51,4200.56,386.06
1969,19.03,9.35,8.15,3844.86,4208.72,363.86
2289,15.84,7.83,11.05,3848.45,4219.77,371.32
1938,10.77,10.46,7.55,3864.03,4227.32,363.29
2386,8.17,17.11,12.2,3894.73,4239.52,344.79
4944,11.54,19.38,13.96,3896.38,4253.47,357.09
3075,18.75,19.27,7.25,3932.98,4260.72,327.74
713,11.25,11.34,14.42,3935.02,4275.14,340.12
3088,7.84,10.88,8.95,3947.69,4284.09,336.41
4341,5.63,16.05,19.32,3949.65,4303.41,353.76
2044,10.12,19.67,12.87,3971.56,4316.28,344.72
1894,17.32,16.64,16.94,3994.44,4333.22,338.78
4209,18.01,13.87,12.03,4012.7,4345.25,332.56
3301,11.64,19.0,9.5,4016.33,4354.75,338.43
2199,10.56,6.38,13.45,4020.91,4368.2,347.29
344,11.82,16.44,14.64,4021.76,4382.84,361.08
1140,8.53,7.54,18.16,4047.45,4401.0,353.55
1947,18.19,19.52,8.64,4051.59,4409.64,358.05
620,16.86,13.78,14.79,4070.43,4424.44,354.01
1054,13.56,19.96,7.77,4078.94,4432.21,353.26
3092,20.0,7.41,10.2,4092.24,4442.41,350.16
2046,15.23,18.78,14.34,4104.62,4456.75,352.13
2680,9.18,15.45,6.75,4120.13,4463.5,343.37
2544,12.47,13.71,5.62,4122.62,4469.12,346.5
4152,10.58,10.81,12.37,4129.11,4481.49,352.38
3379,9.95,5.44,11.63,4148.73,4493.12,344.39
2670,12.01,11.5,13.66,4151.19,4506.78,355.59
750,12.58,18.61,17.94,4152.38,4524.72,372.34
2806,5.44,13.69,18.66,4164.08,4543.38,379.3
132,5.68,16.7,18.63,4167.53,4562.01,394.48
1592,10.55,16.73,10.2,4171.8,4572.21,400.41
3613,18.26,16.01,15.79,4173.21,4588.0,414.79
3662,19.05,12.18,17.0,4192.36,4605.0,412.64
3422,5.39,18.48,8.57,4192.46,4613.57,421.11
2607,10.46,19.27,6.17,4199.16,4619.74,420.58
974,9.14,11.86,14.04,4205.99,4633.78,427.8
3555,10.34,14.25,15.73,4206.33,4649.51,443.18
4477,9.79,14.64,13.18,4209.84,4662.7,452.85
3409,11.85,8.73,13.4,4222.67,4676.1,453.42
2713,7.1,10.38,11.96,4225.72,4688.05,462.33
3905,14.99,19.75,6.83,4252.61,4694.89,442.28
4082,15.81,15.97,13.56,4264.42,4708.45,444.03
1226,17.0,12.17,19.38,4267.05,4727.83,460.78
4592,17.01,13.45,13.55,4271.24,4741.38,470.15
366,9.91,13.66,7.81,4274.32,4749.2,474.88
554,9.86,5.89,6.49,4297.31,4755.69,458.38
2383,5.62,7.19,18.91,4312.97,4774.6,461.63
1983,5.77,12.77,13.21,4324.41,4787.81,463.4
1026,9.48,19.74,14.42,4349.44,4802.23,452.79
2202,14.24,12.31,11.72,4351.56,4813.95,462.4
1633,5.16,12.35,15.29,4401.52,4829.24,427.72
849,19.33,10.75,6.3,4407.46,4835.54,428.08
3082,12.07,9.26,17.53,4416.8,4853.07,436.27
4009,9.59,15.68,19.69,4452.84,4872.76,419.93
103,11.42,10.73,5.3,4453.13,4878.07,424.94
619,15.57,12.44,7.83,4454.07,4885.9,431.82
4001,11.26,16.92,10.02,4454.19,4895.92,441.73
2425,5.44,13.17,18.09,4455.49,4914.02,458.52
3193,17.31,7.75,13.39,4456.08,4927.41,471.33
2825,5.96,14.56,18.59,4474.93,4946.0,471.07
2625,16.36,5.45,17.79,4489.58,4963.78,474.21
4541,13.32,13.24,10.88,4503.51,4974.66,471.16
3433,17.75,13.5,7.43,4510.43,4982.1,471.66
4492,7.97,9.77,11.95,4510.87,4994.05,483.18
3205,19.98,15.91,9.81,4545.31,5003.86,458.55
4942,19.7,11.44,15.6,4556.66,5019.46,462.8
3840,15.03,14.98,10.17,4567.68,5029.63,461.95
1371,9.4,5.41,11.92,4588.62,5041.54,452.92
78,12.49,6.46,8.17,4614.42,5049.72,435.3
4074,18.06,6.88,11.83,4637.42,5061.55,424.13
1307,13.08,11.29,7.07,4662.92,5068.62,405.7
4818,17.33,18.73,19.97,4665.58,5088.59,423.01
2643,6.58,14.43,16.77,4671.81,5105.36,433.55
3859,6.77,5.31,14.78,4695.35,5120.14,424.79
1055,12.81,9.79,13.94,4699.43,5134.08,434.66
495,7.58,13.94,5.32,4701.71,5139.4,437.69
778,9.91,15.66,11.92,4703.72,5151.32,447.6
2022,14.06,13.22,16.35,4704.56,5167.66,463.1
681,9.21,12.23,8.93,4746.72,5176.6,429.88
1502,13.48,9.62,9.15,4780.88,5185.75,404.87
3567,13.98,12.3,13.45,4781.4,5199.19,417.79
916,8.95,14.4,19.26,4792.97,5218.46,425.49
3485,19.39,6.35,8.59,4803.63,5227.05,423.42
3220,18.12,10.91,7.25,4805.66,5234.3,428.65
3782,10.49,5.75,9.74,4806.5,5244.04,437.54
540,19.21,8.01,9.59,4820.37,5253.62,433.26
2551,19.83,16.9,15.03,4825.78,5268.65,442.88
1651,16.02,19.27,18.89,4830.05,5287.54,457.49
2188,10.25,14.54,10.99,4879.67,5298.53,418.86
4293,16.86,15.9,10.87,4896.2,5309.41,413.21
2978,14.93,14.26,18.21,4897.11,5327.61,430.5
1546,7.8,8.43,10.14,4920.23,5337.75,417.52
62,14.29,19.03,15.69,4939.49,5353.44,413.96
649,7.69,19.33,14.81,4950.38,5368.25,417.87
4916,16.72,13.81,11.06,4959.09,5379.31,420.22
2128,10.01,7.22,18.64,4979.17,5397.94,418.78
525,16.91,5.55,12.91,4996.75,5410.86,414.1
1139,6.11,7.7,15.53,4999.6,5426.39,426.79
3398,17.94,5.48,6.56,4999.84,5432.95,433.11
4181,16.2,8.48,16.12,5031.19,5449.07,417.88
4816,7.95,15.66,18.06,5049.95,5467.13,417.18
3758,9.17,12.73,14.61,5070.14,5481.74,411.6
4375,5.01,9.35,10.02,5079.75,5491.75,412.0
360,15.03,19.28,18.02,5100.24,5509.77,409.53
1041,5.12,19.89,7.39,5125.98,5517.16,391.18
3332,19.76,7.09,12.18,5133.24,5529.34,396.1
1525,8.15,19.55,14.94,5145.12,5544.28,399.16
2991,10.84,6.62,16.15,5163.75,5560.43,396.68
1187,16.48,14.39,16.86,5164.23,5577.28,413.06
4298,16.44,7.0,6.6,5169.68,5583.88,414.2
4739,16.89,12.89,19.19,5180.82,5603.08,422.26
2731,15.09,15.47,15.89,5182.12,5618.97,436.85
4340,17.44,19.78,13.84,5184.23,5632.81,448.58
2030,6.3,15.39,17.51,5188.75,5650.32,461.57
4679,12.44,16.19,16.05,5193.8,5666.37,472.57
253,15.97,15.91,15.98,5205.82,5682.35,476.53
3787,10.13,10.69,11.51,5211.91,5693.86,481.95
215,13.25,7.99,9.6,5213.18,5703.46,490.28
2571,14.23,12.63,16.45,5233.91,5719.92,486.01
4971,7.34,19.58,18.95,5252.31,5738.86,486.56
2632,9.25,16.4,18.49,5270.49,5757.35,486.86
729,10.06,5.59,7.33,5284.69,5764.68,479.99
1604,13.68,18.44,9.91,5287.68,5774.6,486.92
3575,18.92,6.99,10.9,5289.35,5785.49,496.14
3389,10.01,13.98,8.89,5299.4,5794.38,494.99
2154,19.87,8.81,9.03,5343.68,5803.41,459.74
3340,11.24,19.0,19.03,5355.84,5822.45,466.61
1666,9.73,7.86,11.38,5356.38,5833.83,477.45
4232,11.68,14.29,14.14,5370.7,5847.97,477.27
822,10.04,12.08,12.06,5385.67,5860.03,474.37
2807,5.34,13.33,14.26,5397.15,5874.29,477.15
2205,14.28,6.07,5.5,5415.65,5879.8,464.15
1465,6.91,9.25,17.12,5416.62,5896.91,480.29
388,9.94,7.96,11.08,5421.02,5907.99,486.97
4398,17.34,12.15,19.64,5422.69,5927.63,504.94
4301,10.87,17.45,16.49,5457.51,5944.11,486.6
1434,8.16,8.44,14.25,5461.44,5958.37,496.93
463,9.05,12.14,8.35,5462.85,5966.71,503.86
4807,14.32,13.28,7.9,5464.64,5974.62,509.97
1624,11.06,7.22,15.09,5497.5,5989.71,492.21
2195,16.28,17.75,9.78,5502.79,5999.49,496.7
3866,19.27,18.78,14.23,5529.16,6013.72,484.55
3747,8.53,6.63,11.12,5534.72,6024.83,490.11
1662,9.7,14.45,13.0,5563.36,6037.83,474.46
901,8.94,16.86,13.35,5575.83,6051.18,475.35
4931,9.03,15.03,13.51,5582.4,6064.68,482.28
4893,8.05,17.39,13.53,5590.25,6078.22,487.97
1317,7.26,16.94,13.48,5602.95,6091.69,488.74
2060,11.17,11.95,9.78,5603.4,6101.47,498.08
2703,17.48,13.98,19.58,5612.87,6121.05,508.18
3048,18.25,6.25,12.89,5616.9,6133.93,517.03
70,17.85,7.64,14.93,5617.41,6148.86,531.46
2419,7.27,11.25,7.92,5636.21,6156.78,520.57
4305,11.59,19.11,17.13,5649.26,6173.92,524.66
4696,18.27,5.06,17.4,5667.69,6191.32,523.63
4411,18.74,8.41,19.71,5676.7,6211.03,534.32
2734,12.18,8.94,15.01,5678.27,6226.04,547.78
3561,8.66,14.51,16.92,5722.91,6242.97,520.06
4242,8.51,8.48,15.96,5781.42,6258.93,477.52
2808,14.88,13.19,18.48,5817.42,6277.41,460.0
3645,10.02,15.16,17.99,5820.44,6295.4,474.96
1595,11.44,15.97,14.27,5844.52,6309.67,465.15
1118,7.97,16.7,12.45,5853.48,6322.11,468.63
458,19.86,5.94,12.2,5855.0,6334.31,479.31
4027,16.18,10.51,16.22,5864.99,6350.53,485.54
4718,5.37,6.66,19.05,5866.03,6369.59,503.56
3618,16.55,18.35,13.39,5885.18,6382.98,497.81
1461,10.76,12.16,14.05,5956.74,6397.03,440.29
