job_id,time_m1,time_m2,time_m3,due_date,completion_time_edd,delay_edd
45,15.62,17.91,6.31,1590.58,1589.27,0.0
1127,19.99,11.91,9.71,1594.12,1598.98,4.86
2393,19.85,19.21,16.54,1603.65,1615.52,11.86
1579,18.32,5.79,15.94,1609.41,1631.45,22.05
1760,13.42,16.15,6.59,1611.52,1638.04,26.52
1884,10.4,15.17,8.09,1629.11,1646.13,17.02
398,5.54,7.32,18.07,1638.76,1664.21,25.45
2626,7.0,7.04,14.04,1643.8,1678.25,34.45
2550,5.96,17.37,8.6,1652.58,1686.85,34.27
1326,10.99,14.67,13.72,1656.23,1700.57,44.34
2127,19.56,15.91,13.17,1656.47,1713.74,57.27
249,14.11,8.33,19.92,1668.96,1733.66,64.7
1942,19.03,10.5,8.49,1672.03,1742.16,70.13
1678,6.43,16.11,8.79,1672.82,1750.95,78.13
2338,5.34,8.34,19.38,1676.02,1770.33,94.3
951,7.51,19.69,13.53,1678.01,1783.86,105.84
2370,18.31,9.02,15.62,1683.26,1799.48,116.22
921,10.02,17.46,9.65,1689.74,1809.13,119.39
1841,9.41,6.02,16.8,1693.95,1825.93,131.98
137,5.33,16.26,7.72,1699.35,1833.65,134.31
2511,7.82,5.41,11.47,1727.29,1845.12,117.83
2904,5.15,6.59,15.02,1730.97,1860.14,129.17
349,8.01,18.44,17.29,1788.0,1877.43,89.42
2268,15.19,19.48,17.04,1809.77,1894.47,84.7
445,10.08,14.01,19.94,1815.41,1914.41,99.0
2857,10.66,8.78,15.78,1820.92,1930.19,109.27
584,12.13,7.13,11.59,1835.45,1941.77,106.33
987,6.89,18.12,6.43,1843.49,1948.2,104.72
1759,18.56,13.39,17.04,1854.01,1965.24,111.23
1952,11.18,15.88,9.81,1883.57,1975.05,91.48
957,10.21,17.11,11.79,1950.54,1986.84,36.29
700,13.75,11.23,11.5,1955.38,1998.34,42.96
1804,5.62,7.96,12.23,1971.61,2010.57,38.96
2575,12.75,8.7,9.29,1987.65,2019.86,32.21
1619,13.72,7.45,15.65,2018.4,2035.51,17.11
664,8.24,13.28,14.35,2022.49,2049.86,27.37
982,15.95,14.05,18.01,2036.37,2067.87,31.5
2995,19.02,5.22,10.2,2050.43,2078.06,27.63
1036,8.98,7.3,8.88,2055.56,2086.94,31.38
1232,18.92,17.63,11.74,2061.01,2098.68,37.67
2910,8.07,19.81,15.4,2062.83,2114.08,51.24
1291,8.56,6.09,18.98,2065.96,2133.06,67.1
2818,16.77,13.1,19.3,2071.25,2152.37,81.11
2066,19.99,13.64,19.91,2080.24,2172.27,92.03
128,6.79,12.0,8.01,2092.45,2180.28,87.83
322,5.09,9.34,5.24,2114.49,2185.52,71.03
2761,18.69,11.76,19.14,2124.25,2204.67,80.41
2814,6.49,10.58,10.4,2125.06,2215.07,90.01
728,9.5,7.91,18.06,2127.91,2233.13,105.22
2851,10.85,16.0,12.49,2134.45,2245.62,111.17
1452,15.08,10.87,5.78,2136.98,2251.41,114.43
151,16.25,16.09,13.38,2141.82,2264.78,122.97
286,14.55,9.68,18.92,2155.12,2283.7,128.57
2335,17.14,7.05,17.87,2158.29,2301.57,143.28
1763,5.62,10.82,15.54,2161.78,2317.11,155.33
906,6.31,14.08,19.41,2166.44,2336.52,170.07
2444,11.44,6.87,6.25,2166.57,2342.76,176.19
169,11.67,14.42,7.96,2174.71,2350.72,176.02
1572,15.21,9.11,18.1,2179.64,2368.82,189.18
1969,19.03,9.35,8.15,2195.87,2376.97,181.1
2289,15.84,7.83,11.05,2197.13,2388.02,190.9
1938,10.77,10.46,7.55,2203.39,2395.58,192.19
2386,8.17,17.11,12.2,2224.56,2407.77,183.21
713,11.25,11.34,14.42,2247.21,2422.2,174.99
2044,10.12,19.67,12.87,2270.37,2435.07,164.7
1894,17.32,16.64,16.94,2286.91,2452.01,165.1
2199,10.56,6.38,13.45,2293.03,2465.45,172.42
344,11.82,16.44,14.64,2298.93,2480.09,181.16
1140,8.53,7.54,18.16,2309.75,2498.25,188.5
1947,18.19,19.52,8.64,2317.34,2506.9,189.55
620,16.86,13.78,14.79,2327.63,2521.69,194.06
1054,13.56,19.96,7.77,2330.66,2529.46,198.8
2046,15.23,18.78,14.34,2348.28,2543.8,195.52
2680,9.18,15.45,6.75,2349.72,2550.55,200.83
2544,12.47,13.71,5.62,2351.32,2556.17,204.86
2670,12.01,11.5,13.66,2369.84,2569.83,200.0
750,12.58,18.61,17.94,2375.7,2587.78,212.08
2806,5.44,13.69,18.66,2377.42,2606.43,229.02
132,5.68,16.7,18.63,2380.77,2625.07,244.29
1592,10.55,16.73,10.2,2381.66,2635.27,253.61
2607,10.46,19.27,6.17,2396.49,2641.44,244.95
974,9.14,11.86,14.04,2399.99,2655.48,255.49
2713,7.1,10.38,11.96,2408.75,2667.44,258.68
366,9.91,13.66,7.81,2437.15,2675.25,238.1
1226,17.0,12.17,19.38,2440.46,2694.63,254.17
554,9.86,5.89,6.49,2446.23,2701.12,254.89
2383,5.62,7.19,18.91,2459.21,2720.03,260.82
1983,5.77,12.77,13.21,2465.72,2733.24,267.53
2202,14.24,12.31,11.72,2483.92,2744.96,261.04
1026,9.48,19.74,14.42,2485.06,2759.39,274.33
1633,5.16,12.35,15.29,2509.89,2774.67,264.79
849,19.33,10.75,6.3,2514.8,2780.97,266.17
103,11.42,10.73,5.3,2536.84,2786.27,249.44
619,15.57,12.44,7.83,2541.0,2794.1,253.11
2425,5.44,13.17,18.09,2542.18,2812.2,270.01
2825,5.96,14.56,18.59,2554.24,2830.79,276.55
2625,16.36,5.45,17.79,2562.76,2848.58,285.82
1371,9.4,5.41,11.92,2613.34,2860.49,247.15
78,12.49,6.46,8.17,2628.14,2868.66,240.52
1307,13.08,11.29,7.07,2657.51,2875.74,218.22
2643,6.58,14.43,16.77,2665.29,2892.5,227.21
495,7.58,13.94,5.32,2677.51,2897.82,220.31
1055,12.81,9.79,13.94,2680.42,2911.76,231.34
778,9.91,15.66,11.92,2683.26,2923.68,240.42
2022,14.06,13.22,16.35,2686.4,2940.02,253.62
681,9.21,12.23,8.93,2704.57,2948.96,244.39
1502,13.48,9.62,9.15,2724.75,2958.11,233.36
916,8.95,14.4,19.26,2736.09,2977.37,241.28
540,19.21,8.01,9.59,2749.11,2986.96,237.85
2551,19.83,16.9,15.03,2758.65,3001.98,243.33
1651,16.02,19.27,18.89,2762.12,3020.88,258.75
2188,10.25,14.54,10.99,2782.3,3031.87,249.57
2978,14.93,14.26,18.21,2797.21,3050.08,252.86
1546,7.8,8.43,10.14,2801.21,3060.21,259.0
62,14.29,19.03,15.69,2821.93,3075.9,253.97
649,7.69,19.33,14.81,2825.0,3090.71,265.71
2128,10.01,7.22,18.64,2838.75,3109.35,270.6
1139,6.11,7.7,15.53,2847.5,3124.88,277.38
525,16.91,5.55,12.91,2848.5,3137.79,289.29
360,15.03,19.28,18.02,2914.52,3155.81,241.29
1041,5.12,19.89,7.39,2920.49,3163.2,242.71
1525,8.15,19.55,14.94,2935.77,3178.13,242.36
2991,10.84,6.62,16.15,2942.42,3194.28,251.86
1187,16.48,14.39,16.86,2948.81,3211.14,262.33
2731,15.09,15.47,15.89,2958.4,3227.03,268.63
2030,6.3,15.39,17.51,2959.02,3244.55,285.52
215,13.25,7.99,9.6,2969.25,3254.15,284.9
253,15.97,15.91,15.98,2972.45,3270.13,297.68
2571,14.23,12.63,16.45,2986.41,3286.59,300.18
729,10.06,5.59,7.33,3006.4,3293.92,287.52
2632,9.25,16.4,18.49,3007.51,3312.4,304.9
1604,13.68,18.44,9.91,3016.34,3322.32,305.98
2154,19.87,8.81,9.03,3046.22,3331.35,285.13
1666,9.73,7.86,11.38,3049.64,3342.73,293.09
822,10.04,12.08,12.06,3068.5,3354.79,286.29
2807,5.34,13.33,14.26,3074.47,3369.05,294.58
2205,14.28,6.07,5.5,3081.9,3374.56,292.66
1465,6.91,9.25,17.12,3085.66,3391.67,306.01
388,9.94,7.96,11.08,3086.3,3402.75,316.45
1434,8.16,8.44,14.25,3110.02,3417.0,306.97
463,9.05,12.14,8.35,3110.25,3425.35,315.1
1624,11.06,7.22,15.09,3131.56,3440.44,308.88
2195,16.28,17.75,9.78,3139.08,3450.22,311.14
1662,9.7,14.45,13.0,3170.54,3463.22,292.68
901,8.94,16.86,13.35,3178.47,3476.57,298.09
2060,11.17,11.95,9.78,3191.4,3486.35,294.95
1317,7.26,16.94,13.48,3193.22,3499.82,306.61
70,17.85,7.64,14.93,3202.6,3514.75,312.15
2703,17.48,13.98,19.58,3204.62,3534.33,329.7
2419,7.27,11.25,7.92,3207.21,3542.25,335.04
2734,12.18,8.94,15.01,3235.25,3557.26,322.01
2808,14.88,13.19,18.48,3318.66,3575.74,257.08
1595,11.44,15.97,14.27,3331.92,3590.01,258.09
1118,7.97,16.7,12.45,3335.03,3602.46,267.43
458,19.86,5.94,12.2,3336.27,3614.65,278.39
1461,10.76,12.16,14.05,3393.51,3628.7,235.19
2618,15.7,16.61,6.24,3396.24,3634.94,238.71
308,10.89,15.93,19.12,3397.76,3654.07,256.3
1450,5.28,13.28,11.95,3399.17,3666.02,266.85
147,14.28,16.17,18.15,3407.54,3684.17,276.62
2821,17.1,5.72,11.7,3416.04,3695.86,279.82
2833,8.82,5.8,15.52,3416.18,3711.39,295.21
833,18.6,19.45,15.05,3425.94,3726.43,300.49
883,17.62,14.19,19.15,3440.97,3745.58,304.6
2868,16.13,10.26,5.14,3447.65,3750.72,303.07
304,19.08,16.83,11.85,3456.97,3762.57,305.6
1811,13.14,8.69,10.72,3476.58,3773.29,296.71
1742,10.61,5.51,11.97,3481.72,3785.26,303.54
2503,10.66,8.36,17.36,3496.33,3802.62,306.29
142,5.58,10.95,13.49,3514.0,3816.11,302.12
698,18.51,18.31,11.59,3523.78,3827.7,303.92
1537,13.5,16.62,14.29,3559.9,3841.99,282.08
2416,16.72,5.09,15.25,3576.82,3857.23,280.42
1459,18.82,12.4,13.35,3578.21,3870.59,292.38
662,16.62,14.52,14.43,3584.42,3885.02,300.6
311,9.44,15.86,10.47,3594.57,3895.49,300.93
1418,5.29,12.04,17.66,3627.7,3913.15,285.46
2651,5.52,15.61,7.46,3628.82,3920.61,291.79
2476,16.67,8.59,14.19,3637.75,3934.8,297.05
134,5.52,13.17,13.31,3637.77,3948.11,310.34
1148,5.55,18.37,6.72,3656.31,3954.84,298.53
1268,9.54,16.29,7.9,3657.31,3962.74,305.43
874,7.36,10.95,19.92,3666.24,3982.66,316.42
46,11.62,5.3,7.31,3668.47,3989.98,321.51
2131,16.02,10.13,12.26,3668.95,4002.24,333.3
1559,10.2,18.31,17.18,3688.96,4019.42,330.45
318,11.6,5.48,17.34,3689.01,4036.75,347.75
2138,12.97,6.04,14.99,3703.8,4051.74,347.94
170,18.65,17.64,7.26,3705.47,4059.0,353.53
450,7.0,18.78,12.81,3752.59,4071.81,319.22
204,11.88,12.55,13.47,3767.08,4085.28,318.2
2745,16.88,17.94,8.03,3806.98,4093.3,286.33
2250,9.99,18.08,13.28,3823.47,4106.59,283.12
1080,12.47,13.67,9.47,3835.94,4116.05,280.11
323,5.49,8.64,13.86,3853.08,4129.91,276.83
500,17.04,5.75,12.27,3863.57,4142.18,278.61
2820,7.77,7.57,17.17,3865.64,4159.35,293.71
1394,8.24,8.84,10.5,3866.84,4169.86,303.02
2085,18.18,9.19,11.47,3871.48,4181.32,309.84
1679,6.55,11.14,5.68,3883.59,4187.0,303.41
2824,16.99,19.49,7.79,3884.69,4194.79,310.1
2442,13.23,17.87,16.89,3888.69,4211.68,322.99
1538,17.13,12.08,12.89,3896.07,4224.57,328.5
1644,5.98,16.83,5.43,3902.36,4230.01,327.65
1361,17.91,8.82,13.1,3921.93,4243.1,321.17
461,7.96,18.11,9.29,3951.0,4252.39,301.39
2721,12.84,18.32,12.88,3956.79,4265.27,308.48
1028,12.46,7.29,8.52,3958.99,4273.79,314.8
852,17.48,18.57,12.72,3960.48,4286.51,326.04
1509,18.83,11.93,18.82,3961.46,4305.33,343.87
1837,12.18,19.56,6.13,3970.17,4311.46,341.29
478,9.8,18.56,15.97,3975.35,4327.43,352.07
791,9.63,9.13,16.77,3976.41,4344.19,367.78
1659,6.13,17.38,8.96,3988.95,4353.15,364.2
232,13.98,19.12,9.62,4005.73,4362.77,357.04
2799,13.0,6.82,12.26,4005.89,4375.03,369.14
895,12.0,16.68,8.61,4030.25,4383.65,353.4
2710,19.88,9.7,10.45,4030.41,4394.1,363.68
1208,18.92,18.59,16.41,4040.15,4410.51,370.36
1215,14.6,19.04,17.34,4040.65,4427.86,387.21
2336,8.57,18.07,15.27,4043.46,4443.13,399.67
535,15.3,17.07,9.06,4049.2,4452.18,402.98
2230,10.76,5.63,19.74,4077.16,4471.92,394.76
553,8.49,7.99,8.24,4082.23,4480.16,397.93
2572,8.25,6.79,10.31,4083.3,4490.46,407.17
1566,19.17,18.01,13.36,4086.37,4503.83,417.46
369,10.31,11.88,16.76,4089.38,4520.59,431.21
2826,18.81,12.02,6.85,4089.55,4527.44,437.89
787,17.0,19.48,5.97,4096.73,4533.41,436.68
1820,16.45,18.34,14.87,4108.58,4548.28,439.7
2604,16.47,9.91,16.08,4212.26,4564.36,352.1
1756,9.44,11.03,13.51,4218.29,4577.87,359.58
2994,12.15,6.78,12.11,4237.11,4589.98,352.87
2521,19.05,11.13,14.93,4251.13,4604.91,353.79
551,9.32,12.0,18.46,4258.83,4623.37,364.55
1903,6.46,7.42,10.01,4260.23,4633.38,373.15
1978,14.8,12.65,19.76,4260.44,4653.14,392.7
1060,15.19,10.41,12.61,4270.2,4665.75,395.55
332,12.56,6.82,5.75,4278.78,4671.5,392.71
1747,19.77,18.39,15.75,4280.42,4687.25,406.83
26,6.42,7.1,14.62,4287.72,4701.87,414.15
893,12.39,19.93,14.63,4288.27,4716.5,428.23
926,6.06,11.72,8.73,4303.07,4725.24,422.16
920,13.02,15.23,6.49,4345.34,4731.72,386.39
2447,16.41,11.1,17.43,4359.65,4749.15,389.51
498,10.13,8.7,15.72,4367.85,4764.88,397.03
127,11.39,13.7,18.03,4377.45,4782.91,405.46
672,13.15,11.79,11.66,4388.87,4794.57,405.7
2171,10.13,16.98,9.85,4410.94,4804.42,393.48
2758,18.97,7.5,17.23,4429.43,4821.64,392.22
183,19.34,9.24,15.96,4454.41,4837.6,383.19
2321,13.38,6.76,14.6,4467.87,4852.2,384.33
1660,9.44,8.28,11.99,4471.38,4864.19,392.81
2524,12.57,6.42,8.93,4474.23,4873.13,398.9
2793,8.12,9.29,8.9,4486.71,4882.03,395.32
1847,13.65,6.66,8.21,4497.4,4890.24,392.84
761,14.37,7.85,15.98,4503.27,4906.22,402.95
1523,13.99,19.41,17.47,4508.94,4923.69,414.75
2050,8.77,12.94,10.9,4509.78,4934.59,424.82
1511,13.13,11.85,9.26,4533.97,4943.86,409.89
190,16.16,12.28,19.45,4558.24,4963.3,405.07
2209,12.0,17.31,17.55,4573.1,4980.86,407.76
1504,10.7,19.28,15.65,4585.38,4996.51,411.13
2435,6.99,6.09,16.69,4596.6,5013.2,416.6
2657,11.24,12.13,20.0,4624.55,5033.2,408.64
1052,14.62,12.82,10.36,4675.0,5043.56,368.55
1209,12.29,16.07,15.56,4695.33,5059.12,363.79
226,19.97,5.68,16.56,4713.12,5075.68,362.56
824,7.56,14.15,10.57,4713.81,5086.26,372.45
1272,6.24,12.67,9.39,4742.4,5095.65,353.25
1257,14.93,6.73,13.57,4755.05,5109.22,354.17
2633,18.0,7.25,17.72,4756.78,5126.94,370.16
2387,15.01,5.68,11.49,4762.05,5138.43,376.38
413,5.79,12.47,8.04,4773.3,5146.47,373.17
346,9.75,5.77,6.41,4773.33,5152.88,379.54
289,14.56,16.8,11.79,4783.2,5164.66,381.46
1940,15.03,10.66,16.44,4799.01,5181.1,382.09
297,18.45,18.04,14.67,4803.78,5195.77,391.99
596,14.02,14.45,19.96,4812.39,5215.73,403.34
1825,10.86,8.37,9.4,4821.44,5225.13,403.69
1524,13.17,17.05,11.6,4849.05,5236.73,387.68
1262,6.89,16.58,6.83,4865.24,5243.56,378.32
1067,9.57,18.25,18.49,4866.93,5262.05,395.12
1995,13.26,11.13,14.74,4883.92,5276.79,392.87
1492,8.16,13.25,5.91,4886.4,5282.7,396.3
2912,18.94,13.32,6.31,4888.19,5289.01,400.82
2213,11.13,10.03,13.41,4897.47,5302.42,404.95
1777,17.3,7.3,12.73,4900.1,5315.15,415.05
2032,12.95,17.83,18.95,4901.97,5334.1,432.14
214,13.98,17.31,12.07,4924.73,5346.17,421.44
917,15.95,19.82,13.37,4929.27,5359.54,430.27
2197,12.3,15.97,12.76,4953.47,5372.3,418.83
660,9.22,14.7,10.21,4955.17,5382.52,427.35
1915,7.71,16.1,6.27,4971.11,5388.79,417.68
242,19.46,16.22,9.3,4973.11,5398.09,424.98
1282,6.79,7.24,15.61,4973.32,5413.7,440.38
894,11.74,11.27,8.45,4974.14,5422.15,448.01
865,13.81,18.87,17.2,4979.49,5439.35,459.87
1581,19.27,9.97,17.11,4987.69,5456.46,468.77
1159,9.98,12.27,5.4,4997.95,5461.86,463.91
180,18.01,6.51,7.66,5000.32,5469.52,469.2
482,9.5,14.59,19.45,5018.94,5488.97,470.03
1821,10.35,6.93,16.43,5022.53,5505.4,482.87
1834,11.1,15.84,16.56,5026.57,5521.96,495.39
950,7.58,16.68,10.24,5027.14,5532.2,505.06
198,8.56,6.56,13.95,5028.22,5546.15,517.93
2859,7.16,12.83,13.21,5031.17,5559.36,528.18
2141,11.6,10.85,14.23,5042.68,5573.58,530.9
1009,14.41,12.11,10.53,5045.95,5584.11,538.15
2353,8.96,19.15,11.91,5053.21,5596.01,542.81
340,16.19,12.28,9.26,5055.64,5605.28,549.64
2206,13.09,19.1,8.06,5069.37,5613.33,543.96
1045,16.18,7.03,18.19,5086.87,5631.52,544.65
1639,7.89,9.11,15.33,5103.68,5646.84,543.16
828,12.66,7.42,11.63,5119.44,5658.48,539.04
2513,12.06,11.81,10.33,5125.09,5668.81,543.72
2211,6.98,16.24,16.75,5136.77,5685.56,548.79
2403,10.31,11.6,14.29,5143.4,5699.85,556.45
1755,9.94,18.53,15.14,5144.15,5715.0,570.84
16,12.7,12.4,13.74,5205.68,5728.74,523.05
196,8.31,9.03,9.55,5214.91,5738.29,523.38
989,12.74,12.22,15.83,5216.99,5754.12,537.13
2911,6.39,19.67,13.22,5230.73,5767.34,536.61
1690,5.28,7.77,19.62,5256.11,5786.96,530.85
2246,8.27,18.75,19.73,5282.31,5806.68,524.37
270,14.26,9.37,11.16,5284.5,5817.84,533.35
740,6.51,19.98,6.58,5323.54,5824.43,500.89
2759,15.42,14.88,19.22,5328.43,5843.65,515.22
2001,18.85,19.94,7.19,5348.62,5850.84,502.22
2035,9.96,12.7,5.47,5359.68,5856.31,496.64
2957,16.56,11.42,9.12,5362.47,5865.43,502.96
1261,19.55,13.98,18.8,5387.41,5884.22,496.82
1035,11.26,10.97,5.58,5417.61,5889.8,472.19
1198,13.01,15.51,19.16,5419.63,5908.96,489.33
716,10.59,14.58,5.91,5429.15,5914.87,485.72
1694,16.2,17.69,11.44,5450.79,5926.31,475.52
1828,19.15,15.98,8.45,5461.6,5934.76,473.15
999,18.69,14.75,10.24,5473.58,5945.0,471.42
1388,12.94,15.37,9.59,5477.02,5954.59,477.57
2098,6.89,17.48,18.29,5507.51,5972.88,465.37
2110,5.7,12.7,5.79,5511.49,5978.67,467.19
2841,13.38,17.44,12.97,5515.09,5991.64,476.56
2449,7.14,19.04,8.4,5551.2,6000.04,448.84
2530,7.67,18.02,11.73,5551.44,6011.78,460.34
1885,10.83,11.93,8.98,5565.77,6020.76,454.99
1971,18.51,13.41,10.71,5576.25,6031.46,455.21
466,14.24,5.08,8.65,5598.37,6040.11,441.74
955,5.21,14.58,12.11,5599.39,6052.22,452.84
1059,7.4,12.5,17.98,5632.24,6070.21,437.97
557,5.09,8.39,7.15,5639.93,6077.36,437.44
1562,16.28,19.68,5.94,5669.84,6083.3,413.46
1686,14.6,14.18,8.33,5671.11,6091.63,420.51
2082,17.22,14.25,15.74,5691.75,6107.36,415.61
1899,7.05,15.37,12.43,5694.3,6119.79,425.5
6,13.33,18.52,17.27,5723.46,6137.07,413.61
1114,11.41,14.24,8.96,5735.96,6146.02,410.06
394,19.95,8.92,8.99,5737.46,6155.01,417.55
111,12.83,10.98,8.15,5740.79,6163.15,422.37
2258,13.64,12.24,6.7,5757.07,6169.86,412.79
1961,19.87,10.33,9.05,5760.6,6178.91,418.31
985,14.08,19.59,16.83,5787.53,6195.74,408.21
348,10.03,18.1,9.8,5788.3,6205.54,417.24
1082,12.78,13.05,11.49,5796.03,6217.03,421.0
104,15.05,9.01,12.79,5802.42,6229.82,427.4
1309,11.42,15.43,9.47,5803.35,6239.29,435.94
2428,11.45,6.25,15.59,5809.3,6254.88,445.58
1976,7.3,19.11,18.83,5821.38,6273.71,452.33
1609,18.43,12.08,19.27,5826.25,6292.99,466.74
2042,10.96,11.49,17.42,5842.07,6310.4,468.33
2613,9.61,9.68,19.37,5857.92,6329.78,471.86
1680,7.03,15.77,5.05,5860.61,6334.82,474.22
155,14.72,15.99,12.63,5906.81,6347.46,440.65
