job_id,time_m1,time_m2,time_m3,due_date,completion_time_edd,delay_edd
2694,8.57,5.53,10.08,594.2,615.8,21.6
736,14.86,6.61,18.23,602.22,634.03,31.8
3524,15.87,19.16,10.58,603.5,644.61,41.11
3637,7.47,19.5,9.6,614.98,654.21,39.23
3852,9.85,18.11,15.34,631.92,677.74,45.82
4212,15.29,6.55,5.32,638.48,683.06,44.57
58,13.68,8.49,19.8,642.26,702.86,60.6
854,8.61,5.17,17.7,646.54,720.55,74.01
2531,7.04,14.37,16.96,646.74,737.51,90.77
2980,15.83,15.98,6.05,651.32,743.56,92.23
1325,18.35,5.67,7.01,665.0,750.56,85.56
334,5.79,9.12,8.8,673.44,759.36,85.92
4781,19.33,13.7,15.47,720.71,774.83,54.12
20,16.23,13.52,10.01,727.41,784.84,57.43
3041,6.36,18.55,17.11,733.44,801.94,68.51
4184,17.4,9.24,15.04,743.06,816.99,73.93
2028,6.48,5.87,18.44,746.37,835.42,89.05
1677,13.82,17.83,11.97,748.69,847.4,98.71
3209,11.11,19.49,19.62,755.35,867.01,111.67
3079,8.71,7.72,11.51,760.55,878.53,117.98
1138,14.84,11.25,18.14,767.37,896.67,129.3
2467,10.87,9.51,10.97,781.98,907.63,125.65
4896,10.33,19.26,8.48,784.7,916.11,131.42
3841,5.37,9.41,19.79,800.87,935.9,135.03
573,8.49,19.95,8.76,805.82,944.67,138.84
1050,16.54,7.21,10.29,841.9,954.96,113.05
534,9.25,12.27,14.71,858.14,969.67,111.53
2041,13.9,6.1,15.94,862.78,985.61,122.84
2795,14.97,17.48,12.49,898.35,998.1,99.75
4625,7.07,15.24,18.23,911.96,1016.34,104.38
133,16.14,13.57,16.11,931.55,1032.45,100.9
4530,12.3,8.72,13.5,936.57,1045.95,109.38
3730,19.03,7.28,18.5,944.96,1064.44,119.49
2094,15.7,17.27,13.95,945.76,1078.4,132.64
1699,5.63,7.92,6.58,948.35,1084.97,136.63
4060,10.76,15.21,6.27,953.14,1091.25,138.1
2505,8.07,11.25,19.91,973.44,1111.16,137.72
1353,5.3,13.36,10.08,1002.12,1121.24,119.12
4160,10.35,9.38,18.79,1006.48,1140.02,133.54
3593,11.61,19.47,14.7,1031.88,1154.73,122.85
351,14.34,6.8,6.48,1041.35,1161.21,119.86
4068,11.93,6.19,12.95,1048.11,1174.16,126.04
2293,6.33,8.55,15.07,1048.97,1189.22,140.25
4909,7.37,18.51,9.02,1126.17,1198.25,72.08
1818,5.2,6.82,9.3,1131.58,1207.54,75.97
759,12.62,18.96,19.28,1133.74,1226.82,93.08
3387,18.39,17.45,19.4,1136.06,1246.22,110.16
646,14.38,11.92,5.6,1136.71,1251.82,115.11
102,16.66,5.48,16.2,1163.58,1268.02,104.44
1068,15.04,19.44,7.07,1171.14,1275.1,103.96
690,12.65,15.5,17.55,1171.44,1292.65,121.21
1190,10.72,10.8,8.33,1177.11,1300.98,123.87
3540,16.52,7.68,5.69,1184.99,1306.67,121.68
2947,17.05,10.06,14.61,1186.99,1321.28,134.29
1290,16.79,7.58,6.83,1188.22,1328.11,139.89
3665,6.75,13.18,10.94,1192.71,1339.06,146.35
3507,19.26,8.84,9.38,1201.01,1348.44,147.43
2499,8.31,9.34,5.03,1201.33,1353.47,152.14
72,16.61,12.77,11.06,1225.51,1364.53,139.02
576,8.65,6.94,6.36,1235.79,1370.89,135.1
962,18.18,19.71,17.63,1239.98,1388.52,148.54
2605,7.8,10.93,6.93,1244.16,1395.45,151.29
4495,5.45,5.95,12.98,1245.76,1408.43,162.67
2844,7.12,16.25,18.92,1252.77,1427.35,174.58
4358,18.92,17.8,15.32,1290.28,1442.68,152.4
3163,7.89,10.0,10.33,1292.43,1453.0,160.58
1195,10.95,19.09,10.2,1293.37,1463.21,169.84
4698,15.69,16.91,17.64,1298.64,1480.85,182.21
499,13.84,9.73,11.09,1303.02,1491.93,188.92
1988,13.44,9.97,8.2,1309.92,1500.13,190.21
2203,18.09,11.47,18.05,1313.83,1518.19,204.36
3078,6.4,12.69,10.62,1321.96,1528.81,206.85
2984,8.57,9.28,19.08,1322.2,1547.89,225.69
2932,9.78,6.84,9.48,1323.64,1557.37,233.73
1031,9.55,8.68,18.96,1324.04,1576.33,252.29
4235,13.95,14.51,8.69,1348.38,1585.02,236.64
928,14.37,7.37,8.14,1360.5,1593.16,232.66
956,18.1,6.09,9.04,1366.04,1602.19,236.16
96,8.08,14.63,10.84,1414.63,1613.04,198.4
4676,11.19,15.65,15.25,1414.68,1628.29,213.61
3362,18.14,13.76,7.89,1422.63,1636.18,213.56
912,6.53,12.23,15.08,1430.68,1651.27,220.58
3058,14.7,13.8,8.01,1454.47,1659.28,204.81
3817,8.19,12.97,13.59,1460.49,1672.87,212.37
4925,15.97,18.63,8.7,1467.89,1681.57,213.68
1794,8.4,11.7,11.81,1477.66,1693.38,215.72
3504,15.06,13.5,7.54,1482.29,1700.92,218.63
4921,9.86,6.68,15.94,1482.51,1716.86,234.35
1567,19.85,6.53,7.21,1490.45,1724.07,233.63
2858,12.32,15.27,11.23,1491.02,1735.3,244.29
610,9.95,5.36,14.84,1496.35,1750.14,253.79
4332,15.05,14.97,15.84,1497.69,1765.98,268.29
3442,10.16,7.53,13.53,1519.62,1779.52,259.9
2716,8.02,15.0,12.93,1525.15,1792.45,267.3
922,14.5,6.84,16.09,1525.63,1808.53,282.9
3399,16.31,12.56,15.55,1561.04,1824.09,263.05
1184,15.51,5.8,12.48,1575.55,1836.57,261.02
4213,12.14,8.74,11.82,1583.86,1848.39,264.53
3012,6.61,18.34,15.89,1596.19,1864.28,268.09
1970,13.44,5.01,18.32,1599.36,1882.6,283.25
1545,9.85,8.11,14.21,1608.15,1896.82,288.67
1751,6.6,8.91,8.86,1610.75,1905.68,294.93
2417,5.0,13.75,13.38,1639.63,1919.06,279.43
3018,13.29,10.44,19.46,1640.32,1938.52,298.21
4725,15.79,8.32,18.27,1659.16,1956.79,297.63
1698,11.88,8.81,19.69,1725.32,1976.48,251.15
4828,17.3,8.96,12.31,1727.95,1988.79,260.84
237,19.81,9.11,17.71,1730.66,2006.5,275.84
4867,18.48,16.27,17.91,1750.31,2024.41,274.1
4077,5.24,9.88,13.86,1759.33,2038.27,278.94
4721,15.89,5.07,6.87,1771.06,2045.14,274.09
4638,16.37,7.95,15.4,1774.19,2060.54,286.35
1985,12.63,14.75,17.2,1775.41,2077.75,302.34
1779,12.69,18.34,6.98,1794.16,2084.73,290.57
3860,14.61,13.44,10.6,1799.02,2095.33,296.31
2862,6.07,18.24,6.09,1809.94,2101.42,291.48
227,9.96,15.64,13.41,1818.67,2114.83,296.16
4264,9.62,10.19,14.83,1826.32,2129.66,303.33
2404,14.98,14.31,19.74,1872.11,2149.4,277.29
3441,19.44,12.91,19.08,1878.53,2168.48,289.95
3964,16.26,11.09,9.86,1896.58,2178.35,281.77
4535,6.84,6.41,6.16,1900.56,2184.51,283.95
313,14.18,16.37,15.9,1907.66,2200.4,292.74
3470,11.51,6.61,14.3,1908.32,2214.71,306.39
4499,5.33,15.38,9.07,1917.22,2223.78,306.56
1116,5.04,18.01,17.72,1949.2,2241.5,292.3
1614,16.28,7.14,19.98,1959.96,2261.48,301.52
2023,8.13,16.23,17.02,1961.8,2278.5,316.7
4302,5.34,12.91,6.77,1967.1,2285.27,318.17
4217,5.08,18.76,18.23,1971.63,2303.5,331.87
1202,12.63,17.54,9.98,1979.41,2313.48,334.07
2084,13.43,11.0,7.27,1979.45,2320.75,341.3
1891,11.24,10.74,15.13,2032.68,2335.88,303.2
2181,13.16,6.3,17.63,2038.95,2353.51,314.57
850,14.34,19.85,5.47,2040.38,2358.98,318.6
1530,16.9,15.56,8.01,2053.05,2366.99,313.94
4024,16.65,6.7,8.22,2054.99,2375.21,320.22
1311,9.67,18.53,12.96,2056.88,2388.17,331.29
1642,15.96,6.55,16.07,2070.33,2404.23,333.9
693,11.45,10.42,16.68,2082.85,2420.92,338.07
594,16.25,11.98,12.42,2090.77,2433.33,342.56
3594,12.56,5.09,10.38,2098.69,2443.71,345.02
4728,20.0,8.6,11.11,2109.84,2454.82,344.99
4712,5.54,10.84,14.06,2126.02,2468.89,342.87
560,14.03,6.77,7.76,2156.67,2476.65,319.98
175,9.45,15.34,19.43,2166.95,2496.08,329.13
4912,12.35,11.5,5.68,2178.92,2501.76,322.84
2561,8.17,8.7,13.56,2196.69,2515.32,318.63
970,11.04,17.13,15.06,2226.04,2530.38,304.34
3259,17.99,11.62,19.44,2233.49,2549.82,316.32
83,10.62,19.68,11.05,2244.26,2560.87,316.6
3643,14.73,18.12,19.45,2244.32,2580.32,336.0
57,19.44,16.51,15.33,2254.3,2595.65,341.34
4704,17.99,7.64,11.58,2257.68,2607.23,349.55
4036,18.72,13.22,11.67,2275.13,2618.9,343.77
2887,16.84,9.18,12.25,2279.86,2631.15,351.28
4761,13.95,19.6,5.25,2293.43,2636.39,342.96
1385,15.63,6.94,8.39,2310.99,2644.79,333.8
4475,16.71,18.12,12.96,2314.55,2657.74,343.2
2950,8.22,12.04,15.26,2314.95,2673.0,358.05
3293,15.67,13.24,9.59,2316.31,2682.59,366.28
3247,9.19,8.67,5.17,2341.73,2687.76,346.03
3206,10.31,18.35,16.75,2346.62,2704.51,357.89
1958,15.98,15.1,9.47,2350.43,2713.98,363.55
996,7.52,17.56,11.01,2369.35,2724.99,355.64
3946,10.68,11.38,9.59,2382.04,2734.58,352.53
2634,11.0,14.96,18.24,2383.2,2752.82,369.62
65,7.43,16.14,17.67,2391.45,2770.48,379.03
588,13.23,15.4,12.9,2393.65,2783.38,389.74
3412,5.0,13.96,14.22,2397.14,2797.6,400.46
1685,12.74,11.35,16.69,2460.51,2814.29,353.78
1667,17.91,8.44,11.8,2475.3,2826.09,350.79
4544,12.11,6.34,17.98,2521.68,2844.07,322.39
4179,9.19,5.99,5.8,2534.2,2849.87,315.67
3216,15.18,18.37,15.95,2583.93,2865.82,281.89
4840,7.77,12.44,9.68,2594.83,2875.49,280.66
949,8.07,10.41,18.48,2618.09,2893.98,275.89
1656,9.84,6.28,12.38,2621.47,2906.35,284.89
4568,5.16,9.77,12.91,2633.66,2919.26,285.6
45,15.62,17.91,6.31,2646.46,2925.57,279.12
1127,19.99,11.91,9.71,2651.22,2935.28,284.06
2393,19.85,19.21,16.54,2657.71,2951.82,294.11
4640,17.12,16.7,13.2,2665.2,2965.02,299.82
3099,10.46,16.41,13.76,2676.94,2978.78,301.85
1579,18.32,5.79,15.94,2677.97,2994.72,316.75
1760,13.42,16.15,6.59,2684.17,3001.31,317.14
1884,10.4,15.17,8.09,2715.44,3009.4,293.96
3865,9.2,13.5,6.73,2718.64,3016.14,297.49
4861,18.11,7.24,17.81,2719.72,3033.95,314.23
398,5.54,7.32,18.07,2733.51,3052.02,318.51
3100,11.76,16.63,8.07,2741.51,3060.09,318.59
2626,7.0,7.04,14.04,2743.93,3074.14,330.2
4101,18.8,10.33,17.55,2746.54,3091.68,345.14
3775,16.07,14.25,15.56,2750.42,3107.24,356.82
2127,19.56,15.91,13.17,2751.22,3120.41,369.19
2550,5.96,17.37,8.6,2756.07,3129.01,372.94
1326,10.99,14.67,13.72,2757.13,3142.73,385.6
3981,15.59,5.83,16.47,2776.06,3159.2,383.14
249,14.11,8.33,19.92,2776.5,3179.13,402.63
3680,11.8,8.25,14.25,2781.26,3193.38,412.12
1942,19.03,10.5,8.49,2784.61,3201.87,417.26
1678,6.43,16.11,8.79,2790.49,3210.66,420.17
951,7.51,19.69,13.53,2792.83,3224.19,431.36
2338,5.34,8.34,19.38,2794.71,3243.57,448.86
2370,18.31,9.02,15.62,2800.13,3259.19,459.07
4400,6.48,13.47,6.68,2803.28,3265.87,462.59
921,10.02,17.46,9.65,2814.99,3275.52,460.53
1841,9.41,6.02,16.8,2825.41,3292.32,466.91
137,5.33,16.26,7.72,2836.46,3300.04,463.59
4135,18.93,12.6,12.57,2863.44,3312.62,449.17
4164,17.43,18.6,15.74,2874.73,3328.35,453.62
2511,7.82,5.41,11.47,2886.57,3339.82,453.25
3757,17.04,16.97,7.83,2888.92,3347.65,458.73
2904,5.15,6.59,15.02,2891.36,3362.67,471.31
4857,18.76,6.84,8.28,2902.07,3370.95,468.88
4830,19.62,9.56,14.69,2948.86,3385.64,436.78
4908,9.32,18.24,5.69,2962.31,3391.33,429.02
4021,6.49,16.7,12.81,2965.98,3404.14,438.16
349,8.01,18.44,17.29,2975.66,3421.43,445.77
4687,11.31,5.92,17.01,2976.45,3438.44,461.99
4288,6.48,17.74,10.66,2987.38,3449.11,461.72
3151,5.31,17.94,15.57,3003.39,3464.68,461.29
2268,15.19,19.48,17.04,3006.82,3481.72,474.9
445,10.08,14.01,19.94,3021.53,3501.65,480.13
2857,10.66,8.78,15.78,3036.78,3517.43,480.65
584,12.13,7.13,11.59,3064.18,3529.02,464.84
987,6.89,18.12,6.43,3077.3,3535.45,458.16
1759,18.56,13.39,17.04,3083.04,3552.49,469.45
3245,6.8,18.12,6.63,3097.01,3559.12,462.11
3414,8.37,13.93,19.05,3113.76,3578.17,464.41
4297,12.06,9.16,6.35,3134.71,3584.52,449.81
1952,11.18,15.88,9.81,3140.98,3594.33,453.35
4734,11.82,6.38,11.31,3152.46,3605.64,453.18
3777,9.51,19.54,8.48,3185.9,3614.12,428.21
3620,18.47,11.59,13.01,3211.42,3627.13,415.7
4065,16.5,6.0,13.21,3228.0,3640.33,412.33
4112,10.16,16.01,6.28,3228.77,3646.61,417.84
3868,14.24,7.5,8.01,3231.19,3654.63,423.44
3588,13.76,9.59,19.53,3249.38,3674.15,424.77
4385,18.5,11.47,14.14,3250.16,3688.29,438.13
957,10.21,17.11,11.79,3252.02,3700.08,448.06
700,13.75,11.23,11.5,3261.94,3711.58,449.64
4665,15.5,19.58,6.54,3277.48,3718.12,440.64
1804,5.62,7.96,12.23,3296.49,3730.35,433.87
2575,12.75,8.7,9.29,3320.1,3739.64,419.55
3449,15.41,11.25,11.23,3326.95,3750.87,423.92
1619,13.72,7.45,15.65,3367.65,3766.52,398.88
664,8.24,13.28,14.35,3375.16,3780.87,405.71
3732,9.21,18.37,17.75,3377.7,3798.62,420.92
982,15.95,14.05,18.01,3390.22,3816.63,426.41
3484,17.64,13.07,8.14,3397.19,3824.77,427.58
4924,18.7,5.95,11.8,3407.68,3836.57,428.89
2995,19.02,5.22,10.2,3423.11,3846.77,423.66
1232,18.92,17.63,11.74,3431.45,3858.51,427.05
2910,8.07,19.81,15.4,3437.93,3873.9,435.97
1036,8.98,7.3,8.88,3438.04,3882.78,444.74
2818,16.77,13.1,19.3,3448.07,3902.09,454.02
1291,8.56,6.09,18.98,3449.75,3921.07,471.31
4958,17.56,15.35,13.37,3459.0,3934.44,475.43
2066,19.99,13.64,19.91,3460.2,3954.35,494.14
3236,14.17,12.13,11.41,3463.92,3965.76,501.84
128,6.79,12.0,8.01,3498.94,3973.76,474.82
2761,18.69,11.76,19.14,3536.87,3992.9,456.03
322,5.09,9.34,5.24,3540.83,3998.15,457.32
728,9.5,7.91,18.06,3552.63,4016.21,463.58
2814,6.49,10.58,10.4,3553.28,4026.61,473.33
2851,10.85,16.0,12.49,3561.0,4039.1,478.11
151,16.25,16.09,13.38,3569.03,4052.48,483.45
1452,15.08,10.87,5.78,3570.42,4058.26,487.85
4364,13.95,5.78,11.63,3587.27,4069.89,482.62
286,14.55,9.68,18.92,3593.15,4088.8,495.65
2335,17.14,7.05,17.87,3599.21,4106.68,507.47
1763,5.62,10.82,15.54,3611.94,4122.22,510.28
906,6.31,14.08,19.41,3614.46,4141.62,527.16
4300,14.67,8.77,13.93,3618.61,4155.56,536.94
2444,11.44,6.87,6.25,3625.05,4161.8,536.75
169,11.67,14.42,7.96,3632.26,4169.76,537.5
1572,15.21,9.11,18.1,3634.86,4187.86,553.0
4080,13.02,19.35,12.7,3637.62,4200.56,562.94
1969,19.03,9.35,8.15,3666.15,4208.72,542.57
2289,15.84,7.83,11.05,3669.49,4219.77,550.28
1938,10.77,10.46,7.55,3684.06,4227.32,543.27
2386,8.17,17.11,12.2,3713.72,4239.52,525.79
4944,11.54,19.38,13.96,3715.65,4253.47,537.83
3075,18.75,19.27,7.25,3750.54,4260.72,510.18
713,11.25,11.34,14.42,3752.11,4275.14,523.04
3088,7.84,10.88,8.95,3763.74,4284.09,520.36
4341,5.63,16.05,19.32,3766.23,4303.41,537.18
2044,10.12,19.67,12.87,3787.2,4316.28,529.09
1894,17.32,16.64,16.94,3809.39,4333.22,523.84
4209,18.01,13.87,12.03,3826.46,4345.25,518.8
3301,11.64,19.0,9.5,3829.74,4354.75,525.01
2199,10.56,6.38,13.45,3833.65,4368.2,534.55
344,11.82,16.44,14.64,3835.04,4382.84,547.79
1140,8.53,7.54,18.16,3859.13,4401.0,541.87
1947,18.19,19.52,8.64,3863.64,4409.64,546.0
620,16.86,13.78,14.79,3881.55,4424.44,542.88
1054,13.56,19.96,7.77,3889.47,4432.21,542.73
3092,20.0,7.41,10.2,3901.98,4442.41,540.43
2046,15.23,18.78,14.34,3914.27,4456.75,542.47
2680,9.18,15.45,6.75,3928.26,4463.5,535.24
2544,12.47,13.71,5.62,3930.65,4469.12,538.47
4152,10.58,10.81,12.37,3936.93,4481.49,544.56
3379,9.95,5.44,11.63,3955.31,4493.12,537.8
2670,12.01,11.5,13.66,3958.14,4506.78,548.64
750,12.58,18.61,17.94,3959.83,4524.72,564.89
2806,5.44,13.69,18.66,3970.45,4543.38,572.93
132,5.68,16.7,18.63,3973.89,4562.01,588.12
1592,10.55,16.73,10.2,3977.8,4572.21,594.42
3613,18.26,16.01,15.79,3979.72,4588.0,608.28
3422,5.39,18.48,8.57,3997.25,4596.57,599.32
3662,19.05,12.18,17.0,3997.89,4613.57,615.68
2607,10.46,19.27,6.17,4003.79,4619.74,615.95
974,9.14,11.86,14.04,4010.26,4633.78,623.52
3555,10.34,14.25,15.73,4010.84,4649.51,638.68
4477,9.79,14.64,13.18,4014.06,4662.7,648.64
3409,11.85,8.73,13.4,4026.12,4676.1,649.98
2713,7.1,10.38,11.96,4028.81,4688.05,659.25
3905,14.99,19.75,6.83,4055.0,4694.89,639.89
4082,15.81,15.97,13.56,4066.43,4708.45,642.02
1226,17.0,12.17,19.38,4069.1,4727.83,658.74
4592,17.01,13.45,13.55,4072.87,4741.38,668.52
366,9.91,13.66,7.81,4075.22,4749.2,673.98
554,9.86,5.89,6.49,4096.7,4755.69,658.99
2383,5.62,7.19,18.91,4112.07,4774.6,662.54
1983,5.77,12.77,13.21,4122.98,4787.81,664.83
1026,9.48,19.74,14.42,4147.39,4802.23,654.84
2202,14.24,12.31,11.72,4149.15,4813.95,664.8
1633,5.16,12.35,15.29,4196.51,4829.24,632.73
849,19.33,10.75,6.3,4202.34,4835.54,633.2
3082,12.07,9.26,17.53,4211.36,4853.07,641.71
103,11.42,10.73,5.3,4245.45,4858.38,612.92
4009,9.59,15.68,19.69,4245.99,4878.07,632.07
619,15.57,12.44,7.83,4246.74,4885.9,639.15
4001,11.26,16.92,10.02,4246.96,4895.92,648.96
2425,5.44,13.17,18.09,4248.14,4914.02,665.88
3193,17.31,7.75,13.39,4248.78,4927.41,678.63
2825,5.96,14.56,18.59,4266.78,4946.0,679.22
2625,16.36,5.45,17.79,4280.76,4963.78,683.03
4541,13.32,13.24,10.88,4293.93,4974.66,680.73
4492,7.97,9.77,11.95,4300.59,4986.61,686.03
3433,17.75,13.5,7.43,4300.59,4994.05,693.46
3205,19.98,15.91,9.81,4334.16,5003.86,669.7
4942,19.7,11.44,15.6,4345.02,5019.46,674.43
3840,15.03,14.98,10.17,4355.22,5029.63,674.41
1371,9.4,5.41,11.92,4374.55,5041.54,666.99
78,12.49,6.46,8.17,4399.16,5049.72,650.56
4074,18.06,6.88,11.83,4421.53,5061.55,640.02
1307,13.08,11.29,7.07,4445.58,5068.62,623.04
4818,17.33,18.73,19.97,4449.27,5088.59,639.32
2643,6.58,14.43,16.77,4454.35,5105.36,651.0
3859,6.77,5.31,14.78,4476.28,5120.14,643.86
1055,12.81,9.79,13.94,4480.62,5134.08,653.47
495,7.58,13.94,5.32,4482.33,5139.4,657.07
778,9.91,15.66,11.92,4484.75,5151.32,666.57
2022,14.06,13.22,16.35,4485.84,5167.66,681.82
681,9.21,12.23,8.93,4525.4,5176.6,651.2
1502,13.48,9.62,9.15,4558.05,5185.75,627.7
3567,13.98,12.3,13.45,4558.89,5199.19,640.3
916,8.95,14.4,19.26,4570.06,5218.46,648.4
3485,19.39,6.35,8.59,4579.83,5227.05,647.22
3220,18.12,10.91,7.25,4581.85,5234.3,652.45
3782,10.49,5.75,9.74,4582.17,5244.04,661.87
540,19.21,8.01,9.59,4595.9,5253.62,657.73
2551,19.83,16.9,15.03,4601.75,5268.65,666.9
1651,16.02,19.27,18.89,4605.94,5287.54,681.6
2188,10.25,14.54,10.99,4652.37,5298.53,646.16
4293,16.86,15.9,10.87,4668.49,5309.41,640.92
2978,14.93,14.26,18.21,4669.54,5327.61,658.08
1546,7.8,8.43,10.14,4690.58,5337.75,647.17
62,14.29,19.03,15.69,4710.0,5353.44,643.45
649,7.69,19.33,14.81,4720.04,5368.25,648.21
4916,16.72,13.81,11.06,4728.33,5379.31,650.98
2128,10.01,7.22,18.64,4747.2,5397.94,650.74
525,16.91,5.55,12.91,4763.94,5410.86,646.92
1139,6.11,7.7,15.53,4766.36,5426.39,660.02
3398,17.94,5.48,6.56,4766.62,5432.95,666.32
4181,16.2,8.48,16.12,4797.01,5449.07,652.05
4816,7.95,15.66,18.06,4814.93,5467.13,652.19
3758,9.17,12.73,14.61,4833.93,5481.74,647.8
4375,5.01,9.35,10.02,4842.53,5491.75,649.23
360,15.03,19.28,18.02,4863.36,5509.77,646.41
1041,5.12,19.89,7.39,4886.96,5517.16,630.2
3332,19.76,7.09,12.18,4894.19,5529.34,635.15
1525,8.15,19.55,14.94,4905.68,5544.28,638.6
2991,10.84,6.62,16.15,4923.01,5560.43,637.42
1187,16.48,14.39,16.86,4924.13,5577.28,653.15
4298,16.44,7.0,6.6,4928.5,5583.88,655.38
4739,16.89,12.89,19.19,4940.01,5603.08,663.07
2731,15.09,15.47,15.89,4941.12,5618.97,677.85
4340,17.44,19.78,13.84,4943.35,5632.81,689.46
2030,6.3,15.39,17.51,4947.11,5650.32,703.21
4679,12.44,16.19,16.05,4952.17,5666.37,714.2
253,15.97,15.91,15.98,4963.78,5682.35,718.57
3787,10.13,10.69,11.51,4968.85,5693.86,725.01
215,13.25,7.99,9.6,4969.99,5703.46,733.47
2571,14.23,12.63,16.45,4990.34,5719.92,729.58
4971,7.34,19.58,18.95,5007.99,5738.86,730.87
2632,9.25,16.4,18.49,5025.24,5757.35,732.11
729,10.06,5.59,7.33,5037.78,5764.68,726.9
1604,13.68,18.44,9.91,5041.52,5774.6,733.08
3575,18.92,6.99,10.9,5042.87,5785.49,742.62
3389,10.01,13.98,8.89,5052.26,5794.38,742.12
2154,19.87,8.81,9.03,5094.69,5803.41,708.73
1666,9.73,7.86,11.38,5106.39,5814.8,708.41
3340,11.24,19.0,19.03,5106.82,5833.83,727.01
4232,11.68,14.29,14.14,5120.56,5847.97,727.42
822,10.04,12.08,12.06,5134.55,5860.03,725.49
2807,5.34,13.33,14.26,5145.43,5874.29,728.87
2205,14.28,6.07,5.5,5162.73,5879.8,717.07
1465,6.91,9.25,17.12,5164.0,5896.91,732.91
388,9.94,7.96,11.08,5168.0,5907.99,739.99
4398,17.34,12.15,19.64,5170.53,5927.63,757.1
4301,10.87,17.45,16.49,5203.52,5944.11,740.6
1434,8.16,8.44,14.25,5206.6,5958.37,751.76
463,9.05,12.14,8.35,5207.89,5966.71,758.83
4807,14.32,13.28,7.9,5209.88,5974.62,764.74
1624,11.06,7.22,15.09,5241.09,5989.71,748.62
2195,16.28,17.75,9.78,5246.62,5999.49,752.87
3866,19.27,18.78,14.23,5272.16,6013.72,741.56
3747,8.53,6.63,11.12,5276.23,6024.83,748.6
1662,9.7,14.45,13.0,5304.04,6037.83,733.79
901,8.94,16.86,13.35,5316.02,6051.18,735.16
4931,9.03,15.03,13.51,5322.21,6064.68,742.48
4893,8.05,17.39,13.53,5329.75,6078.22,748.47
1317,7.26,16.94,13.48,5341.79,6091.69,749.9
2060,11.17,11.95,9.78,5342.0,6101.47,759.48
2703,17.48,13.98,19.58,5351.87,6121.05,769.17
3048,18.25,6.25,12.89,5355.08,6133.93,778.86
70,17.85,7.64,14.93,5355.7,6148.86,793.16
2419,7.27,11.25,7.92,5372.97,6156.78,783.81
4305,11.59,19.11,17.13,5386.41,6173.92,787.51
4696,18.27,5.06,17.4,5403.64,6191.32,787.68
4411,18.74,8.41,19.71,5412.52,6211.03,798.51
2734,12.18,8.94,15.01,5413.5,6226.04,812.54
3561,8.66,14.51,16.92,5456.24,6242.97,786.73
4242,8.51,8.48,15.96,5511.66,6258.93,747.27
2808,14.88,13.19,18.48,5546.61,6277.41,730.8
3645,10.02,15.16,17.99,5549.34,6295.4,746.07
1595,11.44,15.97,14.27,5572.22,6309.67,737.45
1118,7.97,16.7,12.45,5580.55,6322.11,741.57
458,19.86,5.94,12.2,5582.03,6334.31,752.28
4027,16.18,10.51,16.22,5591.78,6350.53,758.75
4718,5.37,6.66,19.05,5592.22,6369.59,777.37
3618,16.55,18.35,13.39,5611.28,6382.98,771.71
1461,10.76,12.16,14.05,5678.95,6397.03,718.08
